Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
1,Hanguk,Jong-Kyung Ji,429263806,Head,,27.85,6 s 2 wk 2 d,2500,2,5,8,7,20,TRUE,6,6,1,1,1,1,5,647,2019-06-26,4.5,KP,1010000,0,8.23,6.66,6.17,6.26,5.67,6.38,6.62,5.46,4.97,4.23,4.15,4.04,4.23,3.92,3.94,3.6,3.35,3.35,3.35,0,KP,8.23
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,30.15,6 s 2 wk 2 d,4350,4,5,7,6,20,TRUE,1,9,7,2,3,2,4,906,2019-06-30,5.5,IM,1130000,7,5.32,9.27,8.92,9.34,8.59,9.89,9.57,9.54,8.18,7.76,7.98,7.12,8.76,8.42,8.18,8.03,5.65,6.31,5.18,0,CD,9.89
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,30.78,6 s 2 wk 2 d,980,5,5,8,6,20,TRUE,1,6,7,3,5,3,4,694,2019-06-26,5,IM,380000,20,4.67,7.79,7.75,8.05,7.73,8.44,8.06,8.62,7.83,7.88,8.09,7.5,8.67,8.6,8.38,8.49,6.67,7.38,6.27,0,IMd,8.67
13,Hanguk,Hong-Woon Kim,429263820,Technical,Bru,26.93,6 s 2 wk 2 d,13670,2,5,8,7,20,TRUE,1,10,6,6,5,3,4,1100,2019-06-26,7.5,W,1930000,13,5.63,10.41,10.03,10.1,9.65,10.19,10.37,9.49,9.04,8.46,8.41,8.28,8.43,8.11,8.24,7.77,6.56,0,6.6,6.98,WBd,10.41
15,Hanguk,Bong-Joo Kim,429263823,,,28.27,6 s 2 wk 2 d,13620,4,5,7,7,20,TRUE,1,10,6,7,6,2,4,1078,2019-06-26,6.5,W,2110000,26,5.69,10.65,10.3,10.29,9.94,10.29,10.55,9.58,9.38,8.82,8.72,8.76,8.54,8.24,8.49,7.93,6.5,7.18,6.65,0,WBd,10.65
16,Hanguk,Kil-Sung Park,429263824,,,24.89,6 s 2 wk 2 d,2340,5,4,5,8,20,TRUE,1,6,3,5,4,7,6,770,2019-06-30,5,FW,410000,34,3.86,6.22,6.03,5.95,5.83,5.83,6.09,5.37,5.5,5.17,5.05,5.26,4.87,4.8,4.84,4.74,5.99,5.37,6.15,0,WBd,6.22
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,31.53,6 s 2 wk 2 d,710,2,6,7,6,20,TRUE,1,5,4,3,6,6,3,602,2019-06-26,5.5,FW,290000,43,4.13,6.21,6.09,6.17,5.97,6.29,6.26,6.13,6,5.88,5.87,5.83,6.04,6.09,5.93,6.15,6.65,6.6,6.51,0,FW,6.65
31,Česká republika,,397610518,Head,,33.35,5 s 9 wk 2 d,4660,3,8,7,6,20,FALSE,1,10,9,1,8,4,4,980,2019-06-30,7,IM,1332000,52,5.21,9.54,9.19,9.81,8.89,10.61,10.02,10.44,8.89,8.63,8.92,7.9,10.06,9.9,9.39,9.72,7.17,8.34,6.35,0,CD,10.61
43,Hanguk,Ji-Soo Kim,433466579,Technical,,22.102,4 s 15 wk 2 d,14640,3,3,6,8,20,TRUE,1,12,4,4,3,3,3,1203,2019-06-30,5.5,W,3810000,3,5.62,10.3,9.58,9.71,8.85,9.89,10.23,8.55,7.76,6.67,6.56,6.36,6.68,6.17,6.24,5.64,4.95,0,4.97,4.98,WBd,10.3
59,Hanguk,Hyung-Hwa Jung,435660098,,,21.82,3 s 14 wk 2 d,24600,5,3,6,8,20,TRUE,1,13,4,3,5,2,6,1303,2019-06-26,6.5,CD,3890000,18,5.88,10.76,9.92,10.14,9.07,10.44,10.75,8.93,8.01,6.81,6.69,6.45,6.92,6.42,6.42,5.9,4.76,5.28,4.66,0,WBd,10.76
60,Hanguk,Chu-Seok Ahn,435761718,,,21.69,3 s 13 wk 2 d,1180,3,1,6,7,20,TRUE,1,5,5,3,3,7,5,703,2019-06-26,4,FW,370000,8,3.13,5.3,5.24,5.38,5.19,5.57,5.42,5.57,5.11,5.05,5.15,4.83,5.51,5.46,5.25,5.41,5.79,5.31,5.59,0,FW,5.79
61,Schweiz,Francois Baumgartner,434542904,,,21.49,3 s 13 wk 0 d,21900,5,3,7,8,20,FALSE,1,11,7,6,7,6,3,1096,2019-06-30,6,IM,2724000,10,5.27,10.68,10.26,10.41,9.84,10.61,10.71,9.89,9.32,8.73,8.7,8.49,8.91,8.65,8.61,8.38,7.73,7.97,7.62,0,CDtw,10.71
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,38.36,3 s 12 wk 1 d,1440,6,9,7,3,20,FALSE,0,8,10,8,2,0,13,980,2019-06-30,5.5,W,600000,96,3.6,8.32,8.42,8.52,8.53,8.65,8.44,8.95,8.34,8.44,8.64,8.12,8.82,8.54,8.72,8.18,5.17,5.93,5.14,0,Cdo,8.95
64,Hanguk,Koo-Joong Kim,435928762,,,21.60,3 s 11 wk 2 d,26680,3,2,5,8,20,TRUE,1,13,4,3,2,2,3,1324,2019-06-30,5.5,WB,6930000,3,5.19,9.65,8.88,9.08,8.1,9.35,9.63,7.98,6.95,5.8,5.74,5.39,6,5.43,5.46,4.84,3.76,3.91,3.7,0,WBd,9.65
68,Sverige,Elmin Polovina,436113582,,,20.66,2 s 13 wk 0 d,33380,2,2,8,8,19,FALSE,1,12,7,6,6,5,3,1213,2019-06-30,7,CD,4212000,2,5.39,11.29,10.76,10.93,10.23,11.16,11.31,10.24,9.48,8.72,8.69,8.4,8.91,8.53,8.53,8.13,7.05,7.35,6.96,0,CDtw,11.31
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,20.2,2 s 10 wk 6 d,16120,6,2,8,7,18,FALSE,1,11,6,2,6,2,2,1129,2019-06-26,6,CD,3050000,2,5.06,9.8,9.17,9.59,8.56,10.14,10.02,9.22,7.96,7.17,7.24,6.62,7.9,7.53,7.32,7.14,5.02,6,4.58,0,CD,10.14
71,Schweiz,Nathanael Zimmer,436514697,Head,,20.104,2 s 7 wk 5 d,28260,7,3,8,8,18,FALSE,1,11,8,7,4,5,2,1104,2019-06-30,6.5,CD,1740000,5,5.34,11.24,10.9,11.04,10.57,11.22,11.27,10.66,9.88,9.35,9.41,9,9.63,9.23,9.29,8.79,7.4,7.49,7.36,0,CDtw,11.27
72,Hanguk,Hoon Paeng,438720926,Technical,,20.30,2 s 6 wk 2 d,17220,5,1,7,7,20,TRUE,1,11,6,7,4,2,4,1150,2019-06-30,6.5,WB,2650000,0,5.08,10.41,9.97,9.97,9.51,9.99,10.3,9.1,8.67,7.94,7.85,7.77,7.72,7.29,7.55,6.81,5.31,0,5.49,5.71,WBd,10.41
73,Hanguk,Ji-Dan Lee,438852692,Technical,,20.69,2 s 4 wk 6 d,9120,6,2,7,8,20,TRUE,1,10,5,4,3,2,2,1058,2019-06-26,5.5,CD,1170000,1,5.2,9.58,9.07,9.24,8.56,9.46,9.6,8.57,7.76,7,6.99,6.66,7.2,6.78,6.83,6.32,4.93,0,4.86,5.24,CDtw,9.6
74,Hanguk,Nam-Han Kim,436538053,,,20.100,2 s 4 wk 3 d,8210,5,2,6,8,17,FALSE,9,6,1,1,1,1,8,916,2019-06-30,4.5,KP,2470000,0,8.29,4.98,4.54,4.62,4.08,4.73,4.94,3.9,3.45,2.78,2.71,2.61,2.78,2.5,2.51,2.21,1.98,1.98,1.98,0,KP,8.29
76,Hanguk,Kwang-Hwa Hoo,440316579,,,18.103,1 s 14 wk 2 d,8870,4,2,8,7,20,TRUE,1,10,6,6,3,2,6,1013,2019-06-26,5.5,WB,490000,3,5.36,10.33,9.94,10.01,9.54,10.11,10.29,9.37,8.76,8.12,8.11,7.86,8.14,7.71,7.89,7.24,5.6,5.96,5.68,0,WBd,10.33
77,Andorra,Daniel Valldecabres,438124942,Powerful,,19.67,1 s 9 wk 6 d,17760,2,3,7,7,14,FALSE,1,10,7,6,6,3,5,1106,2019-06-30,5.5,CD,1404000,1,4.54,9.4,9.09,9.22,8.78,9.39,9.44,8.87,8.34,7.89,7.9,7.66,8.03,7.76,7.83,7.47,5.88,6.53,5.81,0,CDtw,9.44
78,Hanguk,Chung-Nyeung Cho,440758750,,,18.68,1 s 9 wk 2 d,2630,6,1,7,6,20,TRUE,1,5,2,5,6,7,3,766,2019-06-30,6.5,FW,490000,1,3.21,5.28,5.11,4.94,4.92,4.72,5.08,4.22,4.73,4.43,4.21,4.7,3.85,3.89,3.97,3.98,5.79,5.26,6.02,0,FWtw,6.02
79,Hanguk,Hyung-Suk Man,444138023,Technical,,17.12,1 wk 2 d,310,4,1,6,5,20,TRUE,1,6,3,3,3,2,3,641,2019-06-26,3,WB,290000,0,3.02,5,4.77,4.82,4.54,4.87,4.98,4.44,4.21,3.86,3.82,3.77,3.84,3.68,3.72,3.52,3.13,0,3.14,3.29,WBd,5
