Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.88,1시즌 2주 3일,2390,2,3,7,7,20,TRUE,6,3,1,1,1,1,5,653,2017-12-20,3.5,KP,990000,0,,,6.87,4.06,4.14,3.31,3.18,2.96
2,Hanguk,Soon Jung,429263807,,,28.65,1시즌 2주 3일,100,7,5,7,7,20,TRUE,5,5,1,1,3,1,3,317,2017-12-17,4,KP,770000,0,,,6.91,5.34,5.5,4.04,3.81,3.49
3,Hanguk,Dong-Ho Lee,429263808,,,30.7,1시즌 2주 3일,420,4,5,7,6,20,TRUE,1,6,5,2,2,2,4,612,2017-12-17,4,W,310000,4,,,4.49,6.85,7.42,6.18,6.58,4.91
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,19.45,1시즌 2주 3일,3920,2,2,7,7,20,TRUE,1,9,4,3,4,2,5,957,2017-12-17,4.5,WB,730000,1,,,4.88,8.04,8.43,6.17,6,4.63
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,31.103,1시즌 2주 3일,540,3,5,8,6,20,TRUE,1,7,4,4,3,1,7,700,2017-12-17,4,W,310000,4,,,4.82,7.62,7.74,6.42,6.13,4.69
6,Hanguk,Yong-Seo Kwon,429263811,,,27.75,1시즌 2주 3일,4490,3,4,8,7,20,TRUE,1,9,3,6,4,2,6,963,2017-12-20,5,W,570000,5,,,5.45,9.07,8.76,6.9,5.88,5.26
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,32.87,1시즌 2주 3일,790,2,5,7,6,20,TRUE,2,7,6,5,5,3,6,681,2017-12-20,5,W,320000,2,,,5.24,7.86,8.07,7.41,7.43,6.16
8,Hanguk,Min-Gyu Jung,429263814,,,22.49,1시즌 2주 3일,1640,1,3,4,7,20,TRUE,1,7,6,4,4,2,5,770,2017-12-17,3.5,CD,330000,2,,,3.46,5.91,6.21,5.47,5.61,4.19
9,Hanguk,Seung-Min Lee,429263815,Quick,,20.56,1시즌 2주 3일,2600,3,2,6,7,20,TRUE,1,7,6,3,6,2,6,760,2017-12-17,4,CD,330000,0,,,4.01,6.84,7.38,6.45,6.81,5.09
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,25.18,1시즌 2주 3일,3650,4,4,7,7,20,TRUE,1,8,7,2,3,2,4,861,2017-12-20,4.5,CD,570000,1,,,5.05,8.45,9.41,7.64,8.38,5.66
11,Hanguk,Ryung-Tae Kim,429263818,,,26.84,1시즌 2주 3일,2240,2,4,6,7,20,TRUE,2,7,6,3,5,3,5,763,2017-12-17,4.5,IM,350000,2,,,5.04,7.27,7.82,6.8,7.19,5.72
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,25.81,1시즌 2주 3일,1070,5,4,6,7,20,TRUE,1,4,7,3,5,3,4,709,2017-12-20,5,IM,410000,5,,,3.66,5.96,6.52,6.78,7.55,5.99
13,Hanguk,Hong-Woon Kim,429263820,Technical,,21.96,1시즌 2주 3일,3430,2,3,7,8,20,TRUE,1,7,6,6,5,3,4,763,2017-12-20,4.5,CD,330000,1,,,4.65,8.32,8.36,7.85,7.68,6.43
15,Hanguk,Bong-Joo Kim,429263823,,,23.30,1시즌 2주 3일,5100,4,3,7,7,20,TRUE,1,7,6,7,6,2,4,809,2017-12-17,5,WB,410000,4,,,4.62,8.44,8.3,8.08,7.68,6.26
16,Hanguk,Kil-Sung Park,429263824,,,19.92,1시즌 2주 3일,1500,5,2,7,7,20,TRUE,1,3,3,5,4,7,6,774,2017-12-20,6,FW,410000,10,,,3.19,4.85,4.5,4.97,4.73,6.39
17,Hanguk,Seung-Ok Lee,429263826,Technical,,34.41,1시즌 2주 3일,50,5,7,6,5,20,TRUE,1,2,4,3,3,6,5,590,2017-12-20,4.5,FW,290000,9,,,3.2,4.31,4.4,4.87,5.2,5.86
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,26.56,1시즌 2주 3일,1360,2,5,8,7,20,TRUE,1,3,5,3,6,6,3,636,2017-12-20,4,IM,310000,16,,,3.88,5.7,5.99,6.52,7.1,7.51
28,Portugal,Baltasar Vieira,431142669,,,28.62,10주 2일,770,3,5,4,6,9,FALSE,1,5,6,6,4,4,3,611,2017-11-15,4,W,372000,2,,,2.48,4.8,4.77,4.95,4.93,4.39
29,France,Vincent Wallois,403086843,Unpredictable,,28.49,10주 0일,2430,3,3,5,7,9,FALSE,1,6,8,4,6,4,3,794,2017-12-17,4,IM,660000,9,,,2.75,5.6,6.14,6.03,6.66,5.18
