Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,20.65,1시즌 12주 3일,13570,3,2,7,7,20,TRUE,10,5,1,1,1,2,8,1021,2018-01-14,5.5,KP,1850000,0,,,9.88,4.92,5.09,3.42,3.22,3.13
3,Hanguk,Eun-Seok Hong,427619235,,,30.90,2시즌 4주 3일,350,5,5,5,6,20,TRUE,1,6,6,3,2,2,7,611,2018-01-14,3.5,CD,300000,8,,,3.74,6.02,6.47,5.7,6.05,4.42
4,Hanguk,Ji-Woon Lee,427619236,,,20.106,2시즌 4주 3일,1130,5,2,6,7,20,TRUE,1,7,4,3,5,2,7,728,2018-01-17,4,CD,390000,9,,,4,6.42,6.7,5.46,5.42,4.41
5,Hanguk,Jang-Soo Choi,427619237,Quick,,32.40,2시즌 4주 3일,110,5,5,6,6,20,TRUE,1,6,4,4,2,1,10,590,2018-01-17,3.5,CD,270000,3,,,4.03,6.27,6.34,5.46,5.25,4.02
6,Hanguk,Jae-Shin Cha,427619238,,,28.87,2시즌 4주 3일,1060,5,5,6,7,20,TRUE,1,7,3,6,3,2,10,755,2018-01-17,4.5,WB,390000,8,,,4.45,7.16,6.82,5.84,5.05,4.64
7,Hanguk,In-Moo Byon,427619239,,Inj 5,33.75,2시즌 4주 3일,110,1,6,7,5,20,TRUE,2,6,5,5,5,2,6,590,2018-01-14,4.5,WB,290000,5,,,4.89,6.96,7,6.62,6.47,5.4
8,Hanguk,Hong-Chan Son,427619240,,Y×1,23.35,2시즌 4주 3일,1030,5,3,5,8,20,TRUE,1,5,6,5,5,1,8,615,2018-01-17,3.5,WB,310000,1,,,3.48,5.98,6.1,6.21,6.27,4.69
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,21.42,2시즌 4주 3일,1320,2,3,7,7,20,TRUE,1,5,6,3,6,3,10,639,2018-01-17,4.5,IM,330000,10,,,4.05,6.59,7.09,6.91,7.46,6.16
10,Hanguk,Kwang-Eul Jeon,427619242,,,25.41,2시즌 4주 3일,1530,4,4,6,7,20,TRUE,1,6,7,3,3,2,9,759,2018-01-14,4.5,IM,430000,6,,,4.19,7.01,7.65,6.97,7.59,5.37
11,Hanguk,Kwang-Hwan Yun,427619243,,,28.8,2시즌 4주 3일,730,6,4,6,7,20,TRUE,2,5,6,3,5,2,9,615,2018-01-14,3.5,W,330000,10,,,4.46,6.16,6.62,6.38,6.84,5.27
