Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jee-Seung Oh,427619233,,,22.66,1시즌 5주 3일,10910,4,3,8,7,20,TRUE,9,3,1,1,1,1,8,943,2017-10-04,5.5,KP,1970000,0,,,9.12,4.16,4.25,3.39,3.27,3.04
2,Hanguk,Jee-Hoon Kim,428709461,,,19.75,13주 3일,5740,3,1,7,6,20,TRUE,8,5,1,1,1,2,4,815,2017-10-01,4,KP,930000,0,,,7.59,4.23,4.38,2.83,2.64,2.56
3,Hanguk,Eun-Seok Hong,427619235,,,29.100,1시즌 5주 3일,410,5,4,5,6,20,TRUE,1,6,6,3,2,2,5,614,2017-10-01,3,CD,300000,4,,,3.64,5.92,6.37,5.6,5.95,4.32
4,Hanguk,Ji-Woon Lee,427619236,,,20.4,1시즌 5주 3일,970,5,2,5,7,20,TRUE,1,7,4,3,5,2,6,713,2017-10-01,4.5,CD,390000,4,,,3.66,5.87,6.13,4.99,4.95,4.04
5,Hanguk,Jang-Soo Choi,427619237,Quick,,31.50,1시즌 5주 3일,150,5,5,5,5,20,TRUE,1,6,4,4,2,1,8,595,2017-10-04,3,CD,280000,0,,,3.57,5.55,5.61,4.83,4.65,3.56
6,Hanguk,Jae-Shin Cha,427619238,,,27.97,1시즌 5주 3일,1180,5,5,6,7,20,TRUE,1,7,3,6,3,2,8,771,2017-10-04,4,WB,390000,7,,,4.48,7.21,6.87,5.88,5.08,4.67
7,Hanguk,In-Moo Byon,427619239,,Inj 1,32.85,1시즌 5주 3일,350,1,6,8,5,20,TRUE,2,6,5,5,5,3,6,590,2017-09-13,4,CD,300000,4,,,5.25,7.48,7.53,7.12,6.99,6.19
8,Hanguk,Hong-Chan Son,427619240,,,22.45,1시즌 5주 3일,1240,5,3,7,7,20,TRUE,1,5,6,5,5,1,6,644,2017-10-04,4,WB,310000,0,,,4.08,6.99,7.13,7.26,7.34,5.49
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×1,20.52,1시즌 5주 3일,1150,2,3,6,6,20,TRUE,1,5,6,3,6,3,8,650,2017-10-01,4,IM,330000,4,,,3.64,5.92,6.37,6.21,6.7,5.53
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,24.51,1시즌 5주 3일,1650,4,4,7,7,20,TRUE,1,6,7,3,3,2,7,764,2017-10-04,5,IM,430000,5,,,4.5,7.53,8.22,7.49,8.15,5.77
11,Hanguk,Kwang-Hwan Yun,427619243,,,27.18,1시즌 5주 3일,900,6,4,7,7,20,TRUE,2,5,6,3,5,2,6,642,2017-10-01,4.5,IM,330000,3,,,4.82,6.67,7.16,6.9,7.4,5.71
12,Hanguk,Chan-Myung Lee,427619244,,,26.27,1시즌 5주 3일,1090,3,4,7,7,20,TRUE,1,3,7,3,4,3,6,759,2017-10-04,4,W,410000,7,,,3.66,5.87,6.43,7.04,7.91,6.29
13,Hanguk,Sung-Kook Han,427619245,Technical,,22.15,1시즌 5주 3일,1370,2,3,6,7,20,TRUE,1,5,6,6,5,2,6,622,2017-10-01,4.5,W,330000,7,,,3.73,6.57,6.53,6.83,6.75,5.49
14,Hanguk,Se-Jong Cho,427619246,,,29.15,1시즌 5주 3일,770,4,5,7,6,20,TRUE,1,5,5,6,3,4,4,608,2017-10-01,4.5,WB,290000,9,,,4.23,7.03,6.86,6.88,6.64,6.29
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,23.68,1시즌 5주 3일,2360,5,3,8,7,20,TRUE,1,5,5,7,6,2,5,758,2017-10-01,5.5,W,350000,7,,,4.21,7.38,7,7.5,6.98,6.18
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,19.62,1시즌 5주 3일,1480,6,2,6,7,20,TRUE,1,3,3,6,4,7,7,767,2017-10-01,5,FW,410000,16,,,2.97,4.68,4.19,4.81,4.4,6.06
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,35.1,1시즌 5주 3일,50,2,6,6,5,20,TRUE,1,2,4,3,3,6,6,590,2017-10-04,4.5,FW,270000,18,,,3.01,4.09,4.17,4.62,4.95,5.57
18,Hanguk,Kwang-Rae Kim,427619250,Head,,27.22,1시즌 5주 3일,1180,3,4,6,7,20,TRUE,1,2,5,3,6,6,3,645,2017-10-01,5,FW,310000,12,,,3.12,4.51,4.73,5.59,6.16,6.63
20,Brasil,Jader da Matta,427827635,,Y×1,32.91,1시즌 0주 2일,560,4,6,6,6,12,FALSE,2,6,6,5,6,2,6,590,2017-10-01,3,WB,384000,1,,,3.92,6.1,6.26,6.09,6.14,4.8
21,Belgium,Jitse Haes,428112207,,Y×1,32.20,1시즌 0주 3일,570,4,5,5,6,12,FALSE,2,6,6,5,6,2,7,590,2017-10-04,2.5,CD,372000,2,,,3.56,5.58,5.72,5.56,5.61,4.37
22,Nederland,Keith Esser,428060480,Quick,,32.37,1시즌 0주 2일,690,5,6,7,6,12,FALSE,2,6,5,6,6,2,7,590,2017-10-04,4,W,372000,1,,,4.26,6.6,6.47,6.34,6,5.06
23,Belgium,Mathias Piron,428125893,Technical,,32.101,1시즌 0주 2일,650,6,5,8,6,12,FALSE,2,6,5,5,6,3,7,593,2017-09-24,4,W,372000,2,,,4.28,6.49,6.53,6.22,6.09,5.36
24,Canada,Philippe Morel,425173438,Unpredictable,Y×1,34.3,1시즌 0주 2일,100,5,6,4,5,12,FALSE,2,6,5,5,5,2,6,590,2017-10-01,3,WB,324000,4,,,3.12,4.7,4.73,4.44,4.32,3.51
25,Polska,Pylyp Nagorniak,406205227,,,27.62,1시즌 0주 2일,2150,5,3,7,6,12,FALSE,1,6,7,3,6,3,7,723,2017-10-04,4.5,IM,444000,2,,,3.24,6.08,6.72,6.29,6.95,5.23
26,Türkiye,Türker Arkan,425734621,,,33.79,1시즌 0주 2일,570,1,6,7,5,12,FALSE,2,6,7,5,5,2,6,680,2017-10-04,4.5,IM,456000,11,,,4.15,6.66,6.96,6.81,7.06,5.2
31,Hanguk,Se-Hee Park,430626797,,,18.109,4주 3일,1060,4,1,6,6,20,TRUE,1,2,5,5,3,7,4,721,2017-10-04,4.5,FW,390000,3,,,2.28,3.9,3.79,4.72,4.93,5.73
34,Sverige,Axel Hermansson,422526443,,,28.84,2주 2일,2400,5,4,8,6,5,FALSE,2,7,7,2,6,2,6,713,2017-10-01,3.5,CD,492000,3,,,4.13,6.53,7.42,6.36,7.16,4.79
36,Hanguk,Yong-Suk Lee,431090539,Quick,,18.3,0주 4일,340,4,0,6,5,20,TRUE,1,5,5,3,3,4,2,551,,,,270000,0,,,2.8,4.68,4.98,4.51,4.8,4.22
37,Hanguk,Bum Yun,431189784,Unpredictable,,17.12,0일,280,1,1,6,5,20,TRUE,1,4,5,3,4,3,4,567,,,,270000,0,,,2.58,4.24,4.5,4.45,4.75,4.03
99,Hanguk,Je-Min Jung,427619232,,,41.78,1시즌 5주 3일,0,4,8,2,1,20,TRUE,0,0,0,0,0,0,1,240,,,,250000,0,,,0.82,0.82,0.82,0.82,0.82,0.82
