Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.59,14주 3일,2450,2,3,7,7,20,TRUE,6,3,1,1,1,1,5,657,2017-11-22,4,KP,990000,0,,,6.81,4.02,4.1,3.28,3.16,2.94
2,Hanguk,Soon Jung,429263807,,,28.36,14주 3일,80,7,5,7,7,20,TRUE,5,5,1,1,3,1,3,304,2017-11-19,4,KP,770000,0,,,6.91,5.34,5.5,4.03,3.8,3.49
3,Hanguk,Dong-Ho Lee,429263808,,,29.90,14주 3일,410,4,5,5,6,20,TRUE,1,6,5,2,2,2,4,615,2017-11-19,3,W,300000,2,,,3.81,5.8,6.28,5.23,5.57,4.16
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,19.16,14주 3일,2370,2,2,5,7,20,TRUE,1,9,4,3,4,2,5,904,2017-11-19,4,WB,730000,1,,,4.12,6.79,7.11,5.21,5.06,3.91
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,Y×1,31.74,14주 3일,440,3,5,6,6,20,TRUE,1,7,4,4,3,1,7,697,2017-11-19,3.5,W,310000,3,,,4.32,6.83,6.94,5.76,5.5,4.21
6,Hanguk,Yong-Seo Kwon,429263811,,,27.46,14주 3일,2770,3,4,5,7,20,TRUE,1,9,3,6,4,2,6,908,2017-11-22,4.5,WB,570000,3,,,4.47,7.44,7.19,5.66,4.83,4.32
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,32.58,14주 3일,540,2,5,4,6,20,TRUE,2,7,6,5,5,3,6,680,2017-11-22,3,W,320000,2,,,3.96,5.94,6.1,5.6,5.62,4.65
8,Hanguk,Min-Gyu Jung,429263814,,,22.20,14주 3일,1570,1,3,7,7,20,TRUE,1,6,6,4,4,2,5,714,2017-11-19,4,CD,330000,2,,,4.24,7.18,7.53,6.97,7.21,5.47
9,Hanguk,Seung-Min Lee,429263815,Quick,,20.27,14주 3일,1740,3,2,5,6,20,TRUE,1,6,6,3,6,2,6,716,2017-11-19,3.5,CD,330000,0,,,3.39,5.71,6.16,5.67,6.05,4.59
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,24.101,14주 3일,2680,4,3,6,7,20,TRUE,1,7,7,2,3,2,4,807,2017-11-22,4.5,CD,430000,1,,,4.25,7.14,7.98,6.74,7.47,5.07
