Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
1,Hanguk,Jong-Kyung Ji,429263806,Head,,26.21,4 시즌 9 주 2 일,2250,2,5,6,7,20,TRUE,6,5,1,1,1,1,5,658,2019-01-02,3.5,KP,1010000,0,7.16,5.41,5.05,5.12,4.69,5.21,5.38,4.54,4.19,3.65,3.59,3.52,3.65,3.43,3.44,3.2,3.02,3.02,3.02,0,KP,7.16
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,36.20,4 시즌 9 주 2 일,60,2,6,6,4,20,TRUE,1,6,4,3,4,0,5,590,2019-01-02,4,W,270000,17,3.77,5.86,5.68,5.77,5.5,5.89,5.89,5.6,5.3,5.06,5.07,4.93,5.15,5.01,5.06,4.86,3.6,4.24,3.54,0,CD,5.89
9,Hanguk,Seung-Min Lee,429263815,Quick,TL,23.101,4 시즌 9 주 2 일,9130,3,4,5,8,20,TRUE,1,10,6,3,6,2,6,1005,2019-01-06,5,IM,1550000,9,3.58,7.34,6.93,7.19,6.52,7.54,7.48,6.93,6.12,5.6,5.64,5.25,6.03,5.78,5.68,5.51,3.88,4.65,3.61,0,CD,7.54
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,28.63,4 시즌 9 주 2 일,5250,4,5,8,7,20,TRUE,1,9,7,2,3,2,4,918,2019-01-06,6,IM,990000,6,5.57,9.71,9.34,9.78,9,10.36,10.02,9.99,8.56,8.12,8.36,7.46,9.17,8.81,8.56,8.4,5.92,6.61,5.43,0,CD,10.36
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,29.14,4 시즌 9 주 2 일,1110,5,5,7,7,20,TRUE,1,5,7,3,5,3,4,701,2019-01-02,5.5,IM,390000,17,4.25,6.9,6.96,7.23,7.04,7.59,7.17,7.94,7.26,7.46,7.67,7.12,8.22,8.2,7.99,8.17,6.45,7.13,6.06,0,IMd,8.22
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,25.29,4 시즌 9 주 2 일,10750,2,5,7,7,20,TRUE,1,10,6,6,5,3,4,1047,2019-01-06,6,W,1650000,11,5.75,10.61,10.23,10.3,9.84,10.39,10.58,9.68,9.22,8.63,8.58,8.44,8.6,8.27,8.4,7.92,6.69,0,6.73,7.12,WBd,10.61
15,Hanguk,Bong-Joo Kim,429263823,,,26.75,4 시즌 9 주 2 일,11000,4,5,5,7,20,TRUE,1,10,6,7,6,2,4,1047,2019-01-06,5.5,W,1570000,21,4.84,9.06,8.77,8.76,8.46,8.75,8.98,8.15,7.98,7.51,7.42,7.46,7.27,7.01,7.22,6.75,5.53,6.11,5.66,0,WBd,9.06
16,Hanguk,Kil-Sung Park,429263824,,,23.25,4 시즌 9 주 2 일,2160,5,3,7,8,20,TRUE,1,5,3,5,4,7,6,764,2019-01-02,5.5,FW,410000,32,4.11,6.51,6.39,6.26,6.25,6.1,6.37,5.74,5.99,5.75,5.62,5.89,5.4,5.37,5.42,5.37,6.89,6.16,7.07,0,FWtw,7.07
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,29.101,4 시즌 9 주 2 일,1020,2,6,6,6,20,TRUE,1,4,5,3,6,6,3,613,2019-01-06,5.5,FW,300000,36,3.59,5.34,5.36,5.48,5.4,5.64,5.46,5.79,5.62,5.73,5.8,5.64,6.06,6.16,5.97,6.27,6.42,6.46,6.2,0,FWd,6.46
31,Česká republika,,397610518,Head,,31.83,4 시즌 0 주 1 일,10440,3,7,7,6,20,FALSE,1,10,9,1,8,4,4,989,2019-01-06,7,IM,1632000,46,5.17,9.52,9.17,9.79,8.87,10.6,10,10.43,8.86,8.6,8.9,7.87,10.05,9.89,9.37,9.7,7.14,8.31,6.32,0,CD,10.6
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×2,21.38,3 시즌 6 주 1 일,12550,3,2,6,8,20,TRUE,1,11,4,4,3,3,3,1161,2019-01-02,5,W,3310000,1,5.14,9.45,8.82,8.94,8.19,9.1,9.4,7.93,7.23,6.28,6.19,6,6.29,5.84,5.9,5.37,4.72,0,4.74,4.76,WBd,9.45
