Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
2,Hanguk,Jee-Hoon Kim,428709461,,,25.0,6 s 3 wk 4 d,101130,3,3,7,8,20,TRUE,17,5,1,1,1,2,10,1763,2019-05-29,9.5,KP,40300000,0,14.99,5.6,5.21,5.28,4.82,5.38,5.57,4.66,4.27,3.69,3.63,3.55,3.71,3.48,3.46,3.25,3.4,3.21,3.39,0,KP,14.99
4,Hanguk,Ji-Woon Lee,427619236,,,25.41,6 s 11 wk 3 d,1160,5,4,6,7,20,TRUE,1,7,4,3,5,2,9,733,2019-05-26,4.5,CD,390000,26,4.44,7.2,6.91,7.03,6.61,7.19,7.24,6.69,6.32,5.92,5.9,5.77,6.03,5.88,5.86,5.71,4.86,5.37,4.75,0,CDtw,7.24
8,Hanguk,Hong-Chan Son,427619240,,Y×2,27.82,6 s 11 wk 3 d,1070,5,5,6,7,20,TRUE,1,5,6,5,5,1,10,625,2019-05-26,4,W,310000,15,3.99,6.6,6.66,6.72,6.72,6.79,6.67,6.95,6.81,6.91,6.98,6.83,7.02,6.98,7.06,6.92,5.28,6.06,5.23,0,IMtw,7.06
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,29.88,6 s 11 wk 3 d,1180,4,6,8,6,20,TRUE,1,6,7,3,3,2,11,726,2019-05-26,5,IM,410000,29,4.75,7.85,7.81,8.11,7.79,8.5,8.12,8.68,7.75,7.77,8.01,7.31,8.6,8.43,8.26,8.22,6.03,6.66,5.67,0,Cdo,8.68
11,Hanguk,Kwang-Hwan Yun,427619243,,,32.55,6 s 11 wk 3 d,230,6,6,7,6,20,TRUE,2,5,6,2,5,2,10,591,2019-05-29,4,W,300000,24,4.83,6.46,6.42,6.7,6.41,7.07,6.71,7.24,6.57,6.63,6.81,6.31,7.33,7.3,7.09,7.25,5.56,6.35,5.18,0,IMd,7.33
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,31.64,6 s 11 wk 3 d,380,3,5,6,6,20,TRUE,1,3,7,3,4,3,10,695,2019-05-29,4,IM,360000,11,3.4,5.16,5.38,5.6,5.63,5.89,5.42,6.53,6.02,6.44,6.68,6.16,7.16,7.22,7.03,7.26,5.76,6.27,5.42,0,IMo,7.26
13,Hanguk,Sung-Kook Han,427619245,Technical,,27.52,6 s 11 wk 3 d,1530,2,5,8,7,20,TRUE,1,5,6,6,5,2,10,635,2019-05-29,5,W,330000,33,4.46,7.53,7.63,7.61,7.73,7.58,7.54,7.77,7.79,7.92,7.96,7.92,7.87,7.83,7.98,7.78,6.42,0,6.47,7.06,IMtw,7.98
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1,28.105,6 s 11 wk 3 d,1650,5,5,5,7,20,TRUE,1,5,5,7,6,2,10,730,2019-05-29,4.5,W,350000,22,3.61,6.1,6.15,6.02,6.2,5.85,5.99,5.85,6.22,6.25,6.18,6.43,5.84,5.84,6.07,5.84,5.2,5.68,5.4,0,Wo,6.43
16,Hanguk,Dong-Shik Kim,427619248,,,24.99,6 s 11 wk 3 d,1740,6,4,8,8,20,TRUE,1,3,3,6,4,7,12,761,2019-05-29,6,FW,410000,71,3.84,5.71,5.82,5.57,5.9,5.24,5.51,5.24,5.9,5.96,5.82,6.27,5.39,5.49,5.62,5.61,7.41,6.6,7.72,0,FWtw,7.72
25,Polska,Pylyp Nagorniak,406205227,,,32.99,6 s 6 wk 3 d,490,5,4,7,6,20,FALSE,1,6,6,3,6,3,11,590,2019-05-29,4,IM,372000,15,3.78,6.52,6.42,6.64,6.34,6.94,6.7,6.94,6.42,6.38,6.48,6.13,6.87,6.84,6.68,6.79,5.51,6.18,5.21,0,CD,6.94
31,Hanguk,Se-Hee Park,430626797,,,24.34,5 s 10 wk 3 d,1310,4,3,7,8,20,TRUE,1,2,5,5,3,7,9,704,2019-05-26,5,FW,390000,47,3.28,4.88,5.17,5.12,5.46,5.04,4.91,5.58,5.73,6.13,6.22,6.17,6.25,6.38,6.31,6.51,7.31,6.67,7.32,0,FWtw,7.32
34,Sverige,Axel Hermansson,422526443,,Y×1,34.9,5 s 8 wk 2 d,150,5,6,7,5,20,FALSE,2,6,6,1,5,1,9,590,2019-05-26,4.5,IM,348000,24,4.56,6.37,6.22,6.58,6.09,7.06,6.67,7.06,6.14,6.06,6.25,5.62,6.91,6.81,6.56,6.69,4.56,5.55,4.08,0,CD,7.06
40,Perú,Matías Pichis,416567166,,,27.77,5 s 4 wk 2 d,9820,6,3,8,7,20,FALSE,1,10,8,2,4,4,9,1002,2019-05-29,6,CD,1764000,7,5.09,9.76,9.36,9.87,8.99,10.56,10.14,10.2,8.57,8.12,8.4,7.37,9.4,9.05,8.67,8.66,6.4,6.96,5.78,0,CD,10.56
48,Hanguk,Dong-Suk Lee,432205385,Technical,,23.48,4 s 14 wk 2 d,1350,6,2,7,8,20,TRUE,1,5,4,5,6,5,6,613,2019-05-26,4.5,FW,290000,23,3.88,6.45,6.38,6.32,6.31,6.24,6.37,6.06,6.29,6.2,6.11,6.32,5.95,5.98,6.03,6.03,6.47,0,6.55,6.54,FWtw,6.55
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×1,22.16,4 s 10 wk 4 d,5290,4,3,5,8,20,TRUE,1,7,7,7,4,5,7,771,2019-05-29,4.5,CD,550000,25,3.95,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.23,7.19,7.23,7.1,7.24,7.12,7.19,6.96,6.35,6.33,6.4,0,CD,7.41
55,Hanguk,Geun-Ho Han,433728993,,,23.18,4 s 7 wk 4 d,2150,3,2,6,8,20,TRUE,1,5,6,4,3,7,6,705,2019-05-29,4.5,FW,410000,26,3.6,6.13,6.16,6.29,6.2,6.46,6.26,6.63,6.17,6.23,6.37,6.01,6.73,6.68,6.49,6.62,6.73,6.29,6.54,0,IMd,6.73
61,Oceania,Cedrick Williamson,430364099,Powerful,,22.81,4 s 2 wk 2 d,7080,3,3,8,8,20,FALSE,1,8,5,7,7,2,7,879,2019-05-26,5,WB,708000,6,4.61,8.89,8.66,8.55,8.42,8.41,8.73,7.85,8.08,7.7,7.53,7.84,7.14,6.99,7.29,6.84,5.9,6.64,6.14,0,WBd,8.89
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,21.44,3 s 13 wk 4 d,3320,3,1,7,8,20,TRUE,1,6,5,4,7,4,5,772,2019-05-26,4.5,W,390000,12,3.73,6.64,6.51,6.61,6.39,6.74,6.7,6.56,6.42,6.3,6.28,6.24,6.4,6.41,6.34,6.42,5.95,6.45,5.82,0,CD,6.74
70,Hanguk,Min-Gyu Jung,429263814,,,27.10,3 s 9 wk 1 d,5040,1,4,6,7,20,FALSE,1,9,6,4,4,2,7,938,2019-05-29,4.5,CD,1050000,5,4.49,8.35,8.02,8.22,7.7,8.48,8.45,7.98,7.24,6.79,6.84,6.46,7.14,6.84,6.83,6.52,4.89,5.44,4.73,0,CD,8.48
78,Hanguk,Jung-Oh Han,433730490,Technical,,23.39,2 s 7 wk 1 d,4470,4,2,6,8,18,FALSE,1,9,3,5,1,3,6,957,2019-05-29,4.5,WB,1270000,6,4.08,7.69,7.22,7.17,6.73,7.11,7.52,6.11,5.78,4.97,4.84,4.87,4.67,4.25,4.45,3.81,3.74,0,3.97,3.32,WBd,7.69
