Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,24.105,3시즌 5주 1일,2360,2,4,7,8,20,TRUE,6,4,1,1,1,1,5,651,2018-08-19,4,KP,990000,0,,,7.39,4.82,4.95,3.68,3.5,3.16
2,Hanguk,Soon Jung,429263807,,,30.82,3시즌 5주 1일,170,7,6,8,6,20,TRUE,5,6,1,1,3,1,3,608,2018-08-15,4,KP,680000,0,,,7.39,6.06,6.27,4.36,4.07,3.64
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,34.104,3시즌 5주 1일,130,2,6,6,5,20,TRUE,2,7,5,4,5,2,5,680,2018-08-15,4.5,W,310000,16,,,4.89,6.94,7.17,6.28,6.25,5.04
9,Hanguk,Seung-Min Lee,429263815,Quick,,22.73,3시즌 5주 1일,7720,3,3,5,8,20,TRUE,1,10,6,3,6,2,6,1000,2018-08-19,4.5,IM,1330000,4,,,4.66,8.01,8.62,6.68,6.86,4.96
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,27.35,3시즌 5주 1일,4790,4,4,6,7,20,TRUE,1,9,7,2,3,2,4,911,2018-08-15,5.5,IM,870000,4,,,4.93,8.33,9.25,7.23,7.86,5.24
11,Hanguk,Ryung-Tae Kim,429263818,,Y×1,28.101,3시즌 5주 1일,2640,2,4,6,7,20,TRUE,2,8,6,3,5,3,5,804,2018-08-19,5,IM,530000,8,,,5.22,7.67,8.25,6.86,7.19,5.64
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,27.98,3시즌 5주 1일,1270,5,4,6,7,20,TRUE,1,5,7,3,5,3,4,706,2018-08-19,5,IM,410000,12,,,3.89,6.43,7.02,6.9,7.6,5.95
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,24.1,3시즌 5주 1일,9760,2,4,7,8,20,TRUE,1,10,6,6,5,3,4,1009,2018-08-19,6.5,W,1430000,5,,,5.65,10.15,10.32,8.54,8.19,6.6
15,Hanguk,Bong-Joo Kim,429263823,,,25.47,3시즌 5주 1일,12730,4,4,8,7,20,TRUE,1,10,6,7,6,2,4,1059,2018-08-19,7,W,1350000,11,,,5.81,10.63,10.62,9.09,8.48,6.66
16,Hanguk,Kil-Sung Park,429263824,,,21.109,3시즌 5주 1일,1940,5,3,8,8,20,TRUE,1,5,3,5,4,7,6,738,2018-08-19,6,FW,410000,18,,,4.24,6.59,6.3,5.93,5.54,7.11
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,Inj 1,28.73,3시즌 5주 1일,900,2,6,6,7,20,TRUE,1,4,5,3,6,6,3,605,2018-08-12,5,FW,310000,32,,,3.84,5.74,6.04,6.14,6.6,6.87
31,Česká republika,Leoš Broukal,397610518,Head,,30.55,2시즌 12주 0일,11710,3,7,6,6,19,FALSE,1,9,9,2,8,4,4,892,2018-08-15,6,IM,1740000,42,,,4.56,8.24,9.38,8.06,9.14,6.76
33,Hanguk,Dong-Hyeon Lee,431740152,,,20.2,2시즌 11주 0일,4930,5,2,6,7,20,TRUE,1,10,4,2,2,4,1,1017,2018-08-15,5,CD,1430000,4,,,4.79,7.82,8.38,5.55,5.57,4.64
43,Hanguk,Ji-Soo Kim,433466579,Technical,,20.10,2시즌 2주 0일,8130,3,2,7,7,20,TRUE,1,10,4,4,3,3,3,1084,2018-08-15,5.5,CD,1950000,0,,,5.18,8.81,9.06,6.48,6.08,5.01
44,Hanguk,Sang-Yong Jang,433566477,,,20.89,2시즌 1주 0일,5840,2,2,7,7,20,TRUE,1,9,6,6,5,4,2,901,2018-08-19,4.5,WB,410000,4,,,4.95,9.14,9.26,7.92,7.66,6.56
46,Hanguk,Jung-Oh Han,433730490,Technical,,20.95,1시즌 15주 1일,4330,4,2,7,7,20,TRUE,1,9,3,5,1,3,3,953,2018-08-19,5,WB,450000,3,,,4.95,8.3,8.19,5.9,5.13,4.57
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,19.111,1시즌 13주 0일,1630,1,1,6,7,20,TRUE,1,8,5,4,2,4,5,800,2018-08-19,3.5,W,330000,1,,,3.88,6.89,7.17,5.62,5.59,4.69
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,19.86,1시즌 6주 0일,1350,2,1,7,7,20,TRUE,1,6,5,4,5,4,2,649,2018-08-15,4,WB,250000,9,,,3.67,6.4,6.62,6.01,6.11,5.54
58,Hanguk,Yi-Sub Kang,435570656,,Y×1,20.5,1시즌 2주 1일,1550,5,1,6,6,20,TRUE,1,6,3,5,5,5,4,691,2018-08-15,3.5,WB,330000,0,,,3.33,5.59,5.37,4.77,4.32,4.98
59,Hanguk,Hyung-Hwa Jung,435660098,,,18.102,1시즌 1주 1일,1510,5,2,7,6,20,TRUE,1,7,4,3,5,2,6,786,2018-08-15,4,CD,250000,3,,,4.27,6.85,7.15,5.82,5.77,4.71
60,Hanguk,Chu-Seok Ahn,435761718,,,18.89,1시즌 0일,990,3,1,6,6,20,TRUE,1,4,5,3,3,7,5,712,2018-08-19,4.5,FW,350000,2,,,2.77,4.56,4.84,4.7,5.15,5.56
61,Schweiz,Francois Baumgartner,434542904,,,18.69,15주 6일,7540,5,2,7,7,11,FALSE,1,7,7,6,7,6,3,684,2018-08-19,4,CD,492000,5,,,3.44,7.26,7.44,7.24,7.4,6.93
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,35.56,15주 0일,8040,6,9,8,5,11,FALSE,1,9,12,11,4,3,14,1180,2018-08-15,7,W,4308000,91,,,4.4,10.22,10.27,10.59,10.61,7.45
64,Hanguk,Koo-Joong Kim,435928762,,,18.80,14주 1일,2900,3,2,8,6,20,TRUE,1,9,4,3,2,2,3,932,2018-08-19,5,CD,370000,3,,,4.96,8.17,8.56,6.09,5.9,4.4
67,Hanguk,Hae-Won Kim,437472967,,,18.100,3주 0일,2380,3,1,6,5,20,TRUE,1,8,3,3,6,5,3,804,2018-08-19,3.5,CD,470000,0,,,3.63,5.93,6.1,4.56,4.37,4.66
97,Hanguk,Jong-Oh Jegal,437770506,,,18.107,1일,360,5,1,6,5,20,TRUE,1,2,2,3,6,4,4,675,,,,290000,0,,,2.14,2.83,2.68,3.12,3.04,3.9
98,Hanguk,So-Hyeon On,437731900,,,18.8,5일,130,2,1,6,5,20,TRUE,1,5,5,2,3,2,2,511,,,,250000,0,,,2.8,4.54,4.98,4.35,4.74,3.5
99,Hanguk,In-Guh Park,429263805,,,44.1,3시즌 5주 1일,0,3,6,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,0.97,0.97,0.97,0.97,0.97,0.97
