Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.68,15주 3일,2490,2,3,7,7,20,TRUE,6,3,1,1,1,1,5,660,2017-11-28,4,KP,990000,0,,,6.83,4.03,4.11,3.29,3.16,2.95
2,Hanguk,Soon Jung,429263807,,,28.45,15주 3일,80,7,5,6,7,20,TRUE,5,5,1,1,3,1,3,309,2017-11-26,3.5,KP,770000,0,,,6.41,4.95,5.1,3.74,3.53,3.24
3,Hanguk,Dong-Ho Lee,429263808,,,29.99,15주 3일,460,4,5,6,6,20,TRUE,1,6,5,2,2,2,4,623,2017-11-26,3,W,300000,3,,,4.17,6.35,6.88,5.73,6.1,4.56
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,19.25,15주 3일,2650,2,2,5,7,20,TRUE,1,9,4,3,4,2,5,913,2017-11-26,4,WB,730000,1,,,4.12,6.8,7.12,5.21,5.07,3.91
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,Y×1,31.83,15주 3일,450,3,5,6,6,20,TRUE,1,7,4,4,3,1,7,698,2017-11-26,3.5,W,310000,4,,,4.32,6.83,6.94,5.76,5.5,4.21
6,Hanguk,Yong-Seo Kwon,429263811,,,27.55,15주 3일,3570,3,4,6,7,20,TRUE,1,9,3,6,4,2,6,936,2017-11-28,4.5,WB,570000,3,,,4.89,8.14,7.87,6.19,5.28,4.72
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,32.67,15주 3일,720,2,5,6,6,20,TRUE,2,7,6,5,5,3,6,680,2017-11-28,4,W,320000,2,,,4.86,7.28,7.48,6.86,6.89,5.7
8,Hanguk,Min-Gyu Jung,429263814,,,22.29,15주 3일,1660,1,3,6,7,20,TRUE,1,7,6,4,4,2,5,742,2017-11-26,4.5,CD,330000,2,,,4.2,7.18,7.55,6.65,6.81,5.09
9,Hanguk,Seung-Min Lee,429263815,Quick,,20.36,15주 3일,2090,3,2,6,7,20,TRUE,1,7,6,3,6,2,6,719,2017-11-26,3.5,CD,330000,0,,,3.97,6.77,7.3,6.39,6.74,5.04
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,24.110,15주 3일,2960,4,3,6,7,20,TRUE,1,8,7,2,3,2,4,832,2017-11-28,4.5,CD,430000,1,,,4.51,7.66,8.54,6.91,7.59,5.08
11,Hanguk,Ryung-Tae Kim,429263818,,,26.64,15주 3일,1950,2,3,5,7,20,TRUE,2,7,6,3,5,3,5,748,2017-11-28,3.5,CD,350000,2,,,4.46,6.49,6.99,6.06,6.42,5.08
