Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,21.82,1주 6일,2240,2,3,6,6,20,TRUE,6,2,1,1,1,1,5,657,2017-08-16,3,KP,990000,0,,,5.69,3.03,3.06,2.7,2.65,2.56
2,Hanguk,Soon Jung,429263807,,,27.59,1주 6일,1320,7,5,6,6,20,TRUE,5,5,1,1,3,1,3,577,2017-08-23,3.5,KP,770000,0,,,6.29,4.86,5.01,3.67,3.47,3.18
3,Hanguk,Dong-Ho Lee,429263808,,,29.1,1주 6일,380,4,5,6,7,20,TRUE,1,6,5,2,2,2,4,608,2017-08-23,4,WB,300000,0,,,4.18,6.37,6.9,5.74,6.12,4.57
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,18.39,1주 6일,810,2,1,5,6,20,TRUE,1,7,4,3,4,2,5,739,2017-08-16,3.5,WB,370000,0,,,3.16,5.25,5.49,4.35,4.3,3.39
5,Hanguk,Pyung-Jae Song,429263810,Powerful,,30.97,1주 6일,360,3,5,7,6,20,TRUE,1,6,5,4,3,1,7,604,2017-08-23,4,CD,280000,0,,,4.4,7.05,7.26,6.51,6.49,4.81
6,Hanguk,Yong-Seo Kwon,429263811,,,26.69,1주 6일,1530,3,4,6,7,20,TRUE,1,7,3,6,4,2,6,794,2017-08-23,4,CD,390000,1,,,4.38,7.11,6.76,5.86,5.06,4.71
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,31.81,1주 6일,890,2,5,6,5,20,TRUE,2,6,6,5,6,3,6,597,2017-08-23,3.5,WB,310000,0,,,4.46,6.57,6.73,6.56,6.64,5.64
8,Hanguk,Min-Gyu Jung,429263814,,,21.43,1주 6일,680,1,2,5,5,20,TRUE,1,5,6,4,4,2,5,685,2017-08-23,3.5,W,310000,0,,,2.99,5.11,5.36,5.24,5.48,4.18
9,Hanguk,Seung-Min Lee,429263815,Quick,,19.50,1주 6일,900,3,2,6,5,20,TRUE,1,4,6,3,6,2,6,681,2017-08-16,2.5,CD,330000,0,,,2.89,4.72,5.1,5.29,5.76,4.5
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,24.12,1주 6일,1240,4,3,5,6,20,TRUE,1,6,7,2,3,2,4,772,2017-08-16,3,W,430000,0,,,3.42,5.66,6.35,5.62,6.29,4.33
11,Hanguk,Ryung-Tae Kim,429263818,,,25.78,1주 6일,830,2,3,5,6,20,TRUE,2,5,6,3,5,3,5,672,2017-08-19,4,IM,330000,0,,,3.86,5.38,5.8,5.58,6.02,4.91
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,24.75,1주 6일,880,5,4,6,6,20,TRUE,1,3,7,3,5,3,4,719,2017-08-23,4.5,IM,410000,2,,,3.25,5.22,5.72,6.34,7.12,5.73
13,Hanguk,Hong-Woon Kim,429263820,Technical,,20.90,1주 6일,1460,2,3,6,7,20,TRUE,1,5,6,6,5,3,4,622,2017-08-23,4.5,W,330000,0,,,3.73,6.56,6.52,6.82,6.78,5.84
14,Hanguk,Moon-Hak Park,429263822,Powerful,Inj 2,28.2,1주 6일,930,4,4,6,7,20,TRUE,1,6,5,6,4,4,3,599,2017-08-23,4,WB,310000,0,,,4.12,7,6.87,6.59,6.32,5.94
15,Hanguk,Bong-Joo Kim,429263823,,,22.24,1주 6일,2590,4,3,7,6,20,TRUE,1,5,6,7,6,2,4,772,2017-08-23,4,IM,370000,1,,,3.87,6.99,6.77,7.36,7.09,5.95
16,Hanguk,Kil-Sung Park,429263824,,Bru,18.86,1주 6일,990,5,2,5,6,20,TRUE,1,3,3,5,4,7,6,750,2017-08-19,4.5,FW,410000,0,,,2.46,3.74,3.47,3.83,3.65,4.93
17,Hanguk,Seung-Ok Lee,429263826,Technical,,33.35,1주 6일,180,5,6,5,6,20,TRUE,1,2,4,3,3,7,5,683,2017-08-23,4,FW,310000,0,,,2.99,4.05,4.13,4.58,4.93,5.85
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,25.50,1주 6일,1070,2,4,6,6,20,TRUE,1,2,5,3,6,6,3,650,2017-08-23,4.5,FW,310000,2,,,2.96,4.27,4.48,5.3,5.84,6.28
19,Hanguk,Yong-Jae Kim,429284705,Unpredictable,,17.95,1주 5일,10,3,1,6,5,20,TRUE,1,2,2,3,3,2,2,293,2017-08-16,1.5,WB,250000,0,,,2.14,2.83,2.68,2.91,2.75,2.9
20,Hanguk,Yi-Chun Jin,429677916,,,18.83,6일,30,3,1,6,5,20,TRUE,1,2,4,3,2,1,2,414,,,,250000,0,,,2.14,3.18,3.26,3.63,3.8,2.92
21,Hanguk,Chung-Ho Seo,430376571,,,18.97,0일,40,4,1,6,5,20,TRUE,1,3,3,2,3,4,3,403,,,,250000,0,,,2.36,3.3,3.45,3.28,3.47,3.67
99,Hanguk,In-Guh Park,429263805,,,40.90,1주 6일,0,4,6,4,4,20,TRUE,1,2,1,1,0,1,1,190,,,,250000,0,,,2.23,2.39,2.42,2.11,2.07,1.96
