Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.71,2시즌 1일,2330,2,4,7,8,20,TRUE,6,3,1,1,1,1,5,649,2018-03-25,4,KP,990000,0,,,7.11,4.26,4.35,3.5,3.38,3.16
2,Hanguk,Soon Jung,429263807,,,29.48,2시즌 1일,90,7,5,5,6,20,TRUE,5,6,1,1,3,1,3,593,2018-03-21,3.5,KP,720000,0,,,6.04,4.95,5.12,3.54,3.3,2.94
3,Hanguk,Dong-Ho Lee,429263808,,,30.102,2시즌 1일,490,4,5,7,6,20,TRUE,1,7,5,2,2,2,4,695,2018-03-21,4,W,310000,5,,,4.72,7.31,7.92,6.28,6.62,4.87
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,20.28,2시즌 1일,7640,2,2,6,7,20,TRUE,1,10,4,3,4,2,5,1083,2018-03-21,4.5,CD,1890000,1,,,4.82,8.04,8.44,5.94,5.72,4.34
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,32.86,2시즌 1일,390,3,6,7,6,20,TRUE,1,7,4,3,3,1,7,693,2018-03-21,4,W,350000,5,,,4.7,7.21,7.49,6.04,5.95,4.47
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.70,2시즌 1일,330,2,6,4,6,20,TRUE,2,7,5,5,5,2,6,680,2018-03-25,3,W,320000,11,,,3.99,5.8,5.86,5.27,5.11,4.2
8,Hanguk,Min-Gyu Jung,429263814,,,23.32,2시즌 1일,4120,1,3,6,7,20,TRUE,1,9,6,4,4,2,5,905,2018-03-21,4.5,CD,670000,2,,,4.81,8.38,8.83,7.13,7.19,5.22
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.39,2시즌 1일,5170,3,3,5,8,20,TRUE,1,9,6,3,6,2,6,902,2018-03-21,4.5,CD,630000,0,,,4.41,7.51,8.09,6.51,6.74,4.94
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,26.1,2시즌 1일,4320,4,4,6,7,20,TRUE,1,8,7,2,3,2,4,894,2018-03-21,5,IM,770000,1,,,4.7,7.87,8.75,7.11,7.8,5.27
11,Hanguk,Ryung-Tae Kim,429263818,,,27.67,2시즌 1일,2600,2,4,7,7,20,TRUE,2,7,6,3,5,3,5,784,2018-03-25,5,IM,490000,6,,,5.38,7.78,8.36,7.27,7.69,6.12
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,26.64,2시즌 1일,1270,5,4,7,7,20,TRUE,1,4,7,3,5,3,4,730,2018-03-21,5,IM,410000,5,,,3.93,6.41,7.01,7.3,8.12,6.44
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.79,2시즌 1일,6680,2,3,7,8,20,TRUE,1,9,6,6,5,3,4,918,2018-03-21,6,WB,470000,2,,,5.21,9.44,9.57,8.21,7.91,6.44
15,Hanguk,Bong-Joo Kim,429263823,,,24.13,2시즌 1일,9270,4,3,8,8,20,TRUE,1,9,6,7,6,2,4,966,2018-03-21,6,WB,810000,5,,,5.39,9.96,9.89,8.79,8.25,6.53
16,Hanguk,Kil-Sung Park,429263824,,,20.75,2시즌 1일,1490,5,2,6,7,20,TRUE,1,4,3,5,4,7,6,762,2018-03-21,4.5,FW,410000,12,,,3.29,5.12,4.82,4.89,4.6,6.08
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×1,35.24,2시즌 1일,20,5,7,5,5,20,TRUE,1,2,3,3,3,6,5,590,2018-03-25,4,FW,260000,15,,,2.84,3.66,3.63,3.95,4.08,4.98
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.39,2시즌 1일,1180,2,5,5,7,20,TRUE,1,3,5,3,6,6,3,651,2018-03-25,5,FW,310000,23,,,3.2,4.7,4.94,5.38,5.85,6.19
31,Česká republika,Leoš Broukal,397610518,Head,Y×1,29.21,1시즌 7주 0일,12700,3,6,5,7,14,FALSE,1,9,9,2,8,5,4,889,2018-03-25,5,IM,1860000,34,,,3.95,7.35,8.41,7.18,8.21,6.31
33,Hanguk,Dong-Hyeon Lee,431740152,,,18.80,1시즌 6주 0일,760,5,2,6,7,20,TRUE,1,7,4,2,2,4,1,723,2018-03-25,3.5,CD,250000,2,,,3.98,6.22,6.67,5.01,5.2,4.58
38,Hanguk,In-Ho Ryu,432215232,Quick,Y×1,19.80,1시즌 6일,110,2,1,6,6,20,TRUE,1,3,4,2,2,5,5,507,2018-03-21,3.5,FW,250000,3,,,2.48,3.66,3.94,3.81,4.22,4.31
43,Hanguk,Ji-Soo Kim,433466579,Technical,,18.88,13주 0일,1640,3,2,6,6,20,TRUE,1,8,4,4,3,3,3,836,2018-03-25,4.5,CD,310000,0,,,4.13,6.88,7.03,5.47,5.22,4.46
44,Hanguk,Sang-Yong Jang,433566477,,R,19.55,12주 0일,1740,2,1,6,6,20,TRUE,1,5,6,6,5,4,2,667,2018-03-25,3.5,WB,330000,3,,,3.05,5.78,5.75,6.04,6.02,5.44
46,Hanguk,Jung-Oh Han,433730490,Technical,,19.61,10주 1일,540,4,1,7,5,20,TRUE,1,6,3,5,1,3,3,678,2018-03-25,3.5,WB,270000,1,,,3.45,5.79,5.57,4.62,4.07,3.87
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,Y×1,18.77,8주 0일,550,1,1,7,6,20,TRUE,1,6,5,4,2,4,5,611,2018-03-25,3,CD,270000,0,,,3.5,6.11,6.32,5.5,5.58,4.86
49,Hanguk,Jong-Man Lee,434457332,Unpredictable,,17.78,5주 4일,100,5,1,5,5,20,TRUE,1,4,3,5,2,3,2,508,2018-03-25,3,W,250000,2,,,2.36,3.83,3.59,3.51,3.17,3.21
50,Hanguk,Cheon-Won Kong,434535551,Technical,,18.29,4주 6일,370,5,1,5,5,20,TRUE,1,5,3,2,2,6,2,652,2018-02-25,2.5,W,290000,0,,,2.56,3.82,4.02,3.19,3.32,3.82
51,Hanguk,So-Hyeon Kim,434669477,Head,,18.44,3주 1일,110,3,1,6,5,20,TRUE,1,3,5,2,4,2,4,512,2018-03-25,3,IM,250000,0,,,2.36,3.65,4.02,4.15,4.64,3.62
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,18.52,1주 0일,370,2,1,6,5,20,TRUE,1,3,5,4,5,4,2,524,2018-03-25,3,W,250000,4,,,2.36,3.94,4.02,4.54,4.77,4.57
55,Hanguk,Jong-Hun Kim,434942339,,,17.85,1일,110,6,0,6,5,20,TRUE,1,2,3,4,3,5,3,510,,,,250000,0,,,2.14,3.15,2.97,3.47,3.41,4.17
99,Hanguk,In-Guh Park,429263805,,,42.79,2시즌 1일,0,4,6,4,1,20,TRUE,0,0,0,0,0,0,0,440,,,,250000,0,,,1.13,1.13,1.13,1.13,1.13,1.13
