Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,24.22,2시즌 9주 0일,2250,2,4,6,8,20,TRUE,6,4,1,1,1,1,5,658,2018-05-27,4,KP,990000,0,,,6.86,4.47,4.59,3.41,3.24,2.93
2,Hanguk,Soon Jung,429263807,,,29.111,2시즌 9주 0일,120,7,6,5,6,20,TRUE,5,6,1,1,3,1,3,605,2018-05-23,3.5,KP,720000,0,,,6.12,5.02,5.2,3.62,3.37,3.02
3,Hanguk,Dong-Ho Lee,429263808,,,31.53,2시즌 9주 0일,400,4,6,7,6,20,TRUE,1,7,5,2,2,2,4,689,2018-05-23,4,W,320000,5,,,4.77,7.34,7.94,6.32,6.66,4.92
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,34.21,2시즌 9주 0일,180,2,6,7,5,20,TRUE,2,7,5,5,5,2,5,680,2018-05-27,4.5,W,310000,16,,,5.27,7.65,7.73,6.96,6.74,5.54
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.102,2시즌 9주 0일,8570,3,3,8,8,20,TRUE,1,9,6,3,6,2,6,977,2018-05-27,5.5,IM,630000,0,,,5.39,9.19,9.89,7.96,8.25,6.05
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Inj 1,26.64,2시즌 9주 0일,4080,4,4,7,7,20,TRUE,1,9,7,2,3,2,4,902,2018-05-23,5,IM,770000,4,,,5.31,8.98,9.97,7.8,8.47,5.65
11,Hanguk,Ryung-Tae Kim,429263818,,Y×1,28.18,2시즌 9주 0일,2400,2,4,7,7,20,TRUE,2,8,6,3,5,3,5,800,2018-05-27,5,IM,530000,7,,,5.66,8.33,8.95,7.45,7.8,6.12
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,27.15,2시즌 9주 0일,1100,5,4,5,7,20,TRUE,1,4,7,3,5,3,4,735,2018-05-23,4.5,IM,410000,6,,,3.34,5.44,5.95,6.19,6.88,5.46
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1 Bru,23.30,2시즌 9주 0일,8660,2,4,7,8,20,TRUE,1,9,6,6,5,3,4,980,2018-05-27,6.5,W,1110000,3,,,5.11,9.12,9.24,7.96,7.67,6.27
15,Hanguk,Bong-Joo Kim,429263823,,,24.76,2시즌 9주 0일,11920,4,4,8,8,20,TRUE,1,9,6,7,6,2,4,1008,2018-05-27,7,W,810000,5,,,5.56,10.12,10.06,8.96,8.41,6.7
16,Hanguk,Kil-Sung Park,429263824,,,21.26,2시즌 9주 0일,1570,5,2,6,8,20,TRUE,1,4,3,5,4,7,6,753,2018-05-23,5.5,FW,410000,14,,,3.34,5.19,4.89,4.95,4.66,6.17
17,Hanguk,Seung-Ok Lee,429263826,Technical,,35.87,2시즌 9주 0일,10,5,7,5,4,20,TRUE,1,2,3,2,2,5,5,490,2018-05-23,4.5,FW,260000,17,,,2.84,3.52,3.63,3.73,3.98,4.48
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.102,2시즌 9주 0일,1290,2,5,6,7,20,TRUE,1,3,5,3,6,6,3,649,2018-05-27,5,FW,310000,27,,,3.5,5.14,5.4,5.89,6.4,6.77
31,Česká republika,Leoš Broukal,397610518,Head,R,29.84,2시즌 0일,16260,3,7,8,6,16,FALSE,1,9,9,2,8,4,4,908,2018-05-27,6.5,IM,1860000,42,,,4.99,9.13,10.41,8.92,10.14,7.46
33,Hanguk,Dong-Hyeon Lee,431740152,,,19.31,1시즌 14주 6일,2090,5,2,7,7,20,TRUE,1,8,4,2,2,4,1,868,2018-05-23,4.5,CD,470000,4,,,4.62,7.34,7.86,5.64,5.78,5
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,19.39,1시즌 6주 0일,3290,3,2,6,7,20,TRUE,1,9,4,4,3,3,3,935,2018-05-23,4.5,CD,670000,0,,,4.49,7.56,7.75,5.78,5.46,4.58
44,Hanguk,Sang-Yong Jang,433566477,,Y×1,20.6,1시즌 5주 0일,2680,2,2,5,7,20,TRUE,1,7,6,6,5,4,2,716,2018-05-27,3.5,WB,410000,3,,,3.64,6.66,6.69,6.27,6.16,5.43
