Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.56,1시즌 14주 0일,2320,2,4,7,8,20,TRUE,6,3,1,1,1,1,5,648,2018-03-11,4,KP,990000,0,,,7.1,4.26,4.34,3.5,3.38,3.16
2,Hanguk,Soon Jung,429263807,,,29.33,1시즌 14주 0일,90,7,5,5,7,20,TRUE,5,6,1,1,3,1,3,591,2018-03-07,3.5,KP,720000,0,,,6.05,4.95,5.12,3.54,3.3,2.94
3,Hanguk,Dong-Ho Lee,429263808,,,30.87,1시즌 14주 0일,480,4,5,7,6,20,TRUE,1,7,5,2,2,2,4,695,2018-03-07,4,W,310000,5,,,4.72,7.31,7.92,6.28,6.62,4.87
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,20.13,1시즌 14주 0일,6050,2,2,5,7,20,TRUE,1,10,4,3,4,2,5,1056,2018-03-07,4.5,CD,1890000,1,,,4.39,7.32,7.68,5.4,5.2,3.95
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,32.71,1시즌 14주 0일,390,3,6,7,6,20,TRUE,1,7,4,3,3,1,7,693,2018-03-07,4,W,350000,5,,,4.7,7.21,7.49,6.04,5.95,4.47
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.55,1시즌 14주 0일,380,2,5,5,6,20,TRUE,2,7,5,5,5,2,6,680,2018-03-11,4,W,320000,11,,,4.39,6.42,6.48,5.82,5.64,4.63
8,Hanguk,Min-Gyu Jung,429263814,,,23.17,1시즌 14주 0일,3290,1,3,5,7,20,TRUE,1,8,6,4,4,2,5,874,2018-03-04,4.5,CD,670000,2,,,4.16,7.18,7.56,6.36,6.46,4.76
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.24,1시즌 14주 0일,4830,3,2,6,8,20,TRUE,1,9,6,3,6,2,6,900,2018-03-07,5,CD,630000,0,,,4.61,8,8.62,6.9,7.15,5.19
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,25.98,1시즌 14주 0일,4160,4,4,6,7,20,TRUE,1,8,7,2,3,2,4,888,2018-03-07,5,IM,570000,1,,,4.7,7.86,8.75,7.11,7.79,5.26
11,Hanguk,Ryung-Tae Kim,429263818,,,27.52,1시즌 14주 0일,2250,2,4,5,7,20,TRUE,2,7,6,3,5,3,5,776,2018-03-11,4,IM,490000,4,,,4.56,6.59,7.08,6.16,6.51,5.18
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,26.49,1시즌 14주 0일,1220,5,4,7,7,20,TRUE,1,4,7,3,5,3,4,723,2018-03-07,5,IM,410000,5,,,3.95,6.43,7.04,7.32,8.14,6.46
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.64,1시즌 14주 0일,6090,2,3,8,8,20,TRUE,1,8,6,6,5,3,4,891,2018-03-07,5.5,WB,470000,2,,,5.1,9.18,9.27,8.31,8.06,6.65
15,Hanguk,Bong-Joo Kim,429263823,,,23.110,1시즌 14주 0일,8580,4,3,8,8,20,TRUE,1,8,6,7,6,2,4,910,2018-03-07,6,WB,410000,5,,,5.1,9.38,9.28,8.61,8.13,6.53
16,Hanguk,Kil-Sung Park,429263824,,,20.60,1시즌 14주 0일,1400,5,2,5,7,20,TRUE,1,4,3,5,4,7,6,767,2018-03-07,5,FW,410000,12,,,3.01,4.68,4.41,4.47,4.2,5.56
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×1,35.9,1시즌 14주 0일,20,5,7,4,5,20,TRUE,1,2,3,3,3,6,5,590,2018-03-11,3,FW,260000,15,,,2.54,3.27,3.24,3.53,3.64,4.45
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.24,1시즌 14주 0일,1160,2,5,5,7,20,TRUE,1,3,5,3,6,6,3,647,2018-03-11,5,FW,310000,22,,,3.2,4.7,4.94,5.38,5.85,6.19
31,Česká republika,Leoš Broukal,397610518,Head,Y×1,29.6,1시즌 5주 0일,13230,3,6,5,7,13,FALSE,1,9,9,2,8,5,4,892,2018-03-11,5.5,IM,1860000,31,,,3.92,7.33,8.39,7.16,8.2,6.29
