Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.89,2시즌 2주 3일,2420,2,4,7,8,20,TRUE,6,4,1,1,1,1,5,655,2018-04-08,4,KP,990000,0,,,7.39,4.82,4.94,3.68,3.49,3.16
2,Hanguk,Soon Jung,429263807,,,29.66,2시즌 2주 3일,110,7,5,5,6,20,TRUE,5,6,1,1,3,1,3,602,2018-04-11,3,KP,720000,0,,,6.04,4.94,5.11,3.54,3.29,2.94
3,Hanguk,Dong-Ho Lee,429263808,,,31.8,2시즌 2주 3일,400,4,5,8,6,20,TRUE,1,7,5,2,2,2,4,689,2018-04-11,4,W,320000,5,,,4.88,7.56,8.19,6.5,6.85,5.03
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,20.46,2시즌 2주 3일,10130,2,2,7,7,20,TRUE,1,11,4,3,4,2,5,1125,2018-04-11,6,CD,1890000,1,,,5.49,9.24,9.71,6.59,6.29,4.69
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,32.104,2시즌 2주 3일,420,3,6,8,6,20,TRUE,1,7,4,3,3,1,7,694,2018-04-11,4,W,350000,5,,,4.86,7.45,7.75,6.25,6.16,4.62
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.88,2시즌 2주 3일,400,2,6,6,6,20,TRUE,2,7,5,5,5,2,6,680,2018-04-11,4,IM,320000,13,,,4.89,7.1,7.17,6.45,6.25,5.14
8,Hanguk,Min-Gyu Jung,429263814,,,23.50,2시즌 2주 3일,5320,1,3,7,8,20,TRUE,1,9,6,4,4,2,5,925,2018-04-11,5,CD,670000,2,,,5.2,9.04,9.54,7.7,7.76,5.64
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.57,2시즌 2주 3일,6080,3,3,5,8,20,TRUE,1,9,6,3,6,2,6,917,2018-04-11,4,CD,630000,0,,,4.42,7.53,8.1,6.52,6.75,4.95
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,26.19,2시즌 2주 3일,4560,4,4,7,7,20,TRUE,1,8,7,2,3,2,4,897,2018-04-11,5,IM,770000,4,,,5.06,8.47,9.42,7.66,8.39,5.67
11,Hanguk,Ryung-Tae Kim,429263818,,,27.85,2시즌 2주 3일,2830,2,4,7,7,20,TRUE,2,8,6,3,5,3,5,804,2018-04-08,5,IM,490000,7,,,5.66,8.32,8.94,7.44,7.8,6.12
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,26.82,2시즌 2주 3일,1330,5,4,8,7,20,TRUE,1,4,7,3,5,3,4,735,2018-04-11,5,IM,410000,6,,,4.07,6.63,7.25,7.54,8.39,6.66
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.97,2시즌 2주 3일,6720,2,3,6,8,20,TRUE,1,9,6,6,5,3,4,931,2018-04-11,5,WB,470000,3,,,4.84,8.76,8.88,7.62,7.34,5.98
15,Hanguk,Bong-Joo Kim,429263823,,,24.31,2시즌 2주 3일,9050,4,4,6,8,20,TRUE,1,9,6,7,6,2,4,972,2018-04-01,6,WB,810000,5,,,4.99,9.08,9.02,8.04,7.55,6.01
16,Hanguk,Kil-Sung Park,429263824,,,20.93,2시즌 2주 3일,1650,5,2,7,8,20,TRUE,1,4,3,5,4,7,6,749,2018-04-11,5.5,FW,410000,14,,,3.55,5.52,5.2,5.27,4.96,6.56
17,Hanguk,Seung-Ok Lee,429263826,Technical,,35.42,2시즌 2주 3일,20,5,7,6,4,20,TRUE,1,2,3,3,2,6,5,590,2018-04-08,4,FW,260000,16,,,3.11,4.01,3.97,4.25,4.39,5.32
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.57,2시즌 2주 3일,1250,2,5,6,7,20,TRUE,1,3,5,3,6,6,3,642,2018-04-08,5,FW,310000,25,,,3.5,5.14,5.4,5.89,6.4,6.77
31,Česká republika,Leoš Broukal,397610518,Head,,29.39,1시즌 9주 3일,14520,3,6,6,6,14,FALSE,1,9,9,2,8,5,4,898,2018-04-08,5.5,IM,1860000,36,,,4.31,8.03,9.18,7.85,8.97,6.89
33,Hanguk,Dong-Hyeon Lee,431740152,,,18.98,1시즌 8주 2일,1020,5,2,5,7,20,TRUE,1,7,4,2,2,4,1,784,2018-04-08,3.5,CD,250000,3,,,3.65,5.71,6.12,4.6,4.77,4.2
38,Hanguk,In-Ho Ryu,432215232,Quick,,19.98,1시즌 3주 1일,110,2,1,6,6,20,TRUE,1,3,4,2,2,5,5,507,2018-04-11,3.5,FW,250000,3,,,2.48,3.66,3.94,3.81,4.22,4.31
43,Hanguk,Ji-Soo Kim,433466579,Technical,,18.106,15주 3일,2020,3,2,6,6,20,TRUE,1,8,4,4,3,3,3,869,2018-04-08,4.5,CD,310000,0,,,4.16,6.93,7.08,5.52,5.26,4.5
44,Hanguk,Sang-Yong Jang,433566477,,,19.73,14주 3일,2060,2,1,6,6,20,TRUE,1,6,6,6,5,4,2,650,2018-04-11,3.5,WB,330000,3,,,3.32,6.32,6.32,6.24,6.17,5.48
46,Hanguk,Jung-Oh Han,433730490,Technical,,19.79,12주 3일,830,4,1,7,6,20,TRUE,1,7,3,5,1,3,3,723,2018-04-08,4,WB,270000,1,,,3.74,6.36,6.17,4.82,4.21,3.91
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,18.95,10주 3일,710,1,1,6,6,20,TRUE,1,6,5,4,2,4,5,644,2018-04-08,3,CD,270000,0,,,3.29,5.73,5.93,5.16,5.23,4.56
49,Hanguk,Jong-Man Lee,434457332,Unpredictable,,17.96,8주 0일,120,5,1,6,5,20,TRUE,1,4,3,5,2,3,2,509,2018-04-08,3,W,250000,2,,,2.58,4.19,3.93,3.84,3.47,3.52
50,Hanguk,Cheon-Won Kong,434535551,Technical,,18.47,7주 1일,300,5,1,4,5,20,TRUE,1,5,3,2,2,6,2,642,2018-02-25,2.5,W,290000,0,,,2.28,3.41,3.59,2.85,2.97,3.41
51,Hanguk,So-Hyeon Kim,434669477,Head,,18.62,5주 4일,110,3,1,5,5,20,TRUE,1,3,5,2,4,2,4,514,2018-04-08,3,IM,250000,0,,,2.15,3.34,3.68,3.79,4.24,3.31
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,18.70,3주 3일,410,2,1,7,5,20,TRUE,1,3,5,4,5,4,2,531,2018-04-08,3.5,W,250000,4,,,2.54,4.25,4.34,4.89,5.14,4.92
57,Hanguk,Song-I Kim,435445332,,,18.104,3일,250,6,1,6,5,20,TRUE,1,5,4,3,5,4,4,504,,,,250000,0,,,2.8,4.51,4.69,4.26,4.37,4.24
99,Hanguk,In-Guh Park,429263805,,,42.97,2시즌 2주 3일,0,4,6,2,1,20,TRUE,0,0,0,0,0,0,0,240,,,,250000,0,,,0.77,0.77,0.77,0.77,0.77,0.77
