Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jee-Seung Oh,427619233,,,22.39,1시즌 2주 0일,9270,4,3,7,7,20,TRUE,9,3,1,1,1,1,6,924,2017-09-10,5,KP,1970000,0,,,8.68,3.96,4.04,3.23,3.11,2.9
2,Hanguk,Jee-Hoon Kim,428709461,,,19.48,10주 0일,4260,3,1,6,6,20,TRUE,7,5,1,1,1,2,2,773,2017-09-10,4.5,KP,930000,0,,,6.46,3.92,4.07,2.63,2.45,2.38
3,Hanguk,Eun-Seok Hong,427619235,,Bru,29.73,1시즌 2주 0일,280,5,4,3,6,20,TRUE,1,6,6,3,2,2,4,613,2017-09-10,2,CD,300000,1,,,2.58,4.2,4.51,3.97,4.22,3.06
4,Hanguk,Ji-Woon Lee,427619236,,,19.89,1시즌 2주 0일,930,5,2,5,7,20,TRUE,1,7,4,3,5,2,5,706,2017-09-06,3.5,CD,390000,3,,,3.65,5.85,6.1,4.97,4.93,4.02
5,Hanguk,Jang-Soo Choi,427619237,Quick,,31.23,1시즌 2주 0일,130,5,5,4,5,20,TRUE,1,6,4,4,2,1,7,594,2017-09-06,2.5,WB,280000,0,,,3.2,4.97,5.03,4.33,4.16,3.19
6,Hanguk,Jae-Shin Cha,427619238,,,27.70,1시즌 2주 0일,1030,5,5,4,7,20,TRUE,1,7,3,6,3,2,6,791,2017-09-10,3.5,WB,390000,6,,,3.64,5.86,5.58,4.78,4.13,3.79
7,Hanguk,In-Moo Byon,427619239,,,32.58,1시즌 2주 0일,400,1,6,6,6,20,TRUE,2,6,5,5,5,3,6,592,2017-09-06,4,CD,300000,4,,,4.71,6.71,6.75,6.39,6.27,5.55
8,Hanguk,Hong-Chan Son,427619240,,,22.18,1시즌 2주 0일,1100,5,3,6,7,20,TRUE,1,5,6,5,5,1,4,630,2017-09-10,3.5,WB,310000,0,,,3.76,6.46,6.59,6.71,6.78,5.07
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×1,20.25,1시즌 2주 0일,1050,2,3,5,6,20,TRUE,1,5,6,3,6,3,6,656,2017-09-06,3.5,IM,330000,4,,,3.3,5.37,5.78,5.63,6.08,5.02
10,Hanguk,Kwang-Eul Jeon,427619242,,,24.24,1시즌 2주 0일,1610,4,3,7,7,20,TRUE,1,6,7,3,3,2,5,760,2017-09-10,5,IM,430000,5,,,4.32,7.34,8.02,7.3,7.95,5.58
11,Hanguk,Kwang-Hwan Yun,427619243,,,26.103,1시즌 2주 0일,930,6,4,7,7,20,TRUE,2,5,6,3,5,2,6,648,2017-09-06,4.5,IM,330000,3,,,4.8,6.63,7.12,6.86,7.36,5.67
12,Hanguk,Chan-Myung Lee,427619244,,,26.0,1시즌 2주 0일,780,3,4,4,7,20,TRUE,1,3,7,3,4,3,4,759,2017-09-10,2.5,FW,410000,2,,,2.76,4.42,4.84,5.3,5.96,4.74
13,Hanguk,Sung-Kook Han,427619245,Technical,,21.100,1시즌 2주 0일,1310,2,3,5,7,20,TRUE,1,5,6,6,5,2,5,635,2017-08-23,4,W,330000,7,,,3.36,5.92,5.88,6.16,6.09,4.95
14,Hanguk,Se-Jong Cho,427619246,,,28.100,1시즌 2주 0일,830,4,5,6,6,20,TRUE,1,5,5,6,3,4,4,614,2017-08-30,3.5,WB,290000,8,,,3.92,6.52,6.36,6.38,6.16,5.83
