Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
1,Hanguk,Jong-Kyung Ji,429263806,Head,,26.12,4 시즌 7 주 6 일,1960,2,5,5,7,20,TRUE,6,5,1,1,1,1,5,652,2018-12-26,3.5,KP,1010000,0,6.57,4.96,4.63,4.69,4.3,4.77,4.93,4.17,3.84,3.35,3.3,3.23,3.35,3.14,3.16,2.93,2.77,2.77,2.77,0,KP,6.57
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,36.11,4 시즌 7 주 6 일,80,2,6,8,4,20,TRUE,1,7,4,4,4,1,5,680,2018-12-26,4,W,270000,17,4.52,7.35,7.09,7.14,6.83,7.21,7.33,6.72,6.46,6.07,6.03,5.97,6.01,5.81,5.92,5.59,4.54,5.05,4.56,0,WBd,7.35
9,Hanguk,Seung-Min Lee,429263815,Quick,,23.92,4 시즌 7 주 6 일,9500,3,4,6,8,20,TRUE,1,10,6,3,6,2,6,1005,2018-12-23,5.5,IM,1550000,8,5.24,9.36,8.91,9.2,8.47,9.58,9.51,8.91,8.03,7.45,7.5,7.07,7.93,7.65,7.54,7.35,5.58,6.42,5.28,0,CD,9.58
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,28.54,4 시즌 7 주 6 일,5200,4,5,8,7,20,TRUE,1,9,7,2,3,2,4,916,2018-12-26,6,IM,990000,6,5.57,9.71,9.34,9.78,9,10.36,10.02,9.99,8.56,8.12,8.36,7.46,9.17,8.81,8.56,8.4,5.92,6.61,5.43,0,CD,10.36
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,29.5,4 시즌 7 주 6 일,1150,5,5,8,7,20,TRUE,1,5,7,3,5,3,4,701,2018-12-26,5.5,IM,390000,17,4.4,7.14,7.19,7.48,7.28,7.85,7.41,8.21,7.51,7.71,7.93,7.36,8.5,8.48,8.26,8.44,6.67,7.38,6.27,0,IMd,8.5
13,Hanguk,Hong-Woon Kim,429263820,Technical,,25.20,4 시즌 7 주 6 일,10790,2,5,7,7,20,TRUE,1,10,6,6,5,3,4,1048,2018-12-23,6.5,W,1650000,9,5.78,10.67,10.28,10.35,9.89,10.45,10.63,9.73,9.27,8.67,8.62,8.49,8.64,8.31,8.44,7.96,6.73,0,6.77,7.15,WBd,10.67
15,Hanguk,Bong-Joo Kim,429263823,,,26.66,4 시즌 7 주 6 일,11070,4,5,5,7,20,TRUE,1,10,6,7,6,2,4,1049,2018-12-23,5.5,W,1570000,19,4.84,9.06,8.77,8.76,8.46,8.75,8.98,8.15,7.98,7.51,7.42,7.46,7.27,7.01,7.22,6.75,5.53,6.11,5.66,0,WBd,9.06
16,Hanguk,Kil-Sung Park,429263824,,,23.16,4 시즌 7 주 6 일,2120,5,3,7,8,20,TRUE,1,5,3,5,4,7,6,761,2018-12-26,5.5,FW,410000,32,4.11,6.51,6.39,6.26,6.25,6.1,6.37,5.74,5.99,5.75,5.62,5.89,5.4,5.37,5.42,5.37,6.89,6.16,7.07,0,FWtw,7.07
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,29.92,4 시즌 7 주 6 일,1030,2,6,6,6,20,TRUE,1,4,5,3,6,6,3,613,2018-12-23,5.5,FW,300000,35,3.59,5.34,5.36,5.48,5.4,5.64,5.46,5.79,5.62,5.73,5.8,5.64,6.06,6.16,5.97,6.27,6.42,6.46,6.2,0,FWd,6.46
31,Česká republika,,397610518,Head,,31.74,3 시즌 14 주 6 일,10650,3,7,7,6,20,FALSE,1,10,9,1,8,4,4,990,2018-12-26,6.5,IM,1632000,46,5.17,9.52,9.17,9.79,8.87,10.6,10,10.43,8.86,8.6,8.9,7.87,10.05,9.89,9.37,9.7,7.14,8.31,6.32,0,CD,10.6
