Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,21.106,5주 0일,2020,2,3,5,6,20,TRUE,6,2,1,1,1,1,5,657,2017-09-17,3,KP,990000,0,,,5.29,2.81,2.85,2.51,2.46,2.38
2,Hanguk,Soon Jung,429263807,,,27.83,5주 0일,1200,7,5,5,6,20,TRUE,5,5,1,1,3,1,3,577,2017-09-17,3.5,KP,770000,0,,,5.75,4.45,4.58,3.36,3.17,2.91
3,Hanguk,Dong-Ho Lee,429263808,,,29.25,5주 0일,380,4,5,6,6,20,TRUE,1,6,5,2,2,2,4,611,2017-09-17,3.5,IM,300000,1,,,4.18,6.36,6.9,5.74,6.12,4.57
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,18.63,5주 0일,1210,2,2,6,6,20,TRUE,1,8,4,3,4,2,5,803,2017-09-17,4,WB,370000,1,,,4.14,6.74,7.05,5.39,5.29,4.16
5,Hanguk,Pyung-Jae Song,429263810,Powerful,Y×1 Bru,31.9,5주 0일,300,3,5,6,6,20,TRUE,1,7,5,4,3,1,7,680,2017-09-13,3.5,CD,310000,0,,,4.12,6.7,6.92,5.9,5.84,4.25
6,Hanguk,Yong-Seo Kwon,429263811,,,26.93,5주 0일,1950,3,4,7,7,20,TRUE,1,8,3,6,4,2,6,824,2017-09-17,4.5,CD,390000,1,,,5.01,8.25,7.91,6.52,5.59,5.1
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,31.105,5주 0일,920,2,5,6,5,20,TRUE,2,6,6,5,6,3,6,598,2017-09-13,3.5,W,310000,2,,,4.5,6.64,6.79,6.62,6.7,5.69
8,Hanguk,Min-Gyu Jung,429263814,,Bru,21.67,5주 0일,640,1,3,4,6,20,TRUE,1,5,6,4,4,2,5,680,2017-09-10,3,CD,310000,0,,,2.73,4.56,4.78,4.68,4.88,3.76
9,Hanguk,Seung-Min Lee,429263815,Quick,,19.74,5주 0일,960,3,2,5,6,20,TRUE,1,5,6,3,6,2,6,651,2017-09-17,2.5,CD,330000,0,,,3.02,5.02,5.42,5.28,5.68,4.38
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,24.36,5주 0일,1300,4,3,4,7,20,TRUE,1,6,7,2,3,2,4,785,2017-09-17,3,CD,430000,1,,,3.2,5.3,5.94,5.26,5.89,4.05
11,Hanguk,Ryung-Tae Kim,429263818,,Bru,25.102,5주 0일,940,2,3,6,7,20,TRUE,2,5,6,3,5,3,5,647,2017-09-17,3.5,CD,330000,1,,,4.06,5.67,6.1,5.87,6.34,5.17
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,24.99,5주 0일,780,5,4,4,6,20,TRUE,1,3,7,3,5,3,4,746,2017-09-13,3,IM,410000,4,,,2.7,4.33,4.74,5.25,5.9,4.75
13,Hanguk,Hong-Woon Kim,429263820,Technical,,21.2,5주 0일,1820,2,3,7,7,20,TRUE,1,5,6,6,5,3,4,665,2017-09-13,3.5,WB,330000,0,,,4.05,7.12,7.08,7.41,7.36,6.35
14,Hanguk,Moon-Hak Park,429263822,Powerful,,28.26,5주 0일,1160,4,4,5,6,20,TRUE,1,6,5,6,4,4,3,615,2017-09-17,3.5,WB,310000,0,,,3.77,6.4,6.28,6.03,5.78,5.43
15,Hanguk,Bong-Joo Kim,429263823,,,22.48,5주 0일,2530,4,3,5,6,20,TRUE,1,5,6,7,6,2,4,807,2017-09-13,3.5,WB,370000,2,,,3.34,6.02,5.84,6.34,6.11,5.13
16,Hanguk,Kil-Sung Park,429263824,,Y×2,18.110,5주 0일,1120,5,2,5,6,20,TRUE,1,3,3,5,4,7,6,769,2017-09-13,4,FW,410000,3,,,2.63,4,3.71,4.09,3.89,5.27
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×2,33.59,5주 0일,150,5,6,5,6,20,TRUE,1,2,4,3,3,7,5,680,2017-09-17,4.5,FW,310000,2,,,2.99,4.05,4.13,4.58,4.93,5.85
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,25.74,5주 0일,990,2,4,5,6,20,TRUE,1,2,5,3,6,6,3,653,2017-09-17,3,IM,310000,4,,,2.75,3.97,4.16,4.92,5.43,5.84
19,Hanguk,Yong-Jae Kim,429284705,Unpredictable,,18.7,4주 6일,10,3,1,7,5,20,TRUE,1,2,2,3,3,2,2,290,2017-09-17,2,W,250000,1,,,2.42,3.2,3.03,3.29,3.12,3.28
20,Hanguk,Yi-Chun Jin,429677916,,,18.107,4주 0일,30,3,1,6,6,20,TRUE,1,2,4,3,2,1,2,412,2017-09-13,2,IM,250000,0,,,2.27,3.37,3.46,3.85,4.03,3.1
21,Hanguk,Chung-Ho Seo,430376571,,,19.9,3주 0일,50,4,1,5,5,20,TRUE,1,3,3,2,3,4,3,410,2017-09-10,2,IM,250000,1,,,2.27,3.17,3.31,3.16,3.34,3.53
22,Hanguk,Chang-Duk Jung,430628518,,,18.6,2주 0일,20,5,1,6,5,20,TRUE,1,2,2,3,4,3,4,395,2017-09-17,2.5,FW,250000,1,,,2.14,2.83,2.68,2.98,2.86,3.34
23,Hanguk,Jung-Hyo Nam,430761221,,,17.10,1주 0일,10,1,1,6,5,20,TRUE,1,2,1,3,2,3,5,299,2017-09-17,2,W,250000,0,,,2.24,2.79,2.51,2.57,2.24,3.01
24,Hanguk,Joon-Seung Kim,430870318,,,17.53,0일,10,6,1,6,5,20,TRUE,1,4,2,2,1,3,3,390,,,,250000,0,,,2.58,3.56,3.63,2.89,2.81,2.87
99,Hanguk,In-Guh Park,429263805,,,41.2,5주 0일,0,4,6,4,3,20,TRUE,1,1,1,0,0,0,0,102,,,,250000,0,,,1.9,1.8,1.9,1.74,1.83,1.52
