Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
1,Hanguk,Jong-Kyung Ji,429263806,Head,,28.0,6 s 6 wk 2 d,2280,2,6,6,7,20,TRUE,6,6,1,1,1,1,5,660,2019-07-28,4.5,KP,1010000,0,7.48,6.07,5.63,5.71,5.18,5.82,6.03,4.99,4.55,3.89,3.81,3.72,3.89,3.61,3.62,3.32,3.1,3.1,3.1,0,KP,7.48
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,30.42,6 s 6 wk 2 d,4490,4,5,7,6,20,TRUE,1,10,7,2,3,1,4,994,2019-07-24,5.5,IM,1130000,7,5.59,9.9,9.46,9.89,9.03,10.47,10.19,9.94,8.48,7.93,8.14,7.26,8.91,8.49,8.29,8.02,5.27,6.11,4.81,0,CD,10.47
12,Hanguk,Jung-Eum Yun,429263819,Powerful,Inj 1,30.105,6 s 6 wk 2 d,810,5,5,8,6,20,TRUE,1,6,7,3,5,3,4,688,2019-07-28,5.5,IM,380000,20,4.67,7.79,7.75,8.05,7.73,8.44,8.06,8.62,7.83,7.88,8.09,7.5,8.67,8.6,8.38,8.49,6.67,7.38,6.27,0,IMd,8.67
13,Hanguk,Hong-Woon Kim,429263820,Technical,,27.8,6 s 6 wk 2 d,13240,2,5,7,7,20,TRUE,1,10,6,6,5,3,4,1097,2019-07-28,6.5,W,2250000,14,5.73,10.59,10.21,10.28,9.82,10.37,10.56,9.66,9.2,8.61,8.56,8.43,8.58,8.25,8.38,7.91,6.68,0,6.72,7.1,WBd,10.59
15,Hanguk,Bong-Joo Kim,429263823,,Y×1,28.54,6 s 6 wk 2 d,14190,4,6,7,7,20,TRUE,1,10,6,7,6,2,4,1088,2019-07-28,7,W,2110000,27,5.79,10.75,10.4,10.39,10.04,10.39,10.65,9.68,9.48,8.92,8.82,8.86,8.64,8.34,8.59,8.03,6.6,7.28,6.75,0,WBd,10.75
16,Hanguk,Kil-Sung Park,429263824,,,25.4,6 s 6 wk 2 d,2820,5,4,7,8,20,TRUE,1,6,3,5,4,7,6,773,2019-07-24,6,FW,430000,34,4.55,7.34,7.12,7.01,6.88,6.87,7.18,6.33,6.49,6.1,5.95,6.2,5.75,5.66,5.7,5.59,7.06,6.34,7.25,0,WBd,7.34
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,31.80,6 s 6 wk 2 d,720,2,7,8,6,20,TRUE,1,5,4,3,6,6,3,602,2019-07-28,5.5,FW,290000,49,4.35,6.5,6.37,6.47,6.25,6.59,6.55,6.42,6.28,6.17,6.15,6.11,6.33,6.38,6.21,6.44,6.96,6.91,6.81,0,FW,6.96
31,Česká republika,,397610518,Head,Y×2,33.62,5 s 13 wk 1 d,3760,3,8,5,6,20,FALSE,1,10,8,1,8,4,4,980,2019-07-28,5,IM,1332000,53,4.42,7.96,7.62,8.09,7.31,8.71,8.31,8.43,7.23,6.92,7.11,6.37,7.97,7.83,7.44,7.67,5.85,6.75,5.23,0,CD,8.71
43,Hanguk,Ji-Soo Kim,433466579,Technical,,23.17,5 s 3 wk 1 d,16730,3,3,8,8,20,TRUE,1,12,4,4,3,3,3,1205,2019-07-24,6,W,4290000,3,6.27,11.48,10.68,10.82,9.86,11.02,11.41,9.53,8.65,7.43,7.31,7.09,7.45,6.88,6.95,6.29,5.52,0,5.54,5.55,WBd,11.48
59,Hanguk,Hyung-Hwa Jung,435660098,,,21.109,4 s 2 wk 2 d,32090,5,3,7,8,20,TRUE,1,13,4,3,5,2,6,1333,2019-07-28,7.5,CD,3890000,20,6.34,11.6,10.69,10.93,9.78,11.26,11.59,9.63,8.64,7.34,7.21,6.95,7.46,6.92,6.92,6.36,5.13,5.7,5.02,0,WBd,11.6
