Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,20.71,1시즌 12주 6일,12920,3,2,6,7,20,TRUE,10,5,1,1,1,2,8,1033,2018-01-21,5,KP,1850000,0,,,9.16,4.57,4.72,3.18,2.98,2.91
3,Hanguk,Eun-Seok Hong,427619235,,,30.96,2시즌 4주 6일,350,5,5,5,6,20,TRUE,1,6,6,3,2,2,7,611,2018-01-21,3.5,CD,300000,8,,,3.74,6.02,6.47,5.7,6.05,4.42
4,Hanguk,Ji-Woon Lee,427619236,,,21.0,2시즌 4주 6일,1040,5,2,5,7,20,TRUE,1,7,4,3,5,2,7,725,2018-01-17,4,CD,390000,9,,,3.66,5.87,6.13,4.99,4.95,4.04
5,Hanguk,Jang-Soo Choi,427619237,Quick,,32.46,2시즌 4주 6일,110,5,5,6,6,20,TRUE,1,6,4,4,2,1,10,590,2018-01-17,3.5,CD,270000,3,,,4.03,6.27,6.35,5.46,5.26,4.02
6,Hanguk,Jae-Shin Cha,427619238,,,28.93,2시즌 4주 6일,1110,5,5,7,7,20,TRUE,1,7,3,6,3,2,10,749,2018-01-17,4.5,WB,390000,8,,,4.8,7.72,7.35,6.3,5.44,5
7,Hanguk,In-Moo Byon,427619239,,Inj 4,33.81,2시즌 4주 6일,120,1,6,6,5,20,TRUE,2,6,5,5,5,2,6,590,2018-01-14,4.5,WB,290000,5,,,4.53,6.46,6.49,6.14,6,5.01
8,Hanguk,Hong-Chan Son,427619240,,Y×1,23.41,2시즌 4주 6일,1120,5,3,6,8,20,TRUE,1,5,6,5,5,1,8,614,2018-01-17,3.5,WB,310000,1,,,3.81,6.54,6.67,6.79,6.86,5.13
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,21.48,2시즌 4주 6일,1360,2,3,7,7,20,TRUE,1,5,6,3,6,3,10,645,2018-01-17,4.5,IM,330000,10,,,4.05,6.59,7.09,6.91,7.46,6.16
10,Hanguk,Kwang-Eul Jeon,427619242,,,25.47,2시즌 4주 6일,1440,4,4,5,7,20,TRUE,1,6,7,3,3,2,9,766,2018-01-21,4,IM,430000,6,,,3.83,6.41,6.99,6.38,6.94,4.91
11,Hanguk,Kwang-Hwan Yun,427619243,,,28.14,2시즌 4주 6일,670,6,4,5,7,20,TRUE,2,5,6,3,5,2,9,619,2018-01-21,3.5,W,330000,10,,,4.07,5.63,6.05,5.83,6.25,4.82
12,Hanguk,Chan-Myung Lee,427619244,,,27.23,2시즌 4주 6일,950,3,4,6,7,20,TRUE,1,3,7,3,4,3,8,746,2018-01-17,4.5,IM,410000,8,,,3.38,5.42,5.93,6.5,7.31,5.81
13,Hanguk,Sung-Kook Han,427619245,Technical,,23.11,2시즌 4주 6일,1260,2,3,5,8,20,TRUE,1,5,6,6,5,2,9,613,2018-01-17,4,W,330000,10,,,3.48,6.13,6.09,6.37,6.3,5.12
14,Hanguk,Se-Jong Cho,427619246,,,30.11,2시즌 4주 6일,580,4,5,6,6,20,TRUE,1,5,5,6,3,4,8,604,2018-01-17,4,WB,280000,18,,,3.91,6.5,6.34,6.36,6.14,5.81
