Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.13,8주 1일,2310,2,3,6,6,20,TRUE,6,3,1,1,1,1,5,662,2017-10-04,3.5,KP,990000,0,,,6.19,3.65,3.73,2.98,2.87,2.67
2,Hanguk,Soon Jung,429263807,,,27.102,8주 1일,1290,7,5,6,7,20,TRUE,5,5,1,1,3,1,3,574,2017-10-08,3.5,KP,770000,0,,,6.37,4.92,5.07,3.72,3.51,3.22
3,Hanguk,Dong-Ho Lee,429263808,,,29.44,8주 1일,390,4,5,6,6,20,TRUE,1,6,5,2,2,2,4,611,2017-10-04,3.5,W,300000,1,,,4.15,6.33,6.85,5.71,6.08,4.54
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,18.82,8주 1일,1790,2,2,8,6,20,TRUE,1,8,4,3,4,2,5,843,2017-10-04,4.5,WB,370000,1,,,4.67,7.6,7.95,6.08,5.96,4.69
5,Hanguk,Pyung-Jae Song,429263810,Powerful,Y×1,31.28,8주 1일,250,3,5,4,6,20,TRUE,1,7,4,4,3,1,7,688,2017-10-08,3,CD,310000,1,,,3.51,5.54,5.63,4.67,4.46,3.41
6,Hanguk,Yong-Seo Kwon,429263811,,,27.0,8주 1일,2280,3,4,6,7,20,TRUE,1,8,3,6,4,2,6,860,2017-10-08,4.5,CD,570000,1,,,4.66,7.67,7.36,6.06,5.2,4.74
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,32.12,8주 1일,820,2,5,7,6,20,TRUE,2,7,6,5,6,3,6,680,2017-10-04,5,W,320000,2,,,5.18,7.77,7.98,7.4,7.43,6.23
8,Hanguk,Min-Gyu Jung,429263814,,,21.86,8주 1일,880,1,3,5,6,20,TRUE,1,6,6,4,4,2,5,661,2017-10-08,3,CD,310000,0,,,3.49,5.9,6.2,5.73,5.93,4.5
9,Hanguk,Seung-Min Lee,429263815,Quick,,19.93,8주 1일,1150,3,2,5,6,20,TRUE,1,5,6,3,6,2,6,687,2017-10-04,3,CD,330000,0,,,3.05,5.07,5.47,5.33,5.74,4.42
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1 Bru,24.55,8주 1일,1640,4,3,6,7,20,TRUE,1,7,7,2,3,2,4,738,2017-10-08,4,CD,430000,1,,,3.97,6.67,7.45,6.29,6.98,4.73
11,Hanguk,Ryung-Tae Kim,429263818,,,26.9,8주 1일,1340,2,3,7,7,20,TRUE,2,6,6,3,5,3,5,657,2017-10-04,4,CD,350000,2,,,4.92,7.03,7.56,6.89,7.37,5.92
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,25.6,8주 1일,970,5,4,6,7,20,TRUE,1,3,7,3,5,3,4,714,2017-10-08,4,IM,410000,4,,,3.34,5.35,5.86,6.49,7.3,5.87
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,21.21,8주 1일,2030,2,3,7,7,20,TRUE,1,5,6,6,5,3,4,691,2017-10-04,4,WB,330000,0,,,4.07,7.16,7.12,7.45,7.4,6.38
14,Hanguk,Moon-Hak Park,429263822,Powerful,,28.45,8주 1일,1240,4,4,5,6,20,TRUE,1,6,5,6,4,4,3,635,2017-10-08,3.5,WB,310000,0,,,3.7,6.29,6.17,5.92,5.67,5.33
15,Hanguk,Bong-Joo Kim,429263823,,,22.67,8주 1일,2750,4,3,5,7,20,TRUE,1,5,6,7,6,2,4,807,2017-10-08,3.5,WB,370000,2,,,3.37,6.08,5.9,6.41,6.18,5.18
16,Hanguk,Kil-Sung Park,429263824,,Y×2,19.17,8주 1일,1060,5,2,5,6,20,TRUE,1,3,3,5,4,7,6,760,2017-10-08,4.5,FW,410000,5,,,2.66,4.04,3.74,4.13,3.93,5.32
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×2 Bru,33.78,8주 1일,150,5,7,6,6,20,TRUE,1,2,4,3,3,7,5,680,2017-10-08,4.5,FW,310000,3,,,3.18,4.28,4.37,4.84,5.2,6.15
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,25.93,8주 1일,1140,2,4,6,6,20,TRUE,1,2,5,3,6,6,3,662,2017-10-08,3.5,IM,310000,8,,,3.04,4.39,4.61,5.45,6.01,6.47
19,Hanguk,Yong-Jae Kim,429284705,Unpredictable,,18.26,8주 0일,10,3,1,7,6,20,TRUE,1,2,2,3,3,2,2,290,2017-10-08,2,W,250000,2,,,2.46,3.26,3.09,3.35,3.17,3.34
20,Hanguk,Yi-Chun Jin,429677916,,,19.14,7주 1일,30,3,1,5,6,20,TRUE,1,2,4,3,2,1,2,413,2017-10-04,2.5,IM,250000,0,,,2.09,3.11,3.19,3.56,3.72,2.86
21,Hanguk,Chung-Ho Seo,430376571,,,19.28,6주 1일,60,4,1,7,6,20,TRUE,1,3,3,2,3,4,3,406,2017-10-04,2.5,IM,250000,2,,,2.69,3.76,3.93,3.74,3.96,4.18
22,Hanguk,Chang-Duk Jung,430628518,,,18.25,5주 0일,20,5,1,6,5,20,TRUE,1,2,2,3,4,3,4,395,2017-09-24,2.5,FW,250000,1,,,2.14,2.83,2.68,2.98,2.86,3.34
24,Hanguk,Joon-Seung Kim,430870318,,,17.72,3주 1일,20,6,1,6,5,20,TRUE,1,4,2,2,1,3,3,390,2017-10-08,1.5,W,250000,0,,,2.74,3.79,3.86,3.07,2.99,3.05
25,Hanguk,Chang-Hoon Kim,431025168,,,19.5,1주 6일,20,4,1,6,5,20,TRUE,1,3,3,2,2,2,2,309,2017-10-04,2.5,IM,250000,0,,,2.36,3.3,3.45,3.21,3.34,2.91
27,Hanguk,Young-A Bang,431191621,,,17.103,1일,80,5,1,6,5,20,TRUE,1,3,2,2,5,3,3,505,,,,250000,0,,,2.36,3.12,3.16,3.03,3.02,3.37
99,Hanguk,In-Guh Park,429263805,,,41.21,8주 1일,0,4,6,3,2,20,TRUE,0,1,1,0,0,0,0,102,,,,250000,0,,,1.19,1.41,1.49,1.37,1.44,1.2
