Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,24.60,2시즌 14주 4일,2500,2,4,8,8,20,TRUE,6,4,1,1,1,1,5,647,2018-07-01,4.5,KP,990000,0,,,7.64,4.98,5.11,3.81,3.61,3.27
2,Hanguk,Soon Jung,429263807,,,30.37,2시즌 14주 4일,120,7,6,6,6,20,TRUE,5,6,1,1,3,1,3,600,2018-07-04,3,KP,680000,0,,,6.64,5.45,5.64,3.92,3.66,3.28
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,34.59,2시즌 14주 4일,160,2,6,7,5,20,TRUE,2,7,5,4,5,2,5,680,2018-07-04,5,W,310000,16,,,5.27,7.49,7.73,6.77,6.74,5.44
9,Hanguk,Seung-Min Lee,429263815,Quick,,22.28,2시즌 14주 4일,8040,3,3,6,8,20,TRUE,1,10,6,3,6,2,6,1000,2018-07-01,5,IM,1330000,1,,,5.09,8.75,9.42,7.3,7.5,5.42
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,26.102,2시즌 14주 4일,4890,4,4,7,7,20,TRUE,1,9,7,2,3,2,4,908,2018-07-04,5,IM,770000,4,,,5.31,8.98,9.97,7.8,8.47,5.65
11,Hanguk,Ryung-Tae Kim,429263818,,Y×1,28.56,2시즌 14주 4일,2690,2,4,7,7,20,TRUE,2,8,6,3,5,3,5,803,2018-07-04,5.5,IM,530000,8,,,5.62,8.27,8.89,7.4,7.75,6.08
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,Y×1,27.53,2시즌 14주 4일,1340,5,4,7,7,20,TRUE,1,5,7,3,5,3,4,706,2018-07-01,5,IM,410000,6,,,4.19,6.93,7.57,7.44,8.19,6.42
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,23.68,2시즌 14주 4일,9010,2,4,6,8,20,TRUE,1,9,6,6,5,3,4,1001,2018-07-01,6.5,W,1110000,3,,,4.98,8.9,9.02,7.77,7.49,6.12
15,Hanguk,Bong-Joo Kim,429263823,,,25.2,2시즌 14주 4일,12360,4,4,8,8,20,TRUE,1,9,6,7,6,2,4,1009,2018-07-01,7,W,1350000,6,,,5.56,10.12,10.06,8.96,8.41,6.7
16,Hanguk,Kil-Sung Park,429263824,,,21.64,2시즌 14주 4일,1730,5,2,6,8,20,TRUE,1,4,3,5,4,7,6,770,2018-07-04,5.5,FW,410000,14,,,3.34,5.19,4.89,4.95,4.66,6.17
17,Hanguk,Seung-Ok Lee,429263826,Technical,,36.13,2시즌 14주 4일,10,5,7,7,4,20,TRUE,0,2,3,2,2,5,5,490,2018-07-01,4.5,FW,250000,17,,,2.74,4.16,4.28,4.4,4.7,5.28
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,28.28,2시즌 14주 4일,1130,2,5,6,7,20,TRUE,1,4,5,3,6,6,3,612,2018-07-01,5,FW,310000,28,,,3.75,5.65,5.94,6.04,6.5,6.77
31,Česká republika,Leoš Broukal,397610518,Head,,30.10,2시즌 5주 3일,10920,3,7,5,6,17,FALSE,1,9,9,2,8,4,4,893,2018-07-04,6,IM,1740000,42,,,4.13,7.52,8.58,7.35,8.35,6.16
33,Hanguk,Dong-Hyeon Lee,431740152,,,19.69,2시즌 4주 3일,3470,5,2,7,7,20,TRUE,1,9,4,2,2,4,1,949,2018-07-04,5,CD,470000,4,,,4.89,7.89,8.45,5.82,5.9,5
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,19.77,1시즌 11주 3일,5650,3,2,7,7,20,TRUE,1,10,4,4,3,3,3,1019,2018-07-04,5.5,CD,670000,0,,,5.15,8.76,9.01,6.45,6.05,4.98
44,Hanguk,Sang-Yong Jang,433566477,,Y×1,20.44,1시즌 10주 3일,3510,2,2,4,7,20,TRUE,1,8,6,6,5,4,2,804,2018-07-04,4,WB,410000,3,,,3.5,6.43,6.5,5.8,5.66,4.91
46,Hanguk,Jung-Oh Han,433730490,Technical,Y×1,20.50,1시즌 8주 4일,2820,4,2,8,7,20,TRUE,1,9,3,5,1,3,3,902,2018-07-01,5,WB,450000,3,,,5.04,8.46,8.35,6.02,5.23,4.66
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,19.66,1시즌 6주 3일,1770,1,1,7,7,20,TRUE,1,7,5,4,2,4,5,765,2018-07-04,4,W,330000,0,,,3.91,6.9,7.16,5.89,5.92,5.06
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,19.41,15주 3일,670,2,1,5,6,20,TRUE,1,5,5,4,5,4,2,563,2018-07-01,2.5,WB,250000,7,,,2.84,4.9,5.05,4.89,5.02,4.63
58,Hanguk,Yi-Sub Kang,435570656,,,19.72,11주 4일,1010,5,1,6,6,20,TRUE,1,5,3,5,5,5,4,617,2018-07-04,3,WB,270000,0,,,3,4.95,4.71,4.48,4.1,4.83
59,Hanguk,Hyung-Hwa Jung,435660098,,Y×1,18.57,10주 4일,820,5,1,8,6,20,TRUE,1,6,4,3,5,2,6,680,2018-07-01,3.5,CD,250000,3,,,3.68,6.03,6.29,5.36,5.37,4.39
60,Hanguk,Chu-Seok Ahn,435761718,,Y×1,18.44,9주 3일,1000,3,1,7,6,20,TRUE,1,4,5,3,3,7,5,704,2018-07-04,5,FW,350000,0,,,2.96,4.87,5.17,5.02,5.51,5.94
61,Schweiz,Francois Baumgartner,434542904,,,18.24,9주 2일,5430,5,2,6,7,9,FALSE,1,6,7,6,7,6,3,685,2018-07-01,3,CD,492000,3,,,2.84,6.12,6.25,6.45,6.65,6.32
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,35.11,8주 2일,8190,6,8,6,5,9,FALSE,1,9,13,11,5,3,14,1280,2018-07-04,6,W,4308000,90,,,3.88,9.38,9.54,10.02,10.22,7.03
64,Hanguk,Koo-Joong Kim,435928762,,,18.35,7주 4일,1620,3,1,8,6,20,TRUE,1,8,4,3,2,2,3,849,2018-07-01,4.5,CD,370000,1,,,4.19,7.05,7.39,5.39,5.27,3.91
66,Hanguk,Jong-Yong Yoo,436538587,Head,,17.43,3주 4일,110,3,1,7,5,20,TRUE,1,5,3,3,3,2,6,497,2018-07-04,2.5,CD,250000,0,,,3.12,4.82,4.89,4.14,4,3.48
98,Hanguk,Hyung-Hwa Han,436809117,,,18.69,3일,640,3,1,6,5,20,TRUE,1,4,4,4,6,5,3,614,,,,290000,0,,,2.58,4.21,4.21,4.35,4.39,4.78
99,Hanguk,In-Guh Park,429263805,,,43.68,2시즌 14주 4일,0,3,6,4,1,20,TRUE,0,0,0,0,0,0,0,440,,,,250000,0,,,1.13,1.13,1.13,1.13,1.13,1.13
