Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
2,Hanguk,Jee-Hoon Kim,428709461,,,25.13,6 s 5 wk 0 d,92720,3,3,6,8,20,TRUE,17,5,1,1,1,2,10,1765,2019-06-09,8.5,KP,40300000,0,13.91,5.2,4.84,4.9,4.47,4.99,5.16,4.32,3.96,3.43,3.36,3.29,3.45,3.23,3.21,3.01,3.15,2.98,3.14,0,KP,13.91
4,Hanguk,Ji-Woon Lee,427619236,,,25.54,6 s 13 wk 0 d,1270,5,4,8,7,20,TRUE,1,7,4,3,5,2,9,740,2019-06-09,4.5,CD,390000,27,4.94,8.03,7.7,7.83,7.37,8.02,8.07,7.46,7.04,6.6,6.57,6.43,6.73,6.55,6.53,6.37,5.41,5.99,5.3,0,CDtw,8.07
8,Hanguk,Hong-Chan Son,427619240,,Y×2,27.95,6 s 13 wk 0 d,1120,5,5,6,7,20,TRUE,1,5,6,5,5,1,10,634,2019-06-09,4,W,310000,17,3.99,6.6,6.66,6.72,6.72,6.79,6.67,6.95,6.81,6.91,6.98,6.83,7.02,6.98,7.06,6.92,5.28,6.06,5.23,0,IMtw,7.06
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,29.101,6 s 13 wk 0 d,1170,4,6,7,6,20,TRUE,1,6,7,3,3,2,11,727,2019-06-09,5,IM,410000,32,4.6,7.59,7.55,7.84,7.54,8.22,7.85,8.39,7.49,7.51,7.75,7.07,8.32,8.15,7.99,7.94,5.83,6.44,5.48,0,Cdo,8.39
11,Hanguk,Kwang-Hwan Yun,427619243,,,32.68,6 s 13 wk 0 d,210,6,6,6,6,20,TRUE,2,5,6,2,5,2,10,590,2019-06-05,3.5,W,300000,24,4.48,5.99,5.96,6.22,5.95,6.56,6.23,6.72,6.09,6.15,6.32,5.85,6.8,6.77,6.58,6.73,5.16,5.89,4.8,0,IMd,6.8
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,31.77,6 s 13 wk 0 d,370,3,5,6,6,20,TRUE,1,3,7,3,4,3,10,694,2019-06-05,4.5,IM,360000,11,3.4,5.16,5.38,5.6,5.63,5.89,5.42,6.53,6.02,6.44,6.68,6.16,7.16,7.22,7.03,7.26,5.76,6.27,5.42,0,IMo,7.26
13,Hanguk,Sung-Kook Han,427619245,Technical,,27.65,6 s 13 wk 0 d,1550,2,5,8,7,20,TRUE,1,5,6,6,5,2,10,637,2019-06-09,5,W,330000,34,4.46,7.53,7.63,7.61,7.73,7.58,7.54,7.77,7.79,7.92,7.96,7.92,7.87,7.83,7.98,7.78,6.42,0,6.47,7.06,IMtw,7.98
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1,29.6,6 s 13 wk 0 d,1540,5,5,6,7,20,TRUE,1,5,5,7,6,2,10,702,2019-06-05,4.5,W,340000,22,3.95,6.67,6.73,6.59,6.78,6.4,6.55,6.4,6.8,6.84,6.76,7.03,6.39,6.39,6.65,6.38,5.68,6.21,5.9,0,Wo,7.03
16,Hanguk,Dong-Shik Kim,427619248,,,25.0,6 s 13 wk 0 d,1690,6,4,7,8,20,TRUE,1,3,3,6,4,7,12,760,2019-06-05,5.5,FW,410000,71,3.71,5.52,5.62,5.39,5.71,5.07,5.33,5.07,5.7,5.76,5.63,6.06,5.21,5.31,5.44,5.43,7.16,6.38,7.46,0,FWtw,7.46
25,Polska,Pylyp Nagorniak,406205227,,,33.0,6 s 7 wk 6 d,490,5,4,7,6,20,FALSE,1,6,6,3,6,3,11,590,2019-06-05,4,IM,348000,15,3.78,6.52,6.42,6.64,6.34,6.94,6.7,6.94,6.42,6.38,6.48,6.13,6.87,6.84,6.68,6.79,5.51,6.18,5.21,0,CD,6.94
