Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,21.30,2시즌 7주 3일,25780,3,2,8,8,20,TRUE,12,5,1,1,1,2,8,1186,2018-04-04,7,KP,5450000,0,,,11.74,5.15,5.32,3.58,3.37,3.28
3,Hanguk,Eun-Seok Hong,427619235,,,31.55,2시즌 15주 3일,280,5,5,6,6,20,TRUE,1,6,6,3,2,1,7,606,2018-04-01,4,CD,290000,9,,,4.1,6.61,7.09,6.25,6.61,4.5
4,Hanguk,Ji-Woon Lee,427619236,,Y×1,21.71,2시즌 15주 3일,1200,5,3,7,8,20,TRUE,1,7,4,3,5,2,7,717,2018-04-01,4,CD,390000,20,,,4.64,7.32,7.62,6.25,6.2,5.1
5,Hanguk,Jang-Soo Choi,427619237,Quick,,33.5,2시즌 15주 3일,70,5,6,8,6,20,TRUE,1,6,4,4,2,0,10,590,2018-04-01,4,CD,270000,4,,,4.6,7.1,7.18,6.19,5.93,4.2
6,Hanguk,Jae-Shin Cha,427619238,,,29.52,2시즌 15주 3일,910,5,5,6,6,20,TRUE,1,7,3,6,3,2,10,748,2018-04-04,4.5,WB,380000,9,,,4.42,7.12,6.77,5.8,5.01,4.61
8,Hanguk,Hong-Chan Son,427619240,,Y×1 Inj 2,24.0,2시즌 15주 3일,1230,5,3,7,7,20,TRUE,1,5,6,5,5,1,8,642,2018-04-04,4,WB,310000,1,,,4.1,7.04,7.18,7.32,7.39,5.53
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,22.7,2시즌 15주 3일,1300,2,3,6,8,20,TRUE,1,5,6,3,6,3,10,618,2018-04-04,4.5,IM,330000,10,,,3.79,6.17,6.64,6.47,6.98,5.76
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×2,26.6,2시즌 15주 3일,1660,4,4,7,7,20,TRUE,1,6,7,3,3,2,9,765,2018-04-01,5,IM,430000,8,,,4.51,7.55,8.24,7.51,8.17,5.79
11,Hanguk,Kwang-Hwan Yun,427619243,,,28.85,2시즌 15주 3일,840,6,4,8,7,20,TRUE,2,5,6,3,5,2,9,626,2018-04-04,4,W,330000,10,,,4.97,6.88,7.39,7.12,7.64,5.88
12,Hanguk,Chan-Myung Lee,427619244,,,27.94,2시즌 15주 3일,1100,3,4,8,7,20,TRUE,1,3,7,3,4,3,8,758,2018-04-04,5,IM,410000,8,,,3.76,6.03,6.6,7.23,8.13,6.46
13,Hanguk,Sung-Kook Han,427619245,Technical,,23.82,2시즌 15주 3일,1630,2,3,7,8,20,TRUE,1,5,6,6,5,2,9,626,2018-04-01,5,W,330000,11,,,4.1,7.23,7.18,7.52,7.43,6.04
14,Hanguk,Se-Jong Cho,427619246,,,30.82,2시즌 15주 3일,550,4,5,6,6,20,TRUE,1,5,5,6,3,4,8,602,2018-04-04,4,WB,280000,18,,,3.89,6.46,6.29,6.31,6.1,5.77
