Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,24.99,3시즌 4주 1일,2500,2,4,8,8,20,TRUE,6,4,1,1,1,1,5,647,2018-08-12,4.5,KP,990000,0,,,7.64,4.98,5.11,3.81,3.61,3.27
2,Hanguk,Soon Jung,429263807,,,30.76,3시즌 4주 1일,160,7,6,8,6,20,TRUE,5,6,1,1,3,1,3,606,2018-08-08,4,KP,680000,0,,,7.39,6.07,6.27,4.37,4.07,3.65
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,34.98,3시즌 4주 1일,140,2,6,6,5,20,TRUE,2,7,5,4,5,2,5,680,2018-08-08,4.5,W,310000,16,,,4.89,6.94,7.17,6.28,6.25,5.04
9,Hanguk,Seung-Min Lee,429263815,Quick,,22.67,3시즌 4주 1일,7660,3,3,5,8,20,TRUE,1,10,6,3,6,2,6,1000,2018-08-12,4.5,IM,1330000,4,,,4.66,8.01,8.62,6.68,6.86,4.96
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,27.29,3시즌 4주 1일,4790,4,4,6,7,20,TRUE,1,9,7,2,3,2,4,911,2018-08-08,5.5,IM,870000,4,,,4.93,8.33,9.25,7.23,7.86,5.24
11,Hanguk,Ryung-Tae Kim,429263818,,Y×1,28.95,3시즌 4주 1일,2360,2,4,5,7,20,TRUE,2,8,6,3,5,3,5,803,2018-08-12,4.5,IM,530000,8,,,4.77,7.01,7.54,6.27,6.57,5.16
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,27.92,3시즌 4주 1일,1300,5,4,6,7,20,TRUE,1,5,7,3,5,3,4,711,2018-08-12,5,IM,410000,12,,,3.89,6.43,7.02,6.9,7.6,5.95
13,Hanguk,Hong-Woon Kim,429263820,Technical,,23.107,3시즌 4주 1일,9160,2,4,6,8,20,TRUE,1,10,6,6,5,3,4,1005,2018-08-12,6,W,1110000,5,,,5.24,9.42,9.57,7.93,7.59,6.12
15,Hanguk,Bong-Joo Kim,429263823,,,25.41,3시즌 4주 1일,12650,4,4,8,7,20,TRUE,1,10,6,7,6,2,4,1057,2018-08-12,7,W,1350000,11,,,5.81,10.64,10.62,9.09,8.48,6.67
16,Hanguk,Kil-Sung Park,429263824,,,21.103,3시즌 4주 1일,1930,5,3,8,8,20,TRUE,1,5,3,5,4,7,6,737,2018-08-08,6,FW,410000,15,,,4.24,6.59,6.3,5.93,5.54,7.11
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,Inj 2,28.67,3시즌 4주 1일,800,2,6,6,7,20,TRUE,1,4,5,3,6,6,3,602,2018-08-12,5,FW,310000,32,,,3.84,5.74,6.04,6.14,6.6,6.87
31,Česká republika,Leoš Broukal,397610518,Head,,30.49,2시즌 11주 0일,12150,3,7,6,6,19,FALSE,1,9,9,2,8,4,4,894,2018-08-08,6,IM,1740000,42,,,4.56,8.24,9.38,8.06,9.14,6.76
