Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jee-Seung Oh,427619233,,,22.14,14주 3일,7600,4,3,7,7,20,TRUE,8,3,1,1,1,1,6,877,2017-08-13,5,KP,1970000,0,,,8.02,3.96,4.04,3.23,3.11,2.89
2,Hanguk,Jee-Hoon Kim,428709461,,,19.23,6주 4일,3070,3,1,6,5,20,TRUE,7,5,1,1,1,2,2,711,2017-08-16,4,KP,930000,0,,,6.36,3.86,4,2.59,2.41,2.34
3,Hanguk,Eun-Seok Hong,427619235,,Inj 3,29.48,14주 3일,300,5,4,5,6,20,TRUE,1,6,6,3,2,2,4,608,2017-08-13,3.5,CD,300000,1,,,3.68,5.99,6.44,5.66,6.02,4.37
4,Hanguk,Ji-Woon Lee,427619236,,,19.64,14주 3일,1070,5,2,6,6,20,TRUE,1,7,4,3,5,2,5,735,2017-08-16,4,CD,390000,3,,,3.96,6.36,6.63,5.4,5.36,4.37
5,Hanguk,Jang-Soo Choi,427619237,Quick,,30.110,14주 3일,210,5,5,6,5,20,TRUE,1,6,4,4,2,1,7,604,2017-06-22,2,CD,280000,0,,,4.07,6.33,6.4,5.51,5.3,4.06
6,Hanguk,Jae-Shin Cha,427619238,,Y×1,27.45,14주 3일,850,5,5,3,7,20,TRUE,1,7,3,6,3,2,6,794,2017-08-13,3,WB,390000,5,,,3.11,5.01,4.76,4.08,3.53,3.24
7,Hanguk,In-Moo Byon,427619239,,Bru,32.33,14주 3일,460,1,6,7,6,20,TRUE,2,6,5,5,5,3,6,595,2017-08-13,4,CD,300000,4,,,4.83,6.89,6.92,6.55,6.43,5.69
8,Hanguk,Hong-Chan Son,427619240,,Y×1,21.105,14주 3일,1150,5,3,7,7,20,TRUE,1,5,6,5,5,1,4,629,2017-08-13,3.5,WB,310000,0,,,4.03,6.91,7.05,7.18,7.26,5.43
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,20.0,14주 3일,870,2,2,4,6,20,TRUE,1,5,6,3,6,3,6,652,2017-08-13,3,IM,330000,3,,,2.73,4.54,4.9,4.77,5.16,4.23
10,Hanguk,Kwang-Eul Jeon,427619242,,,23.111,14주 3일,1310,4,3,5,7,20,TRUE,1,6,7,3,3,2,5,751,2017-08-13,4,IM,430000,3,,,3.63,6.17,6.75,6.14,6.69,4.7
11,Hanguk,Kwang-Hwan Yun,427619243,,,26.78,14주 3일,780,6,3,5,6,20,TRUE,2,5,6,3,5,2,6,671,2017-08-16,4,IM,330000,2,,,3.87,5.39,5.81,5.59,6,4.6
12,Hanguk,Chan-Myung Lee,427619244,,Inj 1,25.87,14주 3일,730,3,4,4,7,20,TRUE,1,3,7,3,4,3,4,748,2017-08-13,3,FW,410000,2,,,2.75,4.41,4.83,5.29,5.95,4.73
13,Hanguk,Sung-Kook Han,427619245,Technical,,21.75,14주 3일,1250,2,3,5,7,20,TRUE,1,5,6,6,5,2,5,624,2017-08-16,4,W,330000,7,,,3.4,5.99,5.96,6.24,6.16,5.01
14,Hanguk,Se-Jong Cho,427619246,,,28.75,14주 3일,750,4,5,5,6,20,TRUE,1,5,5,6,3,4,4,615,2017-08-16,3.5,WB,290000,8,,,3.56,5.92,5.77,5.79,5.59,5.29
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1,23.16,14주 3일,2240,5,3,7,7,20,TRUE,1,5,5,7,6,2,4,757,2017-08-09,5,W,350000,7,,,4.04,7.08,6.72,7.2,6.7,5.93
16,Hanguk,Dong-Shik Kim,427619248,,,19.10,14주 3일,1290,6,2,5,6,20,TRUE,1,3,3,6,4,7,6,777,2017-08-13,4.5,FW,410000,12,,,2.7,4.24,3.8,4.36,3.99,5.49
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,34.61,14주 3일,60,2,6,5,5,20,TRUE,1,2,4,3,3,6,5,590,2017-08-16,4,FW,300000,13,,,2.78,3.77,3.85,4.27,4.56,5.14
18,Hanguk,Kwang-Rae Kim,427619250,Head,Y×2,26.82,14주 3일,850,3,4,4,7,20,TRUE,1,2,5,3,6,6,2,624,2017-08-16,3.5,FW,310000,9,,,2.53,3.66,3.83,4.54,5,5.38
19,Hanguk,Chong-Sik Kim,429261123,Quick,,17.65,4일,40,6,1,6,5,20,TRUE,1,2,4,3,2,3,4,409,2017-08-16,2.5,FW,250000,0,,,2.14,3.18,3.26,3.63,3.85,3.55
20,Brasil,Jader da Matta,427827635,,,32.39,9주 2일,710,4,6,7,6,9,FALSE,2,6,6,5,6,2,5,590,2017-08-16,3.5,WB,384000,1,,,4.12,6.49,6.66,6.48,6.53,5.08
21,Belgium,Jitse Haes,428112207,,Y×1,31.80,9주 3일,880,4,5,6,6,9,FALSE,2,6,6,5,6,2,5,596,2017-08-16,3,CD,384000,2,,,3.77,5.98,6.15,5.97,6.02,4.66
