Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
1,Hanguk,Jong-Kyung Ji,429263806,Head,,28.6,6 s 7 wk 0 d,2390,2,6,7,7,20,TRUE,6,6,1,1,1,1,5,653,2019-08-04,4.5,KP,1010000,0,8.06,6.54,6.07,6.15,5.58,6.27,6.5,5.38,4.9,4.19,4.11,4.01,4.19,3.89,3.91,3.58,3.34,3.34,3.34,0,KP,8.06
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,30.48,6 s 7 wk 0 d,4510,4,5,7,6,20,TRUE,1,10,7,2,3,1,4,994,2019-07-31,6,IM,1130000,7,5.59,9.9,9.46,9.89,9.03,10.47,10.19,9.94,8.48,7.93,8.14,7.26,8.91,8.49,8.29,8.02,5.27,6.11,4.81,0,CD,10.47
12,Hanguk,Jung-Eum Yun,429263819,Powerful,Bru,30.111,6 s 7 wk 0 d,920,5,5,7,6,20,TRUE,1,6,7,3,5,3,4,692,2019-08-04,5,IM,380000,20,4.29,7.15,7.12,7.39,7.1,7.76,7.4,7.92,7.19,7.24,7.43,6.89,7.97,7.9,7.7,7.8,6.13,6.78,5.76,0,IMd,7.97
13,Hanguk,Hong-Woon Kim,429263820,Technical,,27.14,6 s 7 wk 0 d,13300,2,6,7,7,20,TRUE,1,10,6,6,5,3,4,1098,2019-08-04,6,W,2250000,14,5.84,10.69,10.31,10.38,9.92,10.47,10.66,9.76,9.3,8.71,8.66,8.53,8.68,8.35,8.48,8.01,6.78,0,6.82,7.2,WBd,10.69
15,Hanguk,Bong-Joo Kim,429263823,,Y×1,28.60,6 s 7 wk 0 d,13200,4,6,6,7,20,TRUE,1,10,6,7,6,2,4,1078,2019-08-04,6,W,2110000,29,5.37,9.97,9.65,9.64,9.32,9.63,9.88,8.98,8.79,8.28,8.18,8.22,8.01,7.74,7.97,7.44,6.12,6.76,6.26,0,WBd,9.97
16,Hanguk,Kil-Sung Park,429263824,,,25.10,6 s 7 wk 0 d,2740,5,4,7,8,20,TRUE,1,6,3,5,4,7,6,767,2019-07-31,6,FW,430000,34,4.55,7.34,7.12,7.01,6.88,6.87,7.18,6.33,6.49,6.1,5.95,6.2,5.75,5.66,5.7,5.59,7.06,6.34,7.25,0,WBd,7.34
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,31.86,6 s 7 wk 0 d,720,2,7,8,6,20,TRUE,1,5,4,3,6,6,3,602,2019-08-04,5.5,FW,290000,50,4.35,6.5,6.37,6.47,6.25,6.59,6.55,6.42,6.28,6.17,6.15,6.11,6.33,6.38,6.21,6.44,6.96,6.91,6.81,0,FW,6.96
31,Česká republika,,397610518,Head,Y×2,33.68,5 s 14 wk 0 d,4110,3,8,6,6,20,FALSE,1,10,8,1,8,4,4,980,2019-08-04,5.5,IM,1332000,53,4.84,8.71,8.34,8.85,7.99,9.53,9.09,9.22,7.91,7.57,7.78,6.97,8.72,8.56,8.13,8.39,6.4,7.39,5.73,0,CD,9.53
43,Hanguk,Ji-Soo Kim,433466579,Technical,,23.23,5 s 4 wk 0 d,16730,3,3,7,8,20,TRUE,1,12,4,4,3,3,3,1207,2019-07-31,6.5,W,4290000,3,6.06,11.1,10.32,10.47,9.54,10.66,11.03,9.22,8.36,7.19,7.07,6.85,7.2,6.65,6.72,6.08,5.34,0,5.36,5.37,WBd,11.1
59,Hanguk,Hyung-Hwa Jung,435660098,,,22.3,4 s 3 wk 0 d,33320,5,3,7,8,20,TRUE,1,13,4,3,5,2,6,1341,2019-08-04,7.5,CD,8870000,20,6.34,11.6,10.69,10.93,9.78,11.26,11.59,9.63,8.64,7.34,7.21,6.95,7.46,6.92,6.92,6.36,5.13,5.7,5.02,0,WBd,11.6
60,Hanguk,Chu-Seok Ahn,435761718,,,21.102,4 s 2 wk 0 d,1320,3,1,8,7,20,TRUE,1,5,5,3,3,7,5,703,2019-07-17,5,FW,370000,8,3.49,5.91,5.84,6,5.78,6.21,6.04,6.21,5.69,5.63,5.74,5.38,6.15,6.09,5.85,6.03,6.45,5.92,6.23,0,FW,6.45
61,Schweiz,Francois Baumgartner,434542904,,,21.82,4 s 1 wk 5 d,18640,5,4,5,8,20,FALSE,1,11,7,6,7,6,3,1092,2019-08-04,5,IM,2724000,14,4.61,9.19,8.83,8.96,8.48,9.13,9.22,8.52,8.04,7.54,7.51,7.34,7.69,7.47,7.43,7.24,6.69,6.89,6.6,0,CDtw,9.22
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,38.69,4 s 0 wk 6 d,890,6,9,5,3,20,FALSE,0,8,9,8,1,0,13,880,2019-08-04,5,W,600000,97,3.05,6.94,6.99,7.03,7.04,7.09,7,7.21,6.75,6.75,6.89,6.51,6.95,6.68,6.87,6.35,4.08,4.55,4.12,0,Cdo,7.21
64,Hanguk,Koo-Joong Kim,435928762,,,21.93,4 s 0 wk 0 d,35070,3,2,5,8,20,TRUE,1,14,4,3,2,2,3,1403,2019-07-31,6.5,WB,6930000,4,5.42,10.2,9.35,9.57,8.49,9.86,10.18,8.33,7.22,5.95,5.87,5.5,6.14,5.53,5.55,4.88,3.76,3.91,3.7,0,WBd,10.2
68,Sverige,Elmin Polovina,436113582,,Y×1,20.99,3 s 1 wk 5 d,40570,2,2,8,8,20,FALSE,1,13,7,6,6,5,3,1299,2019-07-31,7,CD,4212000,3,5.72,12,11.37,11.56,10.75,11.81,12.01,10.72,9.86,8.94,8.9,8.59,9.14,8.69,8.7,8.23,7.1,7.4,7.01,0,CDtw,12.01
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,20.35,2 s 15 wk 4 d,19080,6,2,6,8,19,FALSE,1,11,6,2,6,2,2,1163,2019-08-04,6,CD,3050000,2,4.58,8.84,8.28,8.65,7.72,9.14,9.04,8.32,7.19,6.48,6.54,5.99,7.13,6.8,6.61,6.45,4.55,5.43,4.15,0,CD,9.14
71,Schweiz,Nathanael Zimmer,436514697,Head,Y×1,21.25,2 s 12 wk 3 d,33350,7,3,8,8,19,FALSE,1,12,8,7,4,5,2,1197,2019-07-31,6.5,IM,4620000,5,5.68,11.96,11.52,11.68,11.09,11.88,11.99,11.14,10.26,9.58,9.62,9.19,9.86,9.4,9.46,8.89,7.45,7.54,7.41,0,CDtw,11.99
72,Hanguk,Hoon Paeng,438720926,Technical,,20.63,2 s 11 wk 0 d,22040,5,1,7,8,20,TRUE,1,12,6,7,4,2,4,1203,2019-07-31,7,WB,2650000,0,5.35,11.05,10.51,10.54,9.96,10.58,10.93,9.51,8.98,8.11,8.01,7.91,7.89,7.4,7.66,6.86,5.31,0,5.49,5.71,WBd,11.05
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,20.102,2 s 9 wk 4 d,12870,6,2,7,8,20,TRUE,1,11,5,4,3,2,2,1119,2019-08-04,6,CD,1170000,3,5.48,10.22,9.62,9.8,9.01,10.05,10.23,8.98,8.08,7.17,7.15,6.8,7.38,6.89,6.94,6.37,4.93,0,4.86,5.24,CDtw,10.23
74,Hanguk,Nam-Han Kim,436538053,,,21.21,2 s 9 wk 1 d,9440,5,3,8,8,18,FALSE,9,6,1,1,1,1,8,908,2019-07-31,5.5,KP,2470000,0,9.52,5.84,5.34,5.43,4.84,5.56,5.79,4.63,4.13,3.38,3.3,3.19,3.38,3.07,3.09,2.74,2.49,2.49,2.49,0,KP,9.52
76,Hanguk,Kwang-Hwa Hoo,440316579,,Y×1,19.24,2 s 3 wk 0 d,12180,4,2,8,7,20,TRUE,1,11,6,6,3,2,6,1101,2019-08-04,6,WB,1870000,4,5.64,10.99,10.5,10.59,10,10.71,10.95,9.8,9.08,8.3,8.27,8,8.31,7.82,8.01,7.29,5.6,5.96,5.68,0,WBd,10.99
77,Andorra,Daniel Valldecabres,438124942,Powerful,,19.100,1 s 14 wk 4 d,23240,2,3,8,7,16,FALSE,1,11,7,6,6,3,5,1182,2019-07-31,6,CD,1404000,2,5.07,10.47,10.05,10.2,9.63,10.4,10.5,9.68,9.04,8.43,8.42,8.16,8.58,8.24,8.31,7.87,6.18,6.85,6.11,0,CDtw,10.5
78,Hanguk,Chung-Nyeung Cho,440758750,,,18.101,1 s 14 wk 1 d,2420,6,1,6,6,20,TRUE,1,5,2,5,6,7,3,764,2019-07-31,5.5,FW,490000,2,2.98,4.9,4.74,4.58,4.56,4.37,4.71,3.91,4.38,4.11,3.91,4.36,3.57,3.61,3.68,3.69,5.37,4.88,5.59,0,FWtw,5.59
79,Hanguk,Hyung-Suk Man,444138023,Technical,Y×1,17.45,6 wk 1 d,850,4,2,6,6,20,TRUE,1,7,3,3,3,2,3,783,2019-08-04,3.5,WB,290000,1,3.78,6.21,5.88,5.94,5.55,6.02,6.18,5.41,5.08,4.59,4.53,4.46,4.57,4.35,4.39,4.12,3.66,0,3.67,3.83,WBd,6.21
80,Ghana,Kwabena Koomson,430669846,,,23.27,6 wk 0 d,56360,6,5,7,8,7,FALSE,1,4,7,12,12,3,2,1311,2019-07-31,6.5,W,5148000,16,2.97,6.66,7.12,6.67,7.55,6.08,6.37,6.62,8.19,8.78,8.55,9.51,7.52,7.85,8.41,8.2,7.64,8.77,8.18,0,Wo,9.51
81,Polska,Teodor Kolada,418543989,Technical,,27.45,2 wk 5 d,42990,2,4,4,7,5,FALSE,1,4,8,2,13,8,7,1418,2019-08-04,6.5,FW,7140000,48,2.01,3.74,3.88,4.17,4.04,4.56,4.06,5.09,4.82,5.24,5.39,5.09,5.99,6.32,5.88,6.68,6.35,0,5.8,7.21,TDF,7.21
82,Hanguk,Ho-Yoo Yun,444660376,,,17.91,1 wk 2 d,750,4,1,6,5,20,TRUE,1,4,7,4,4,4,2,703,2019-07-31,2,CD,370000,0,2.58,4.59,4.74,4.89,4.91,5.08,4.77,5.51,5.13,5.4,5.57,5.19,5.91,5.93,5.8,5.92,4.9,5.17,4.68,0,IM,5.93
99,Suomi,Pekka Kivitalo,321862802,Technical,,43.93,13 wk 5 d,0,7,15,6,1,11,FALSE,0,2,0,0,0,0,0,190,2018-11-07,1.5,IM,300000,55,1.45,1.88,1.77,1.79,1.66,1.82,1.87,1.61,1.5,1.34,1.32,1.29,1.34,1.27,1.27,1.19,1.14,0,1.14,1.14,WBd,1.88
