Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
1,Hanguk,Jong-Kyung Ji,429263806,Head,,27.89,6 s 3 wk 2 d,2370,2,5,7,7,20,TRUE,6,6,1,1,1,1,5,651,2019-07-03,4.5,KP,1010000,0,7.96,6.44,5.97,6.05,5.48,6.17,6.4,5.28,4.8,4.09,4.01,3.91,4.09,3.79,3.81,3.48,3.24,3.24,3.24,0,KP,7.96
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,30.19,6 s 3 wk 2 d,4260,4,5,7,6,20,TRUE,1,9,7,2,3,1,4,905,2019-07-07,5.5,IM,1130000,7,5.32,9.27,8.92,9.34,8.59,9.89,9.57,9.54,8.18,7.76,7.98,7.12,8.74,8.38,8.18,7.98,5.27,6.11,4.81,0,CD,9.89
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,30.82,6 s 3 wk 2 d,980,5,5,8,6,20,TRUE,1,6,7,3,5,3,4,694,2019-07-03,5.5,IM,380000,20,4.67,7.79,7.75,8.05,7.73,8.44,8.06,8.62,7.83,7.88,8.09,7.5,8.67,8.6,8.38,8.49,6.67,7.38,6.27,0,IMd,8.67
13,Hanguk,Hong-Woon Kim,429263820,Technical,,26.97,6 s 3 wk 2 d,13870,2,5,8,7,20,TRUE,1,10,6,6,5,3,4,1104,2019-07-03,6.5,W,1930000,13,5.93,10.95,10.56,10.63,10.15,10.73,10.92,9.99,9.52,8.9,8.86,8.72,8.87,8.54,8.67,8.18,6.91,0,6.95,7.35,WBd,10.95
15,Hanguk,Bong-Joo Kim,429263823,,,28.31,6 s 3 wk 2 d,13790,4,6,7,7,20,TRUE,1,10,6,7,6,2,4,1081,2019-07-03,6.5,W,2110000,27,5.79,10.75,10.4,10.39,10.04,10.39,10.65,9.68,9.48,8.92,8.82,8.86,8.64,8.34,8.59,8.03,6.6,7.28,6.75,0,WBd,10.75
16,Hanguk,Kil-Sung Park,429263824,,,24.93,6 s 3 wk 2 d,2490,5,4,6,8,20,TRUE,1,6,3,5,4,7,6,763,2019-07-07,5.5,FW,410000,34,4.23,6.81,6.6,6.5,6.38,6.38,6.66,5.87,6.02,5.66,5.52,5.75,5.33,5.25,5.29,5.18,6.55,5.88,6.72,0,WBd,6.81
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,31.57,6 s 3 wk 2 d,730,2,7,7,6,20,TRUE,1,5,4,3,6,6,3,603,2019-07-03,5.5,FW,290000,46,4.21,6.28,6.16,6.25,6.05,6.37,6.34,6.21,6.08,5.96,5.95,5.91,6.12,6.17,6.01,6.23,6.73,6.68,6.58,0,FW,6.73
31,Česká republika,,397610518,Head,,33.39,5 s 10 wk 1 d,4730,3,8,7,6,20,FALSE,1,10,9,1,8,4,4,980,2019-07-07,7,IM,1332000,53,5.21,9.54,9.19,9.81,8.89,10.61,10.02,10.44,8.89,8.63,8.92,7.9,10.06,9.9,9.39,9.72,7.17,8.34,6.35,0,CD,10.61
43,Hanguk,Ji-Soo Kim,433466579,Technical,,22.106,5 s 0 wk 1 d,15520,3,3,7,8,20,TRUE,1,12,4,4,3,3,3,1203,2019-07-07,5.5,W,3810000,3,6.06,11.1,10.32,10.47,9.54,10.66,11.03,9.22,8.36,7.19,7.07,6.85,7.2,6.65,6.72,6.08,5.34,0,5.36,5.37,WBd,11.1
59,Hanguk,Hyung-Hwa Jung,435660098,,,21.86,3 s 15 wk 2 d,24750,5,3,6,8,20,TRUE,1,13,4,3,5,2,6,1303,2019-07-03,6.5,CD,3890000,19,5.88,10.76,9.92,10.14,9.07,10.44,10.75,8.93,8.01,6.81,6.69,6.45,6.92,6.42,6.42,5.9,4.76,5.28,4.66,0,WBd,10.76
60,Hanguk,Chu-Seok Ahn,435761718,,,21.73,3 s 14 wk 1 d,1240,3,1,7,7,20,TRUE,1,5,5,3,3,7,5,702,2019-07-03,4.5,FW,370000,8,3.38,5.71,5.65,5.8,5.59,6,5.84,6,5.5,5.44,5.55,5.21,5.94,5.89,5.66,5.83,6.24,5.73,6.03,0,FW,6.24
61,Schweiz,Francois Baumgartner,434542904,,,21.53,3 s 14 wk 0 d,22320,5,4,8,8,20,FALSE,1,11,7,6,7,6,3,1096,2019-07-07,6,IM,2724000,10,5.62,11.21,10.77,10.93,10.34,11.14,11.24,10.39,9.8,9.19,9.16,8.95,9.37,9.11,9.06,8.83,8.15,8.4,8.04,0,CDtw,11.24
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,38.40,3 s 13 wk 0 d,1360,6,9,8,3,20,FALSE,0,8,10,8,2,0,13,980,2019-07-07,5.5,W,600000,96,3.72,8.6,8.71,8.81,8.83,8.95,8.73,9.25,8.62,8.72,8.94,8.39,9.12,8.83,9.01,8.46,5.35,6.13,5.31,0,Cdo,9.25
