Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
2,Hanguk,Jee-Hoon Kim,428709461,,,23.30,4 시즌 7 주 3 일,57210,3,2,6,8,20,TRUE,15,5,1,1,1,2,10,1545,2018-11-14,8,KP,19050000,0,12.43,4.99,4.63,4.69,4.26,4.78,4.95,4.11,3.75,3.22,3.16,3.08,3.24,3.02,3,2.8,2.94,2.77,2.93,0,KP,12.43
4,Hanguk,Ji-Woon Lee,427619236,,,23.71,4 시즌 15 주 3 일,1220,5,3,7,8,20,TRUE,1,7,4,3,5,2,9,719,2018-11-14,4.5,CD,390000,26,4.66,7.67,7.34,7.48,7.02,7.65,7.71,7.11,6.71,6.28,6.25,6.11,6.4,6.22,6.21,6.05,5.12,5.68,5,0,CDtw,7.71
6,Hanguk,Jae-Shin Cha,427619238,,Y×2,31.52,4 시즌 15 주 3 일,470,5,6,5,6,20,TRUE,1,7,3,6,3,1,11,703,2018-11-14,4,WB,350000,24,3.93,6.5,6.28,6.15,6.04,5.98,6.32,5.42,5.55,5.14,4.99,5.23,4.63,4.42,4.7,4.2,3.79,3.95,4.07,0,WBd,6.5
8,Hanguk,Hong-Chan Son,427619240,,Y×1,26.0,4 시즌 15 주 3 일,1220,5,4,7,7,20,TRUE,1,5,6,5,5,1,10,641,2018-11-14,4.5,W,310000,8,4.12,6.9,6.96,7.02,7.02,7.09,6.97,7.27,7.11,7.22,7.29,7.14,7.34,7.3,7.38,7.23,5.49,6.32,5.44,0,IMtw,7.38
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,28.6,4 시즌 15 주 3 일,1250,4,5,6,7,20,TRUE,1,6,7,3,3,2,11,727,2018-11-11,4.5,IM,430000,18,4.23,7.05,7.02,7.29,7,7.65,7.3,7.81,6.96,6.98,7.2,6.56,7.74,7.58,7.43,7.39,5.4,5.97,5.07,0,Cdo,7.81
11,Hanguk,Kwang-Hwan Yun,427619243,,Y×1,30.85,4 시즌 15 주 3 일,520,6,5,7,6,20,TRUE,2,5,6,2,5,2,10,611,2018-11-11,4,W,310000,14,4.83,6.5,6.46,6.74,6.44,7.12,6.75,7.29,6.61,6.67,6.85,6.34,7.39,7.35,7.14,7.3,5.58,6.38,5.19,0,IMd,7.39
12,Hanguk,Chan-Myung Lee,427619244,,Y×2,29.94,4 시즌 15 주 3 일,710,3,5,6,6,20,TRUE,1,3,7,3,4,3,10,721,2018-11-14,4.5,IM,390000,9,3.43,5.21,5.43,5.65,5.68,5.94,5.47,6.58,6.07,6.49,6.74,6.22,7.23,7.29,7.09,7.32,5.81,6.33,5.47,0,IMo,7.32
13,Hanguk,Sung-Kook Han,427619245,Technical,,25.82,4 시즌 15 주 3 일,1410,2,4,6,7,20,TRUE,1,5,6,6,5,2,10,628,2018-11-11,4,W,330000,25,3.82,6.53,6.62,6.6,6.7,6.58,6.54,6.74,6.76,6.88,6.91,6.88,6.83,6.8,6.93,6.75,5.56,0,5.6,6.12,IMtw,6.93
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1,27.23,4 시즌 15 주 3 일,2170,5,4,7,7,20,TRUE,1,5,5,7,6,2,10,748,2018-11-14,5,W,350000,13,4.2,7.17,7.23,7.08,7.29,6.87,7.04,6.87,7.31,7.35,7.26,7.56,6.86,6.86,7.14,6.85,6.09,6.66,6.33,0,Wo,7.56
16,Hanguk,Dong-Shik Kim,427619248,,Y×2,23.17,4 시즌 15 주 3 일,1730,6,3,8,8,20,TRUE,1,3,3,6,4,7,12,760,2018-11-14,6,FW,410000,44,3.67,5.55,5.65,5.4,5.74,5.08,5.34,5.08,5.73,5.79,5.66,6.1,5.23,5.33,5.46,5.45,7.24,6.43,7.55,0,FWtw,7.55
25,Polska,Pylyp Nagorniak,406205227,,,31.17,4 시즌 10 주 2 일,960,5,3,7,6,20,FALSE,1,6,6,3,6,3,11,605,2018-11-14,4.5,IM,396000,12,3.71,6.51,6.42,6.64,6.34,6.94,6.7,6.94,6.41,6.37,6.48,6.12,6.88,6.84,6.68,6.79,5.48,6.17,5.17,0,CD,6.94
31,Hanguk,Se-Hee Park,430626797,,,22.64,3 시즌 14 주 3 일,1290,4,3,6,8,20,TRUE,1,2,5,5,3,7,9,711,2018-11-11,5,FW,390000,28,3.03,4.51,4.78,4.73,5.06,4.67,4.54,5.17,5.31,5.67,5.75,5.71,5.78,5.9,5.84,6.02,6.76,6.17,6.77,0,FWtw,6.77
34,Sverige,Axel Hermansson,422526443,,,32.39,3 시즌 12 주 2 일,720,5,5,7,5,20,FALSE,2,6,6,2,6,2,9,607,2018-09-23,4,IM,420000,18,4.2,6.03,5.91,6.19,5.81,6.55,6.25,6.55,5.9,5.85,5.99,5.55,6.47,6.42,6.23,6.36,4.78,5.61,4.4,0,CD,6.55
40,Perú,Matías Pichis,416567166,,,25.107,3 시즌 8 주 1 일,9360,6,2,7,7,20,FALSE,1,10,8,2,4,4,9,1001,2018-10-28,5.5,CD,1764000,5,4.62,9.07,8.68,9.18,8.33,9.83,9.43,9.48,7.94,7.51,7.77,6.79,8.73,8.4,8.03,8.02,5.87,6.4,5.29,0,CD,9.83
48,Hanguk,Dong-Suk Lee,432205385,Technical,,21.78,3 시즌 2 주 2 일,1260,6,2,7,7,20,TRUE,1,5,4,5,6,5,6,614,2018-11-14,4.5,FW,290000,14,3.75,6.22,6.16,6.1,6.09,6.02,6.15,5.85,6.07,5.98,5.89,6.1,5.74,5.77,5.82,5.82,6.25,0,6.32,6.32,TDF,6.32
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,20.46,2 시즌 14 주 3 일,5650,4,2,6,7,20,TRUE,1,7,7,7,4,5,7,797,2018-11-11,4.5,CD,550000,17,4.06,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.6,7.55,7.6,7.45,7.61,7.47,7.56,7.31,6.64,6.62,6.7,0,CD,7.8
