Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,22.2,3시즌 3주 3일,39680,3,2,7,8,20,TRUE,13,5,1,1,1,2,8,1363,2018-06-27,7.5,KP,11930000,0,,,12.05,4.99,5.16,3.47,3.26,3.17
3,Hanguk,Eun-Seok Hong,427619235,,,32.27,3시즌 11주 2일,190,5,5,6,6,20,TRUE,1,6,5,3,2,1,7,590,2018-06-24,4,CD,290000,9,,,4.1,6.41,6.78,5.82,5.98,4.24
4,Hanguk,Ji-Woon Lee,427619236,,R,22.43,3시즌 11주 2일,1280,5,3,7,8,20,TRUE,1,7,4,3,5,2,7,728,2018-06-24,4.5,CD,390000,25,,,4.66,7.35,7.65,6.28,6.23,5.12
6,Hanguk,Jae-Shin Cha,427619238,,,30.24,3시즌 11주 2일,790,5,5,8,6,20,TRUE,1,7,3,6,3,1,10,732,2018-06-24,5,WB,360000,13,,,4.93,7.93,7.55,6.47,5.55,4.74
8,Hanguk,Hong-Chan Son,427619240,,,24.84,3시즌 11주 2일,1190,5,3,7,7,20,TRUE,1,5,6,5,5,1,8,636,2018-06-27,4,WB,310000,1,,,4.07,6.99,7.13,7.26,7.34,5.49
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×1,22.91,3시즌 11주 2일,1170,2,3,5,8,20,TRUE,1,5,6,3,6,3,10,619,2018-06-27,4,IM,330000,10,,,3.48,5.66,6.1,5.94,6.41,5.3
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×2,26.90,3시즌 11주 2일,1690,4,5,8,7,20,TRUE,1,6,7,3,3,2,9,764,2018-06-24,5,IM,430000,13,,,4.77,7.9,8.61,7.86,8.54,6.08
11,Hanguk,Kwang-Hwan Yun,427619243,,Y×1,29.57,3시즌 11주 2일,650,6,5,7,6,20,TRUE,2,5,6,2,5,2,9,626,2018-06-27,4,W,320000,12,,,4.89,6.54,7.21,6.75,7.44,5.65
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,28.66,3시즌 11주 2일,900,3,4,7,7,20,TRUE,1,3,7,3,4,3,8,729,2018-06-27,5,IM,410000,8,,,3.62,5.81,6.36,6.96,7.83,6.22
13,Hanguk,Sung-Kook Han,427619245,Technical,,24.54,3시즌 11주 2일,1470,2,4,6,8,20,TRUE,1,5,6,6,5,2,9,615,2018-06-24,5,W,330000,18,,,3.96,6.86,6.82,7.13,7.05,5.76
14,Hanguk,Se-Jong Cho,427619246,,,31.54,3시즌 11주 2일,420,4,6,7,6,20,TRUE,1,5,5,6,3,3,8,596,2018-06-27,4,WB,280000,18,,,4.24,6.98,6.8,6.83,6.56,5.87
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,25.107,3시즌 11주 2일,2180,5,4,6,7,20,TRUE,1,5,5,7,6,2,9,777,2018-06-27,5,W,350000,13,,,3.93,6.78,6.44,6.89,6.43,5.71
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,21.101,3시즌 11주 2일,1590,6,3,7,7,20,TRUE,1,3,3,6,4,7,10,768,2018-06-24,5.5,FW,410000,24,,,3.53,5.44,4.89,5.57,5.12,6.97
18,Hanguk,Kwang-Rae Kim,427619250,Head,,29.61,3시즌 11주 2일,620,3,5,4,6,20,TRUE,1,2,5,3,6,6,7,612,2018-06-21,4,FW,300000,32,,,2.59,3.7,3.87,4.57,5.02,5.4
23,Belgium,Mathias Piron,428125893,Technical,,35.28,3시즌 6주 2일,60,6,6,8,5,20,FALSE,2,5,5,4,5,1,8,490,2018-06-24,4.5,W,312000,13,,,4.23,5.91,6.07,5.89,5.94,4.54
25,Polska,Pylyp Nagorniak,406205227,,Y×1,29.101,3시즌 6주 2일,1630,5,3,7,6,20,FALSE,1,6,6,3,6,3,9,660,2018-06-27,5,IM,432000,8,,,3.79,6.56,7.1,6.51,6.99,5.6
31,Hanguk,Se-Hee Park,430626797,,,21.36,2시즌 10주 3일,1260,4,2,6,8,20,TRUE,1,2,5,5,3,7,8,707,2018-06-27,4.5,FW,390000,23,,,2.82,4.56,4.45,5.45,5.68,6.54
34,Sverige,Axel Hermansson,422526443,,Y×1,31.11,2시즌 8주 1일,1290,5,5,8,6,18,FALSE,2,6,7,2,6,2,9,697,2018-06-24,5,IM,456000,16,,,4.69,6.85,7.72,7.06,7.92,5.63
38,Latvija,Artem Skurlatov,409641598,,,29.17,2시즌 4주 5일,2180,5,5,7,6,17,FALSE,1,8,6,3,4,3,4,804,2018-06-24,5,CD,684000,8,,,4.31,7.49,8.09,6.57,6.91,5.24
40,Perú,Matías Pichis,416567166,,,24.79,2시즌 4주 1일,8110,6,2,5,8,17,FALSE,1,10,8,2,4,4,6,998,2018-06-27,4.5,CD,1764000,4,,,3.93,7.5,8.51,6.47,7.25,5.03
41,Deutschland,Reinold Kisch,413993877,,,25.83,2시즌 4주 1일,2540,5,2,6,7,17,FALSE,1,8,6,2,4,5,3,803,2018-06-27,4,CD,588000,11,,,3.75,6.7,7.46,5.78,6.36,5.28
48,Hanguk,Dong-Suk Lee,432205385,Technical,,20.50,1시즌 14주 1일,1290,6,1,7,7,20,TRUE,1,5,4,5,6,5,4,615,2018-06-24,5.5,FW,290000,7,,,3.4,5.83,5.69,5.64,5.44,5.91
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×2,19.18,1시즌 10주 3일,5670,4,2,7,7,20,TRUE,1,7,7,7,4,5,4,793,2018-06-24,5,WB,550000,13,,,4.34,8.34,8.34,8.08,7.99,7.11
55,Hanguk,Geun-Ho Han,433728993,,Y×1,20.20,1시즌 7주 3일,2340,3,1,8,7,20,TRUE,1,5,6,4,3,7,3,721,2018-06-27,5,FW,410000,5,,,3.5,6.27,6.59,6.35,6.83,6.88
61,Oceania,Cedrick Williamson,430364099,Powerful 있음,,19.83,1시즌 2주 1일,6240,3,3,7,7,12,FALSE,1,8,5,7,7,2,4,863,2018-06-24,4.5,WB,708000,2,,,3.93,7.72,7.49,6.82,6.16,5.14
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,18.46,13주 3일,2840,3,1,7,6,20,TRUE,1,6,5,4,7,4,2,780,2018-06-24,4.5,W,390000,2,,,3.47,6.05,6.26,5.85,5.95,5.53
70,Hanguk,Min-Gyu Jung,429263814,,,24.12,9주 0일,5890,1,3,7,8,9,FALSE,1,9,6,4,4,2,5,944,2018-06-27,5,CD,1030000,2,,,4.17,8.02,8.51,6.67,6.73,4.61
72,Hanguk,Gyeong-Ryeol Kim,435840503,,,18.60,7주 3일,1640,3,1,6,5,20,TRUE,1,7,6,4,4,3,5,757,2018-06-27,4,WB,390000,0,,,3.24,5.89,6.22,5.42,5.6,4.36
76,Hanguk,Nam-Han Kim,436538053,,,17.66,2주 3일,1070,5,1,6,5,20,TRUE,5,4,1,1,1,1,5,548,2018-06-24,2.5,KP,530000,0,,,4.9,3.34,3.44,2.4,2.25,1.97
98,Hanguk,Hong-Tae Choi,436703822,Unpredictable,,17.54,3일,830,6,1,6,5,20,TRUE,1,3,4,4,7,2,4,750,,,,350000,0,,,2.36,3.77,3.74,4.28,4.29,3.95
99,Hanguk,Je-Min Jung,427619232,,,44.5,3시즌 11주 2일,0,3,8,4,1,20,TRUE,0,0,0,0,0,0,0,440,,,,250000,0,,,1.2,1.2,1.2,1.2,1.2,1.2
