Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.75,1시즌 3일,2100,2,3,5,7,20,TRUE,6,3,1,1,1,1,5,663,2017-12-06,4,KP,990000,0,,,5.8,3.43,3.5,2.79,2.69,2.5
2,Hanguk,Soon Jung,429263807,,,28.52,1시즌 3일,80,7,5,6,7,20,TRUE,5,5,1,1,3,1,3,309,2017-12-03,3.5,KP,770000,0,,,6.41,4.95,5.1,3.74,3.53,3.24
3,Hanguk,Dong-Ho Lee,429263808,,Y×1,29.106,1시즌 3일,500,4,5,7,6,20,TRUE,1,6,5,2,2,2,4,631,2017-12-03,3.5,W,300000,3,,,4.49,6.85,7.42,6.18,6.58,4.91
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,19.32,1시즌 3일,3030,2,2,5,7,20,TRUE,1,9,4,3,4,2,5,936,2017-12-03,4,WB,730000,1,,,4.13,6.81,7.13,5.22,5.07,3.92
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,Y×1,31.90,1시즌 3일,490,3,5,7,6,20,TRUE,1,7,4,4,3,1,7,699,2017-12-03,3.5,W,310000,4,,,4.66,7.37,7.49,6.21,5.93,4.54
6,Hanguk,Yong-Seo Kwon,429263811,,,27.62,1시즌 3일,4050,3,4,7,7,20,TRUE,1,9,3,6,4,2,6,948,2017-12-06,5,WB,570000,3,,,5.27,8.77,8.48,6.67,5.69,5.09
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,32.74,1시즌 3일,760,2,5,6,6,20,TRUE,2,7,6,5,5,3,6,682,2017-12-06,4.5,W,320000,2,,,4.86,7.29,7.48,6.87,6.89,5.71
8,Hanguk,Min-Gyu Jung,429263814,,,22.36,1시즌 3일,1620,1,3,5,7,20,TRUE,1,7,6,4,4,2,5,750,2017-12-03,4,CD,330000,2,,,3.85,6.58,6.92,6.1,6.25,4.67
9,Hanguk,Seung-Min Lee,429263815,Quick,,20.43,1시즌 3일,2260,3,2,6,7,20,TRUE,1,7,6,3,6,2,6,734,2017-12-03,3.5,CD,330000,0,,,3.99,6.8,7.33,6.41,6.76,5.05
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,25.5,1시즌 3일,3090,4,3,6,7,20,TRUE,1,8,7,2,3,2,4,839,2017-12-06,4.5,CD,570000,1,,,4.52,7.67,8.55,6.92,7.6,5.09
