Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
2,Hanguk,Jee-Hoon Kim,428709461,,,24.15,5 시즌 5 주 2 일,83840,3,3,8,8,20,TRUE,16,5,1,1,1,2,10,1636,2019-02-17,9,KP,28890000,0,14.8,5.79,5.39,5.46,4.99,5.56,5.76,4.82,4.42,3.82,3.75,3.67,3.84,3.6,3.58,3.36,3.51,3.32,3.5,0,KP,14.8
4,Hanguk,Ji-Woon Lee,427619236,,Y×1,24.56,5 시즌 13 주 2 일,1100,5,4,6,8,20,TRUE,1,7,4,3,5,2,9,708,2019-02-13,4,CD,390000,26,4.46,7.25,6.95,7.07,6.65,7.23,7.28,6.73,6.36,5.96,5.93,5.81,6.07,5.91,5.9,5.75,4.89,5.41,4.78,0,CDtw,7.28
8,Hanguk,Hong-Chan Son,427619240,,,26.97,5 시즌 13 주 2 일,1120,5,4,6,7,20,TRUE,1,5,6,5,5,1,10,634,2019-02-13,4,W,310000,9,3.91,6.54,6.6,6.66,6.66,6.73,6.61,6.9,6.75,6.85,6.92,6.77,6.97,6.92,7.01,6.86,5.21,6,5.16,0,IMtw,7.01
10,Hanguk,Kwang-Eul Jeon,427619242,,,28.103,5 시즌 13 주 2 일,1390,4,5,7,7,20,TRUE,1,6,7,3,3,2,11,736,2019-02-13,5,IM,430000,19,4.53,7.54,7.51,7.8,7.49,8.18,7.81,8.35,7.45,7.47,7.7,7.02,8.28,8.11,7.95,7.9,5.78,6.39,5.42,0,Cdo,8.35
11,Hanguk,Kwang-Hwan Yun,427619243,,,31.70,5 시즌 13 주 2 일,380,6,5,8,6,20,TRUE,2,5,6,2,5,2,10,604,2019-02-13,4,W,310000,19,4.96,6.67,6.63,6.92,6.61,7.31,6.93,7.48,6.78,6.85,7.03,6.51,7.58,7.55,7.33,7.5,5.73,6.55,5.32,0,IMd,7.58
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,30.79,5 시즌 13 주 2 일,520,3,5,6,6,20,TRUE,1,3,7,3,4,3,10,701,2019-02-13,4.5,IM,380000,10,3.4,5.16,5.38,5.6,5.63,5.89,5.42,6.53,6.02,6.44,6.68,6.16,7.16,7.22,7.03,7.26,5.76,6.27,5.42,0,IMo,7.26
13,Hanguk,Sung-Kook Han,427619245,Technical,,26.67,5 시즌 13 주 2 일,1580,2,4,7,7,20,TRUE,1,5,6,6,5,2,10,644,2019-02-17,4.5,W,330000,27,4.21,7.2,7.29,7.27,7.39,7.25,7.2,7.43,7.45,7.58,7.61,7.58,7.53,7.49,7.64,7.44,6.12,0,6.17,6.74,IMtw,7.64
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1,28.8,5 시즌 13 주 2 일,1990,5,5,8,7,20,TRUE,1,5,5,7,6,2,10,710,2019-02-17,5.5,W,350000,20,4.45,7.51,7.58,7.42,7.64,7.21,7.38,7.21,7.66,7.71,7.61,7.92,7.2,7.19,7.48,7.19,6.4,6.99,6.65,0,Wo,7.92
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,24.2,5 시즌 13 주 2 일,1290,6,4,4,7,20,TRUE,1,3,3,6,4,7,12,782,2019-02-17,4.5,FW,410000,64,2.81,4.18,4.26,4.08,4.32,3.84,4.03,3.84,4.32,4.36,4.26,4.59,3.95,4.02,4.12,4.11,5.42,4.83,5.65,0,FWtw,5.65
25,Polska,Pylyp Nagorniak,406205227,,,32.2,5 시즌 8 주 1 일,590,5,4,6,6,20,FALSE,1,6,6,3,6,3,11,591,2019-02-13,4.5,IM,372000,13,3.56,6.14,6.05,6.26,5.98,6.54,6.31,6.54,6.05,6.01,6.11,5.78,6.48,6.44,6.29,6.4,5.19,5.82,4.91,0,CD,6.54
31,Hanguk,Se-Hee Park,430626797,,,23.49,4 시즌 12 주 2 일,1200,4,3,6,8,20,TRUE,1,2,5,5,3,7,9,704,2019-02-17,4.5,FW,390000,34,3.04,4.53,4.8,4.75,5.07,4.68,4.55,5.18,5.32,5.69,5.77,5.73,5.8,5.92,5.85,6.04,6.78,6.19,6.79,0,FWtw,6.79
34,Sverige,Axel Hermansson,422526443,,,33.24,4 시즌 10 주 1 일,420,5,6,8,6,20,FALSE,2,6,6,2,6,2,9,590,2019-02-17,4.5,IM,384000,19,4.72,6.74,6.61,6.91,6.5,7.31,6.98,7.31,6.6,6.54,6.69,6.21,7.22,7.17,6.96,7.1,5.36,6.28,4.95,0,CD,7.31
40,Perú,Matías Pichis,416567166,,,26.92,4 시즌 6 주 1 일,10020,6,3,8,7,20,FALSE,1,10,8,2,4,4,9,1003,2019-02-13,5.5,CD,1764000,6,5.12,9.82,9.42,9.94,9.05,10.63,10.2,10.26,8.63,8.18,8.45,7.42,9.46,9.12,8.73,8.72,6.44,7.01,5.82,0,CD,10.63
48,Hanguk,Dong-Suk Lee,432205385,Technical,,22.63,4 시즌 0 주 1 일,1320,6,2,7,8,20,TRUE,1,5,4,5,6,5,6,613,2019-02-13,5.5,FW,290000,16,3.86,6.41,6.35,6.29,6.28,6.21,6.34,6.03,6.26,6.17,6.08,6.29,5.92,5.95,6,6,6.44,0,6.52,6.51,FWtw,6.52
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,21.31,3 시즌 12 주 3 일,6210,4,3,7,8,20,TRUE,1,7,7,7,4,5,7,797,2019-02-17,5,CD,550000,21,4.66,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.52,8.47,8.52,8.36,8.53,8.38,8.47,8.2,7.48,7.46,7.53,0,CD,8.73
55,Hanguk,Geun-Ho Han,433728993,,Y×1,22.33,3 시즌 9 주 3 일,2380,3,2,7,8,20,TRUE,1,5,6,4,3,7,6,707,2019-02-17,5,FW,410000,23,3.87,6.58,6.61,6.75,6.65,6.93,6.72,7.11,6.63,6.69,6.84,6.44,7.22,7.17,6.97,7.11,7.22,6.75,7.02,0,IMd,7.22
61,Oceania,Cedrick Williamson,430364099,Powerful,,21.96,3 시즌 4 주 1 일,6240,3,3,6,8,20,FALSE,1,8,5,7,7,2,7,857,2019-02-13,4.5,WB,708000,3,4.14,7.98,7.77,7.67,7.55,7.54,7.83,7.04,7.25,6.91,6.76,7.03,6.41,6.27,6.54,6.14,5.29,5.96,5.51,0,WBd,7.98
65,Hanguk,Sang-Hyun Yun,434942107,,,20.59,2 시즌 15 주 3 일,3210,3,1,7,7,20,TRUE,1,6,5,4,7,4,5,784,2019-02-17,4.5,W,390000,7,3.64,6.48,6.36,6.45,6.24,6.58,6.54,6.4,6.27,6.15,6.13,6.09,6.25,6.26,6.19,6.27,5.81,6.3,5.68,0,CD,6.58
70,Hanguk,Min-Gyu Jung,429263814,,,26.25,2 시즌 11 주 0 일,5320,1,4,6,7,18,FALSE,1,9,6,4,4,2,7,948,2019-02-17,5,CD,1050000,5,4.38,8.24,7.91,8.11,7.59,8.36,8.34,7.87,7.13,6.68,6.74,6.35,7.03,6.74,6.72,6.41,4.79,5.33,4.63,0,CD,8.36
78,Hanguk,Jung-Oh Han,433730490,Technical,,22.54,1 시즌 9 주 0 일,5010,4,2,8,8,14,FALSE,1,9,3,5,1,3,6,957,2019-02-13,5,WB,1270000,5,4.35,8.38,7.85,7.8,7.3,7.73,8.19,6.62,6.25,5.35,5.2,5.23,5,4.54,4.77,4.05,3.96,0,4.23,3.5,WBd,8.38
79,España,Jimeno Eguiruren,415605434,,Y×1,26.110,1 시즌 6 주 2 일,27960,5,6,8,7,13,FALSE,1,8,11,3,9,2,6,1099,2019-02-17,7,IM,4116000,31,4.59,9.17,9.19,9.78,9.26,10.56,9.73,11.11,9.74,10.03,10.44,9.35,11.54,11.52,11.1,11.46,7.47,9.37,6.62,0,IMd,11.54
80,Andorra,Joaquim Muntaner,427020395,Technical,,28.56,1 시즌 4 주 5 일,11900,6,6,5,7,13,FALSE,1,9,6,8,7,4,10,933,2019-02-17,4,WB,1404000,32,3.93,7.91,7.73,7.64,7.53,7.53,7.78,7.08,7.21,6.89,6.77,6.97,6.49,6.35,6.56,6.2,5.72,0,5.92,6.09,WBd,7.91
81,Hanguk,Sang-Yong Jang,433566477,,,22.48,1 시즌 4 주 2 일,8500,2,3,7,8,13,FALSE,1,9,6,6,5,4,5,951,2019-02-17,5,WB,1170000,12,4.38,8.89,8.6,8.65,8.31,8.72,8.86,8.18,7.82,7.37,7.34,7.23,7.36,7.11,7.2,6.84,6,6.24,6.03,0,WBd,8.89
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,21.45,1 시즌 1 주 3 일,2960,2,2,7,7,12,FALSE,1,8,5,4,5,4,2,811,2019-02-17,4,WB,530000,12,3.82,7.49,7.17,7.3,6.85,7.48,7.53,6.94,6.46,6.02,6.01,5.82,6.2,6,5.95,5.79,5.19,5.43,5.08,0,CDtw,7.53
84,Hanguk,Kang Jung,440669717,,,17.52,7 주 3 일,5200,5,1,8,6,20,TRUE,7,4,1,1,1,1,4,778,2019-02-13,4,KP,710000,0,6.99,4.15,3.88,3.93,3.6,4,4.13,3.48,3.2,2.79,2.74,2.68,2.79,2.61,2.62,2.43,2.29,2.29,2.29,0,KP,6.99
98,Hanguk,Sang-Uk Kim,440758581,,,18.88,6 주 3 일,160,4,1,5,5,20,TRUE,1,3,3,2,3,6,3,609,,,,270000,0,2.15,3.04,3.02,3.07,2.99,3.15,3.09,3.15,3.01,3,3.03,2.94,3.2,3.23,3.08,3.27,3.93,3.56,3.83,0,FW,3.93
99,Danmark,Torben Boesen,321795066,Head,,42.47,1 시즌 7 주 2 일,10,4,13,3,1,14,FALSE,0,6,0,0,0,0,0,590,2018-06-06,4,WB,312000,79,1.49,2.38,2.15,2.19,1.92,2.25,2.36,1.82,1.59,1.24,1.2,1.15,1.24,1.09,1.1,0.94,0.83,0.83,0.83,0,WBd,2.38
