Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jee-Seung Oh,427619233,,,22.11,14주 0일,7600,4,3,7,7,20,TRUE,8,3,1,1,1,1,6,877,2017-08-13,5,KP,1970000,0,,,8.02,3.96,4.04,3.23,3.11,2.89
2,Hanguk,Jee-Hoon Kim,428709461,,,19.20,6주 0일,3070,3,1,6,5,20,TRUE,7,5,1,1,1,2,2,711,2017-08-09,4,KP,930000,0,,,6.36,3.86,4,2.59,2.41,2.34
3,Hanguk,Eun-Seok Hong,427619235,,Inj 3,29.45,14주 0일,430,5,4,5,6,20,TRUE,1,6,6,3,2,2,4,615,2017-08-13,3.5,CD,300000,1,,,3.68,5.99,6.44,5.66,6.02,4.37
4,Hanguk,Ji-Woon Lee,427619236,,,19.61,14주 0일,1070,5,2,6,6,20,TRUE,1,7,4,3,5,2,5,735,2017-08-13,3.5,CD,390000,3,,,3.95,6.34,6.62,5.39,5.34,4.36
5,Hanguk,Jang-Soo Choi,427619237,Quick,,30.107,14주 0일,210,5,5,6,5,20,TRUE,1,6,4,4,2,1,7,604,2017-06-22,2,CD,280000,0,,,4.07,6.33,6.4,5.51,5.3,4.06
6,Hanguk,Jae-Shin Cha,427619238,,Y×1,27.42,14주 0일,850,5,5,3,7,20,TRUE,1,7,3,6,3,2,6,794,2017-08-13,3,WB,390000,5,,,3.1,5,4.75,4.07,3.52,3.23
7,Hanguk,In-Moo Byon,427619239,,Bru,32.30,14주 0일,450,1,6,7,6,20,TRUE,2,6,5,5,5,3,6,594,2017-08-13,4,CD,300000,4,,,4.83,6.89,6.92,6.55,6.43,5.69
8,Hanguk,Hong-Chan Son,427619240,,Y×1,21.102,14주 0일,1150,5,3,7,7,20,TRUE,1,5,6,5,5,1,4,629,2017-08-13,3.5,WB,310000,0,,,4.02,6.9,7.04,7.17,7.24,5.42
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,19.109,14주 0일,870,2,2,4,6,20,TRUE,1,5,6,3,6,3,6,652,2017-08-13,3,IM,330000,3,,,2.71,4.5,4.86,4.73,5.12,4.2
10,Hanguk,Kwang-Eul Jeon,427619242,,,23.108,14주 0일,1310,4,3,5,7,20,TRUE,1,6,7,3,3,2,5,751,2017-08-13,4,IM,430000,3,,,3.62,6.16,6.73,6.12,6.67,4.68
