Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.48,13주 0일,2420,2,3,7,7,20,TRUE,6,3,1,1,1,1,5,655,2017-11-08,3.5,KP,990000,0,,,6.79,4.01,4.09,3.27,3.15,2.93
2,Hanguk,Soon Jung,429263807,,,28.25,13주 0일,1350,7,5,6,7,20,TRUE,5,5,1,1,3,1,3,580,2017-11-12,3.5,KP,770000,0,,,6.4,4.95,5.1,3.74,3.53,3.24
3,Hanguk,Dong-Ho Lee,429263808,,,29.79,13주 0일,410,4,5,6,6,20,TRUE,1,6,5,2,2,2,4,613,2017-11-12,3,W,300000,1,,,4.16,6.33,6.86,5.71,6.08,4.55
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,19.5,13주 0일,2260,2,2,5,7,20,TRUE,1,9,4,3,4,2,5,903,2017-11-12,4,WB,730000,1,,,4.1,6.76,7.08,5.19,5.04,3.89
5,Hanguk,Pyung-Jae Song,429263810,Powerful,Y×1,31.63,13주 0일,440,3,5,6,6,20,TRUE,1,7,4,4,3,1,7,697,2017-11-12,3.5,W,310000,3,,,4.32,6.82,6.93,5.75,5.49,4.2
6,Hanguk,Yong-Seo Kwon,429263811,,,27.35,13주 0일,2720,3,4,5,7,20,TRUE,1,8,3,6,4,2,6,905,2017-11-12,4,CD,570000,3,,,4.25,6.99,6.7,5.52,4.74,4.32
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,32.47,13주 0일,570,2,5,4,6,20,TRUE,2,7,6,5,6,3,6,680,2017-11-08,3.5,W,320000,2,,,3.96,5.93,6.09,5.65,5.68,4.76
8,Hanguk,Min-Gyu Jung,429263814,,,22.9,13주 0일,1390,1,3,6,6,20,TRUE,1,6,6,4,4,2,5,716,2017-11-12,4,CD,330000,2,,,3.9,6.6,6.93,6.42,6.64,5.04
9,Hanguk,Seung-Min Lee,429263815,Quick,,20.16,13주 0일,1710,3,2,6,6,20,TRUE,1,6,6,3,6,2,6,693,2017-11-12,3.5,CD,330000,0,,,3.67,6.19,6.68,6.14,6.55,4.97
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,24.90,13주 0일,2510,4,3,6,7,20,TRUE,1,7,7,2,3,2,4,805,2017-11-08,4.5,CD,430000,1,,,4.24,7.12,7.96,6.72,7.45,5.06
11,Hanguk,Ryung-Tae Kim,429263818,,,26.44,13주 0일,1490,2,3,5,7,20,TRUE,2,7,6,3,5,3,5,704,2017-11-08,3.5,CD,350000,2,,,4.44,6.48,6.97,6.05,6.4,5.07
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,25.41,13주 0일,1070,5,4,6,7,20,TRUE,1,4,7,3,5,3,4,709,2017-11-08,4.5,IM,410000,5,,,3.62,5.91,6.46,6.72,7.48,5.94
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,21.56,13주 0일,2580,2,3,7,8,20,TRUE,1,6,6,6,5,3,4,668,2017-11-08,4.5,WB,330000,0,,,4.36,7.75,7.75,7.66,7.55,6.41
15,Hanguk,Bong-Joo Kim,429263823,,,22.102,13주 0일,3550,4,3,6,7,20,TRUE,1,6,6,7,6,2,4,806,2017-11-12,4,WB,370000,3,,,3.98,7.24,7.08,7.26,6.94,5.74
16,Hanguk,Kil-Sung Park,429263824,,,19.52,13주 0일,1250,5,2,6,6,20,TRUE,1,3,3,5,4,7,6,772,,,,410000,8,,,2.91,4.42,4.1,4.53,4.31,5.82
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×2,34.1,13주 0일,110,5,7,4,6,20,TRUE,1,2,4,3,3,7,5,680,2017-11-12,3.5,FW,290000,5,,,2.73,3.68,3.75,4.15,4.47,5.28
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,26.16,13주 0일,1240,2,4,7,7,20,TRUE,1,3,5,3,6,6,3,623,2017-11-12,3.5,IM,310000,13,,,3.59,5.33,5.61,6.12,6.67,7.06
28,Portugal,Baltasar Vieira,431142669,,,28.22,4주 6일,1120,3,5,6,7,7,FALSE,1,5,6,6,4,4,3,611,2017-11-08,3.5,W,372000,2,,,2.95,5.79,5.75,5.97,5.95,5.29
