Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,24.37,2시즌 11주 4일,2430,2,4,7,8,20,TRUE,6,4,1,1,1,1,5,656,2018-06-10,4,KP,990000,0,,,7.39,4.82,4.95,3.68,3.5,3.16
2,Hanguk,Soon Jung,429263807,,,30.14,2시즌 11주 4일,90,7,6,4,6,20,TRUE,5,6,1,1,3,1,3,602,2018-06-13,3,KP,680000,0,,,5.45,4.47,4.62,3.22,3,2.69
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,Bru,34.36,2시즌 11주 4일,180,2,6,7,5,20,TRUE,2,7,5,5,5,2,5,680,2018-06-13,5,W,310000,16,,,5.01,7.27,7.34,6.61,6.41,5.27
9,Hanguk,Seung-Min Lee,429263815,Quick,,22.5,2시즌 11주 4일,8670,3,3,8,8,20,TRUE,1,9,6,3,6,2,6,980,2018-06-10,5.5,IM,1330000,0,,,5.38,9.18,9.88,7.95,8.23,6.04
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,26.79,2시즌 11주 4일,4970,4,4,8,7,20,TRUE,1,9,7,2,3,2,4,909,2018-06-13,5.5,IM,770000,4,,,5.49,9.29,10.32,8.06,8.76,5.84
11,Hanguk,Ryung-Tae Kim,429263818,,Y×1,28.33,2시즌 11주 4일,2540,2,4,7,7,20,TRUE,2,8,6,3,5,3,5,802,2018-06-13,5,IM,530000,7,,,5.62,8.27,8.89,7.4,7.75,6.08
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,27.30,2시즌 11주 4일,1280,5,4,6,7,20,TRUE,1,5,7,3,5,3,4,708,2018-06-10,5,IM,410000,6,,,3.89,6.43,7.02,6.9,7.6,5.95
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,23.45,2시즌 11주 4일,9000,2,4,7,8,20,TRUE,1,9,6,6,5,3,4,990,2018-06-10,6,W,1110000,3,,,5.37,9.6,9.73,8.37,8.08,6.6
15,Hanguk,Bong-Joo Kim,429263823,,,24.91,2시즌 11주 4일,12090,4,4,8,8,20,TRUE,1,9,6,7,6,2,4,1008,2018-06-13,6.5,W,810000,5,,,5.56,10.12,10.06,8.96,8.41,6.7
16,Hanguk,Kil-Sung Park,429263824,,,21.41,2시즌 11주 4일,1750,5,2,7,8,20,TRUE,1,4,3,5,4,7,6,759,2018-06-13,5.5,FW,410000,14,,,3.6,5.6,5.27,5.34,5.03,6.65
