Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jee-Seung Oh,427619233,,,22.31,1시즌 1주 0일,8870,4,3,7,7,20,TRUE,9,3,1,1,1,1,6,913,2017-08-27,5,KP,1970000,0,,,8.68,3.96,4.04,3.23,3.11,2.9
2,Hanguk,Jee-Hoon Kim,428709461,,,19.40,9주 0일,3930,3,1,6,6,20,TRUE,7,5,1,1,1,2,2,757,2017-08-30,4,KP,930000,0,,,6.46,3.92,4.07,2.63,2.45,2.38
3,Hanguk,Eun-Seok Hong,427619235,,Bru,29.65,1시즌 1주 0일,310,5,4,4,6,20,TRUE,1,6,6,3,2,2,4,612,2017-08-13,3.5,CD,300000,1,,,3,4.88,5.25,4.62,4.91,3.56
4,Hanguk,Ji-Woon Lee,427619236,,,19.81,1시즌 1주 0일,960,5,2,5,7,20,TRUE,1,7,4,3,5,2,5,712,2017-08-30,3.5,CD,390000,3,,,3.64,5.84,6.09,4.96,4.92,4.01
5,Hanguk,Jang-Soo Choi,427619237,Quick,,31.15,1시즌 1주 0일,120,5,5,4,5,20,TRUE,1,6,4,4,2,1,7,591,2017-06-22,2,CD,280000,0,,,3.05,4.74,4.8,4.13,3.97,3.04
6,Hanguk,Jae-Shin Cha,427619238,,,27.62,1시즌 1주 0일,1080,5,5,5,7,20,TRUE,1,7,3,6,3,2,6,774,2017-08-27,4,WB,390000,5,,,4.07,6.55,6.24,5.34,4.62,4.24
7,Hanguk,In-Moo Byon,427619239,,,32.50,1시즌 1주 0일,450,1,6,7,6,20,TRUE,2,6,5,5,5,3,6,594,2017-08-30,4,CD,300000,4,,,5.01,7.13,7.17,6.78,6.66,5.9
8,Hanguk,Hong-Chan Son,427619240,,,22.10,1시즌 1주 0일,1090,5,3,6,7,20,TRUE,1,5,6,5,5,1,4,628,2017-08-27,4,WB,310000,0,,,3.76,6.44,6.57,6.69,6.77,5.06
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×1,20.17,1시즌 1주 0일,1030,2,2,5,6,20,TRUE,1,5,6,3,6,3,6,653,2017-08-30,3.5,IM,330000,4,,,3.1,5.15,5.56,5.42,5.86,4.81
10,Hanguk,Kwang-Eul Jeon,427619242,,,24.16,1시즌 1주 0일,1550,4,3,6,7,20,TRUE,1,6,7,3,3,2,5,761,2017-08-27,4.5,IM,430000,3,,,3.99,6.79,7.42,6.75,7.36,5.17
11,Hanguk,Kwang-Hwan Yun,427619243,,,26.95,1시즌 1주 0일,910,6,4,7,7,20,TRUE,2,5,6,3,5,2,6,644,2017-08-30,4.5,IM,330000,3,,,4.8,6.63,7.12,6.86,7.36,5.67
12,Hanguk,Chan-Myung Lee,427619244,,,25.104,1시즌 1주 0일,760,3,4,4,7,20,TRUE,1,3,7,3,4,3,4,754,2017-08-30,2.5,FW,410000,2,,,2.75,4.41,4.83,5.29,5.95,4.73
13,Hanguk,Sung-Kook Han,427619245,Technical,Inj 1,21.92,1시즌 1주 0일,1300,2,3,7,7,20,TRUE,1,5,6,6,5,2,5,613,2017-08-23,4,W,330000,7,,,3.96,6.98,6.94,7.26,7.18,5.84
14,Hanguk,Se-Jong Cho,427619246,,,28.92,1시즌 1주 0일,760,4,5,5,7,20,TRUE,1,5,5,6,3,4,4,612,2017-08-30,3.5,WB,290000,8,,,3.59,5.96,5.81,5.83,5.63,5.33
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,23.33,1시즌 1주 0일,2200,5,3,7,7,20,TRUE,1,5,5,7,6,2,4,752,2017-08-27,5,W,350000,7,,,4.05,7.09,6.73,7.21,6.72,5.95
16,Hanguk,Dong-Shik Kim,427619248,,,19.27,1시즌 1주 0일,1390,6,2,6,6,20,TRUE,1,3,3,6,4,7,6,774,2017-08-30,5,FW,410000,13,,,2.97,4.67,4.18,4.79,4.39,6.04
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,34.78,1시즌 1주 0일,60,2,6,6,5,20,TRUE,1,2,4,3,3,6,5,590,2017-08-27,4.5,FW,300000,13,,,3.04,4.12,4.2,4.66,4.98,5.62
18,Hanguk,Kwang-Rae Kim,427619250,Head,,26.99,1시즌 1주 0일,810,3,4,3,7,20,TRUE,1,2,5,3,6,6,2,650,2017-08-27,3.5,FW,310000,9,,,2.19,3.16,3.31,3.92,4.32,4.65
20,Brasil,Jader da Matta,427827635,,,32.56,11주 5일,640,4,6,6,6,10,FALSE,2,6,6,5,6,2,5,590,2017-08-30,3.5,WB,384000,1,,,3.86,6.06,6.22,6.04,6.09,4.75
21,Belgium,Jitse Haes,428112207,,Y×1,31.97,11주 6일,930,4,5,7,6,10,FALSE,2,6,6,5,6,2,5,596,2017-08-30,3.5,CD,384000,2,,,4.11,6.51,6.68,6.49,6.54,5.08
22,Nederland,Keith Esser,428060480,Quick,,32.2,11주 6일,570,5,6,4,6,10,FALSE,2,6,5,6,6,2,6,591,2017-08-27,3,W,372000,1,,,3.17,4.95,4.85,4.75,4.49,3.77
23,Belgium,Mathias Piron,428125893,Technical,,32.66,11주 6일,630,6,5,6,6,10,FALSE,2,6,6,5,6,3,6,590,2017-08-30,3.5,W,372000,2,,,3.75,5.93,6.09,5.92,6,4.97
