Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,22.8,3시즌 4주 0일,41470,3,2,7,8,20,TRUE,13,5,1,1,1,2,8,1380,2018-06-27,7.5,KP,11930000,0,,,12.05,4.99,5.16,3.47,3.26,3.17
3,Hanguk,Eun-Seok Hong,427619235,,,32.33,3시즌 11주 6일,190,5,5,6,6,20,TRUE,1,6,5,3,2,1,7,590,2018-07-01,4,CD,290000,9,,,4.1,6.41,6.78,5.82,5.98,4.24
4,Hanguk,Ji-Woon Lee,427619236,,,22.49,3시즌 11주 6일,1300,5,3,7,8,20,TRUE,1,7,4,3,5,2,7,730,2018-06-24,4.5,CD,390000,25,,,4.66,7.35,7.65,6.28,6.23,5.12
6,Hanguk,Jae-Shin Cha,427619238,,,30.30,3시즌 11주 6일,790,5,5,8,6,20,TRUE,1,7,3,6,3,1,10,732,2018-07-01,5,WB,360000,13,,,4.93,7.93,7.55,6.47,5.55,4.74
8,Hanguk,Hong-Chan Son,427619240,,,24.90,3시즌 11주 6일,1200,5,3,7,7,20,TRUE,1,5,6,5,5,1,8,637,2018-06-27,4,WB,310000,1,,,4.07,6.99,7.13,7.26,7.34,5.49
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×1,22.97,3시즌 11주 6일,1070,2,3,4,8,20,TRUE,1,5,6,3,6,3,10,636,2018-06-27,4,IM,330000,10,,,3.11,5.06,5.44,5.31,5.73,4.73
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×2,26.96,3시즌 11주 6일,1690,4,5,8,7,20,TRUE,1,6,7,3,3,2,9,764,2018-07-01,5,IM,430000,13,,,4.77,7.9,8.61,7.86,8.54,6.08
11,Hanguk,Kwang-Hwan Yun,427619243,,Y×1,29.63,3시즌 11주 6일,630,6,5,6,6,20,TRUE,2,5,6,2,5,2,9,629,2018-06-27,4,W,320000,12,,,4.53,6.06,6.68,6.26,6.9,5.24
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,28.72,3시즌 11주 6일,920,3,4,7,7,20,TRUE,1,3,7,3,4,3,8,732,2018-06-27,5,IM,410000,8,,,3.62,5.81,6.36,6.96,7.83,6.22
13,Hanguk,Sung-Kook Han,427619245,Technical,,24.60,3시즌 11주 6일,1580,2,4,7,8,20,TRUE,1,5,6,6,5,2,9,619,2018-07-01,5,W,330000,19,,,4.27,7.39,7.35,7.68,7.6,6.21
14,Hanguk,Se-Jong Cho,427619246,,,31.60,3시즌 11주 6일,410,4,6,7,6,20,TRUE,1,5,5,6,3,3,8,595,2018-07-01,4,WB,280000,18,,,4.24,6.98,6.8,6.83,6.56,5.87
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,26.1,3시즌 11주 6일,2240,5,4,7,7,20,TRUE,1,5,5,7,6,2,9,757,2018-06-27,5,W,350000,13,,,4.24,7.31,6.95,7.43,6.93,6.15
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,21.107,3시즌 11주 6일,1460,6,3,6,7,20,TRUE,1,3,3,6,4,7,10,765,2018-07-01,5,FW,410000,26,,,3.28,5.04,4.53,5.17,4.75,6.46
18,Hanguk,Kwang-Rae Kim,427619250,Head,,29.67,3시즌 11주 6일,600,3,5,4,6,20,TRUE,1,2,5,3,6,6,7,611,2018-06-21,4,FW,300000,32,,,2.59,3.7,3.87,4.57,5.02,5.4
23,Belgium,Mathias Piron,428125893,Technical,,35.34,3시즌 6주 6일,60,6,6,7,5,20,FALSE,2,5,4,4,5,1,8,490,2018-07-01,4,W,312000,14,,,4.09,5.52,5.56,5.26,5.12,4.14
25,Polska,Pylyp Nagorniak,406205227,,Y×1,29.107,3시즌 6주 6일,1580,5,3,7,6,20,FALSE,1,6,6,3,6,3,9,653,2018-06-27,5,IM,432000,8,,,3.79,6.56,7.1,6.51,6.99,5.6
31,Hanguk,Se-Hee Park,430626797,,,21.42,2시즌 10주 6일,1280,4,2,6,8,20,TRUE,1,2,5,5,3,7,8,710,2018-06-27,4.5,FW,390000,23,,,2.82,4.57,4.45,5.46,5.69,6.54
34,Sverige,Axel Hermansson,422526443,,Y×1,31.17,2시즌 8주 5일,1270,5,5,8,6,18,FALSE,2,6,7,2,6,2,9,697,2018-07-01,5,IM,456000,16,,,4.69,6.85,7.72,7.06,7.92,5.63
38,Latvija,Artem Skurlatov,409641598,,,29.23,2시즌 5주 2일,2230,5,5,7,6,17,FALSE,1,8,6,3,4,3,4,805,2018-07-01,5,CD,684000,8,,,4.31,7.49,8.09,6.57,6.91,5.24
40,Perú,Matías Pichis,416567166,,,24.85,2시즌 4주 5일,7960,6,2,5,8,17,FALSE,1,10,8,2,4,4,6,997,2018-07-01,4.5,CD,1764000,4,,,3.93,7.5,8.51,6.47,7.25,5.03
41,Deutschland,Reinold Kisch,413993877,,,25.89,2시즌 4주 5일,2670,5,2,7,7,17,FALSE,1,8,6,2,4,5,3,803,2018-06-27,4,CD,588000,11,,,4.04,7.23,8.04,6.23,6.86,5.7
48,Hanguk,Dong-Suk Lee,432205385,Technical,,20.56,1시즌 14주 5일,1300,6,1,7,7,20,TRUE,1,5,4,5,6,5,4,615,2018-07-01,5.5,FW,290000,10,,,3.4,5.83,5.69,5.64,5.44,5.91
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×2,19.24,1시즌 11주 0일,5670,4,2,7,7,20,TRUE,1,7,7,7,4,5,4,793,2018-06-24,5,WB,550000,13,,,4.34,8.34,8.34,8.08,7.99,7.11
55,Hanguk,Geun-Ho Han,433728993,,Y×1,20.26,1시즌 8주 0일,2350,3,1,8,7,20,TRUE,1,5,6,4,3,7,3,721,2018-06-27,5,FW,410000,5,,,3.52,6.29,6.61,6.37,6.85,6.9
61,Oceania,Cedrick Williamson,430364099,Powerful 있음,,19.89,1시즌 2주 5일,6480,3,3,7,7,13,FALSE,1,8,5,7,7,2,4,872,2018-07-01,4.5,WB,708000,2,,,3.98,7.77,7.54,6.87,6.21,5.19
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,18.52,14주 0일,2930,3,1,7,6,20,TRUE,1,6,5,4,7,4,2,786,2018-07-01,4.5,W,390000,2,,,3.47,6.05,6.26,5.85,5.95,5.53
70,Hanguk,Min-Gyu Jung,429263814,,,24.18,9주 4일,6010,1,3,8,8,9,FALSE,1,9,6,4,4,2,5,945,2018-06-27,5,CD,1030000,2,,,4.31,8.29,8.8,6.9,6.96,4.76
72,Hanguk,Gyeong-Ryeol Kim,435840503,,,18.66,8주 0일,1720,3,1,7,5,20,TRUE,1,7,6,4,4,3,5,755,2018-06-27,4,WB,390000,0,,,3.5,6.35,6.7,5.84,6.03,4.7
76,Hanguk,Nam-Han Kim,436538053,,,17.72,3주 0일,1430,5,1,6,5,20,TRUE,5,4,1,1,1,1,5,588,2018-07-01,3,KP,530000,0,,,4.9,3.34,3.44,2.4,2.25,1.97
98,Hanguk,Yun-Suk Jung,436809046,,,17.97,15주 6일,290,6,1,6,5,20,TRUE,1,2,6,3,5,2,2,612,,,,270000,0,,,2.14,3.53,3.84,4.64,5.2,4.07
99,Hanguk,Je-Min Jung,427619232,,,44.11,3시즌 11주 6일,0,3,8,4,1,20,TRUE,0,0,0,0,0,0,0,440,,,,250000,0,,,1.2,1.2,1.2,1.2,1.2,1.2
