Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,22.17,3시즌 5주 3일,43120,3,2,7,8,20,TRUE,13,5,1,1,1,2,8,1394,2018-07-11,7.5,KP,11930000,0,,,12.05,4.99,5.16,3.47,3.26,3.17
3,Hanguk,Eun-Seok Hong,427619235,,,32.42,3시즌 13주 3일,180,5,5,7,6,20,TRUE,1,6,5,3,2,1,7,590,2018-07-08,4,CD,290000,9,,,4.42,6.92,7.3,6.27,6.44,4.57
4,Hanguk,Ji-Woon Lee,427619236,,,22.58,3시즌 13주 3일,1290,5,3,8,8,20,TRUE,1,7,4,3,5,2,7,727,2018-07-08,4.5,CD,390000,25,,,4.8,7.56,7.88,6.46,6.41,5.27
6,Hanguk,Jae-Shin Cha,427619238,,,30.39,3시즌 13주 3일,780,5,5,8,6,20,TRUE,1,7,3,6,3,1,10,730,2018-07-11,5,WB,360000,13,,,4.93,7.93,7.55,6.47,5.55,4.74
8,Hanguk,Hong-Chan Son,427619240,,,24.99,3시즌 13주 3일,1200,5,3,7,7,20,TRUE,1,5,6,5,5,1,8,637,2018-07-04,4,WB,310000,1,,,4.07,6.99,7.13,7.26,7.34,5.49
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×1,22.106,3시즌 13주 3일,1000,2,3,4,8,20,TRUE,1,5,6,3,6,3,10,620,2018-07-11,3.5,IM,330000,10,,,3.11,5.06,5.44,5.31,5.73,4.73
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×2,26.105,3시즌 13주 3일,1690,4,5,8,7,20,TRUE,1,6,7,3,3,2,9,764,2018-07-08,5,IM,430000,13,,,4.77,7.9,8.61,7.86,8.54,6.08
11,Hanguk,Kwang-Hwan Yun,427619243,,Y×1,29.72,3시즌 13주 3일,620,6,5,6,6,20,TRUE,2,5,6,2,5,2,9,627,2018-07-11,3.5,W,320000,12,,,4.53,6.06,6.68,6.26,6.9,5.24
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,28.81,3시즌 13주 3일,940,3,4,7,7,20,TRUE,1,3,7,3,4,3,8,736,2018-07-11,5,IM,410000,8,,,3.62,5.81,6.36,6.96,7.83,6.22
13,Hanguk,Sung-Kook Han,427619245,Technical,,24.69,3시즌 13주 3일,1640,2,4,7,8,20,TRUE,1,5,6,6,5,2,9,628,2018-07-08,5,W,330000,19,,,4.27,7.39,7.35,7.68,7.6,6.21
14,Hanguk,Se-Jong Cho,427619246,,,31.69,3시즌 13주 3일,370,4,6,6,6,20,TRUE,1,5,5,6,3,3,8,596,2018-07-11,3.5,WB,280000,18,,,3.93,6.47,6.31,6.33,6.08,5.45
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,26.10,3시즌 13주 3일,2340,5,4,7,7,20,TRUE,1,5,5,7,6,2,9,769,2018-07-11,5.5,W,350000,13,,,4.24,7.31,6.95,7.43,6.93,6.15
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,22.4,3시즌 13주 3일,1600,6,3,7,8,20,TRUE,1,3,3,6,4,7,10,751,2018-07-11,5.5,FW,410000,26,,,3.54,5.44,4.89,5.58,5.13,6.97
18,Hanguk,Kwang-Rae Kim,427619250,Head,,29.76,3시즌 13주 3일,560,3,5,3,6,20,TRUE,1,2,5,3,6,6,7,614,2018-06-21,4,FW,300000,32,,,2.23,3.18,3.33,3.92,4.32,4.64
25,Polska,Pylyp Nagorniak,406205227,,Y×1,30.4,3시즌 8주 2일,1310,5,3,7,6,20,FALSE,1,6,6,3,6,3,9,614,2018-07-11,4.5,IM,420000,8,,,3.79,6.56,7.1,6.51,6.99,5.6
31,Hanguk,Se-Hee Park,430626797,,,21.51,2시즌 12주 3일,1320,4,2,7,8,20,TRUE,1,2,5,5,3,7,8,705,2018-07-08,5,FW,390000,23,,,3.05,4.94,4.81,5.9,6.14,7.07
34,Sverige,Axel Hermansson,422526443,,Y×1,31.26,2시즌 10주 2일,1260,5,5,8,6,18,FALSE,2,6,7,2,6,2,9,696,2018-07-08,5,IM,456000,16,,,4.67,6.83,7.68,7.03,7.89,5.6
38,Latvija,Artem Skurlatov,409641598,,,29.32,2시즌 6주 6일,2190,5,5,7,6,18,FALSE,1,8,6,3,4,3,4,804,2018-07-08,5,CD,684000,8,,,4.35,7.54,8.14,6.61,6.95,5.29
40,Perú,Matías Pichis,416567166,,,24.94,2시즌 6주 1일,7870,6,2,5,8,17,FALSE,1,10,8,2,4,4,6,997,2018-07-11,4.5,CD,1764000,4,,,3.93,7.5,8.51,6.47,7.25,5.03
41,Deutschland,Reinold Kisch,413993877,,,25.98,2시즌 6주 1일,2580,5,2,6,7,17,FALSE,1,8,6,2,4,5,3,803,2018-07-11,4,CD,588000,11,,,3.75,6.7,7.46,5.78,6.36,5.28
48,Hanguk,Dong-Suk Lee,432205385,Technical,,20.65,2시즌 2일,1310,6,1,8,7,20,TRUE,1,5,4,5,6,5,4,614,2018-07-08,5,FW,290000,10,,,3.54,6.06,5.92,5.88,5.66,6.15
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×2,19.33,1시즌 12주 3일,5670,4,2,7,7,20,TRUE,1,7,7,7,4,5,4,793,2018-07-08,5,WB,550000,13,,,4.35,8.34,8.34,8.08,8,7.11
55,Hanguk,Geun-Ho Han,433728993,,Y×1,20.35,1시즌 9주 3일,2260,3,2,7,7,20,TRUE,1,5,6,4,3,7,3,721,2018-07-11,5,FW,410000,5,,,3.79,6.47,6.79,6.55,7.03,7.07
61,Oceania,Cedrick Williamson,430364099,Powerful 있음,,19.98,1시즌 4주 1일,6640,3,3,7,7,13,FALSE,1,8,5,7,7,2,4,878,2018-07-08,5,WB,708000,2,,,3.98,7.77,7.54,6.87,6.21,5.19
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,18.61,15주 3일,2930,3,1,7,6,20,TRUE,1,6,5,4,7,4,2,786,2018-07-08,4.5,W,390000,2,,,3.47,6.05,6.26,5.85,5.95,5.53
70,Hanguk,Min-Gyu Jung,429263814,,,24.27,11주 0일,6010,1,4,8,8,10,FALSE,1,9,6,4,4,2,5,945,2018-07-11,5.5,CD,1030000,2,,,4.53,8.5,9.01,7.11,7.18,4.98
72,Hanguk,Gyeong-Ryeol Kim,435840503,,,18.75,9주 3일,1700,3,1,7,5,20,TRUE,1,7,6,4,4,3,5,753,2018-07-11,4,WB,390000,0,,,3.5,6.35,6.7,5.84,6.03,4.7
76,Hanguk,Nam-Han Kim,436538053,,,17.81,4주 3일,1830,5,1,6,5,20,TRUE,6,4,1,1,1,1,5,625,2018-07-08,3,KP,530000,0,,,5.56,3.4,3.5,2.44,2.29,2.01
98,Hanguk,In-Keun Kim,436927614,,,17.63,1일,510,4,1,6,5,20,TRUE,1,4,6,3,3,3,3,692,,,,350000,0,,,2.58,4.42,4.79,4.77,5.25,4.14
99,Hanguk,Je-Min Jung,427619232,,,44.20,3시즌 13주 3일,0,3,8,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,1.03,1.03,1.03,1.03,1.03,1.03
