Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.111,2시즌 6주 1일,2500,2,4,8,8,20,TRUE,6,4,1,1,1,1,5,647,2018-05-06,4,KP,990000,0,,,7.64,4.98,5.11,3.8,3.61,3.27
2,Hanguk,Soon Jung,429263807,,,29.88,2시즌 6주 1일,140,7,6,7,6,20,TRUE,5,6,1,1,3,1,3,603,2018-05-02,4,KP,720000,0,,,7.22,5.92,6.13,4.26,3.98,3.56
3,Hanguk,Dong-Ho Lee,429263808,,,31.30,2시즌 6주 1일,410,4,5,8,6,20,TRUE,1,7,5,2,2,2,4,690,2018-05-02,4,W,320000,5,,,4.84,7.5,8.12,6.44,6.79,4.99
4,Hanguk,Sung-Bum Hyun,429263809,Technical,Y×1,20.68,2시즌 6주 1일,11980,2,2,8,8,20,TRUE,1,11,4,3,4,2,5,1140,2018-05-02,6.5,CD,1890000,1,,,5.7,9.6,10.09,6.85,6.54,4.87
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,33.14,2시즌 6주 1일,270,3,6,7,6,20,TRUE,1,7,4,3,3,1,7,682,2018-05-02,4,W,350000,7,,,4.68,7.18,7.46,6.02,5.93,4.45
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.110,2시즌 6주 1일,410,2,6,7,6,20,TRUE,2,7,5,5,5,2,6,680,2018-05-06,4.5,W,320000,16,,,5.27,7.65,7.73,6.96,6.74,5.54
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.79,2시즌 6주 1일,7670,3,3,6,8,20,TRUE,1,9,6,3,6,2,6,957,2018-05-02,5,CD,630000,0,,,4.84,8.25,8.88,7.14,7.4,5.43
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,26.41,2시즌 6주 1일,4770,4,4,7,7,20,TRUE,1,8,7,2,3,2,4,904,2018-05-02,5.5,IM,770000,4,,,5.04,8.44,9.39,7.63,8.37,5.65
11,Hanguk,Ryung-Tae Kim,429263818,,,27.107,2시즌 6주 1일,2920,2,4,8,7,20,TRUE,2,8,6,3,5,3,5,805,2018-05-06,5,IM,490000,7,,,5.85,8.6,9.24,7.69,8.06,6.32
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,26.104,2시즌 6주 1일,1310,5,4,7,7,20,TRUE,1,4,7,3,5,3,4,736,2018-05-02,5,IM,410000,6,,,3.93,6.41,7.01,7.3,8.12,6.44
13,Hanguk,Hong-Woon Kim,429263820,Technical,,23.7,2시즌 6주 1일,7820,2,3,6,8,20,TRUE,1,9,6,6,5,3,4,967,2018-05-02,5.5,WB,1110000,3,,,4.84,8.76,8.88,7.62,7.34,5.98
15,Hanguk,Bong-Joo Kim,429263823,,,24.53,2시즌 6주 1일,11300,4,4,8,8,20,TRUE,1,9,6,7,6,2,4,1006,2018-05-02,6,WB,810000,5,,,5.55,10.1,10.04,8.94,8.4,6.69
16,Hanguk,Kil-Sung Park,429263824,,,21.3,2시즌 6주 1일,1690,5,2,7,8,20,TRUE,1,4,3,5,4,7,6,753,2018-05-02,6,FW,410000,14,,,3.6,5.6,5.27,5.34,5.03,6.65
17,Hanguk,Seung-Ok Lee,429263826,Technical,,35.64,2시즌 6주 1일,20,5,7,7,4,20,TRUE,1,2,3,2,2,6,5,590,2018-05-06,4,FW,260000,17,,,3.35,4.16,4.28,4.4,4.73,5.63
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.79,2시즌 6주 1일,1310,2,5,6,7,20,TRUE,1,3,5,3,6,6,3,652,2018-05-06,5.5,FW,310000,27,,,3.5,5.14,5.4,5.89,6.4,6.77
31,Česká republika,Leoš Broukal,397610518,Head,,29.61,1시즌 13주 0일,15090,3,7,7,6,15,FALSE,1,9,9,2,8,5,4,898,2018-05-06,6,IM,1860000,41,,,4.78,8.78,10.02,8.58,9.79,7.55
33,Hanguk,Dong-Hyeon Lee,431740152,,,19.8,1시즌 12주 0일,1440,5,2,6,7,20,TRUE,1,8,4,2,2,4,1,822,2018-05-02,3.5,CD,470000,4,,,4.27,6.79,7.28,5.22,5.35,4.62
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,19.16,1시즌 3주 0일,2450,3,2,5,7,20,TRUE,1,9,4,4,3,3,3,904,2018-04-29,4,CD,670000,0,,,4.07,6.85,7.02,5.23,4.95,4.15
44,Hanguk,Sang-Yong Jang,433566477,,Y×1,19.95,1시즌 2주 0일,2510,2,1,6,6,20,TRUE,1,7,6,6,5,4,2,705,2018-05-06,3.5,WB,330000,3,,,3.6,6.87,6.91,6.45,6.33,5.54
46,Hanguk,Jung-Oh Han,433730490,Technical,Y×1,19.101,1시즌 1일,1110,4,1,7,6,20,TRUE,1,7,3,5,1,3,3,764,2018-05-06,4,WB,270000,3,,,3.8,6.46,6.27,4.9,4.28,3.97
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,19.5,14주 0일,960,1,1,6,6,20,TRUE,1,7,5,4,2,4,5,704,2018-05-06,4,CD,330000,0,,,3.55,6.26,6.5,5.35,5.37,4.6
49,Hanguk,Jong-Man Lee,434457332,Unpredictable,,18.6,11주 4일,120,5,1,6,6,20,TRUE,1,4,3,5,2,3,2,505,2018-05-06,3,W,250000,5,,,2.58,4.19,3.93,3.84,3.47,3.52
