Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,21.58,2시즌 11주 3일,23620,3,2,5,8,20,TRUE,12,5,1,1,1,2,8,1247,2018-05-02,5.5,KP,5450000,0,,,9.64,4.23,4.37,2.94,2.76,2.69
3,Hanguk,Eun-Seok Hong,427619235,,,31.83,3시즌 3주 3일,280,5,5,6,6,20,TRUE,1,6,6,3,2,1,7,606,2018-04-29,4,CD,290000,9,,,4.1,6.61,7.09,6.25,6.61,4.5
4,Hanguk,Ji-Woon Lee,427619236,,,21.99,3시즌 3주 3일,1100,5,3,5,8,20,TRUE,1,7,4,3,5,2,7,719,2018-04-29,3.5,CD,390000,22,,,3.95,6.22,6.49,5.32,5.28,4.34
6,Hanguk,Jae-Shin Cha,427619238,,,29.80,3시즌 3주 3일,990,5,5,8,6,20,TRUE,1,7,3,6,3,2,10,743,2018-05-02,5,WB,380000,12,,,4.93,7.93,7.55,6.47,5.59,5.14
8,Hanguk,Hong-Chan Son,427619240,,,24.28,3시즌 3주 3일,1090,5,3,6,7,20,TRUE,1,5,6,5,5,1,8,628,2018-05-02,3.5,WB,310000,1,,,3.81,6.53,6.66,6.79,6.86,5.13
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×1,22.35,3시즌 3주 3일,1420,2,3,7,8,20,TRUE,1,5,6,3,6,3,10,626,2018-05-02,5,IM,330000,10,,,4.1,6.66,7.17,6.99,7.55,6.23
10,Hanguk,Kwang-Eul Jeon,427619242,,,26.34,3시즌 3주 3일,1700,4,4,7,7,20,TRUE,1,6,7,3,3,2,9,769,2018-04-29,5,IM,430000,9,,,4.49,7.53,8.22,7.49,8.15,5.77
11,Hanguk,Kwang-Hwan Yun,427619243,,,29.1,3시즌 3주 3일,820,6,5,7,7,20,TRUE,2,5,6,3,5,2,9,625,2018-05-02,4,W,320000,12,,,4.93,6.77,7.27,7,7.5,5.81
12,Hanguk,Chan-Myung Lee,427619244,,,28.10,3시즌 3주 3일,960,3,4,8,7,20,TRUE,1,3,7,3,4,3,8,737,2018-05-02,5,IM,410000,8,,,3.77,6.04,6.61,7.24,8.14,6.47
13,Hanguk,Sung-Kook Han,427619245,Technical,,23.110,3시즌 3주 3일,1560,2,3,7,8,20,TRUE,1,5,6,6,5,2,9,616,2018-04-29,5,W,330000,12,,,4.11,7.23,7.19,7.52,7.44,6.05
14,Hanguk,Se-Jong Cho,427619246,,,30.110,3시즌 3주 3일,580,4,5,7,6,20,TRUE,1,5,5,6,3,3,8,605,2018-05-02,4.5,WB,280000,18,,,4.19,6.96,6.78,6.81,6.54,5.84
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,25.51,3시즌 3주 3일,2180,5,4,6,7,20,TRUE,1,5,5,7,6,2,9,777,2018-05-02,5,W,350000,13,,,3.94,6.79,6.45,6.9,6.43,5.71
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,21.45,3시즌 3주 3일,1720,6,3,8,7,20,TRUE,1,3,3,6,4,7,10,776,2018-04-29,6,FW,410000,23,,,3.66,5.63,5.06,5.77,5.3,7.21
18,Hanguk,Kwang-Rae Kim,427619250,Head,,29.5,3시즌 3주 3일,790,3,5,6,7,20,TRUE,1,2,5,3,6,6,7,608,2018-05-02,4.5,FW,300000,32,,,3.2,4.57,4.78,5.64,6.2,6.67
23,Belgium,Mathias Piron,428125893,Technical,,34.84,2시즌 14주 3일,90,6,6,7,5,19,FALSE,2,5,5,5,5,2,8,490,2018-04-29,4.5,W,324000,9,,,4.16,5.99,5.99,5.99,5.89,4.92
25,Polska,Pylyp Nagorniak,406205227,,,29.45,2시즌 14주 3일,1660,5,3,8,6,19,FALSE,1,6,6,3,6,3,9,659,2018-05-02,5,IM,432000,8,,,3.87,6.73,7.29,6.68,7.18,5.74
31,Hanguk,Se-Hee Park,430626797,,,20.92,2시즌 2주 3일,1290,4,2,7,7,20,TRUE,1,2,5,5,3,7,8,722,2018-04-29,5,FW,390000,19,,,3.03,4.91,4.79,5.87,6.11,7.03
34,Sverige,Axel Hermansson,422526443,,Y×1,30.67,2시즌 2일,1620,5,5,7,6,16,FALSE,2,6,7,2,6,2,9,703,2018-04-29,4.5,IM,492000,12,,,4.45,6.55,7.39,6.75,7.59,5.36
38,Latvija,Artem Skurlatov,409641598,,,28.73,1시즌 12주 6일,2320,5,5,6,7,15,FALSE,1,8,6,3,4,3,4,804,2018-05-02,4.5,CD,732000,8,,,3.91,6.86,7.42,6,6.32,4.77
40,Perú,Matías Pichis,416567166,,,24.23,1시즌 12주 2일,10080,6,2,7,8,15,FALSE,1,10,8,2,4,4,6,1001,2018-05-02,5.5,CD,1764000,4,,,4.53,8.74,9.93,7.53,8.44,5.83
41,Deutschland,Reinold Kisch,413993877,,,25.27,1시즌 12주 2일,2780,5,2,8,7,15,FALSE,1,8,6,2,4,5,3,803,2018-05-02,4.5,CD,588000,11,,,4.08,7.37,8.21,6.34,6.99,5.79
48,Hanguk,Dong-Suk Lee,432205385,Technical,,19.106,1시즌 6주 2일,1190,6,1,7,6,20,TRUE,1,5,4,5,6,5,4,620,2018-04-29,5.5,FW,290000,4,,,3.14,5.38,5.25,5.21,5.02,5.46
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,18.74,1시즌 2주 4일,5550,4,2,7,7,20,TRUE,1,7,7,7,4,5,4,787,2018-04-29,5,WB,550000,6,,,4.29,8.24,8.24,7.98,7.9,7.02
55,Hanguk,Geun-Ho Han,433728993,,Y×1,19.76,15주 4일,2080,3,1,6,6,20,TRUE,1,5,6,4,3,7,3,744,2018-05-02,4.5,FW,410000,4,,,3.08,5.51,5.79,5.58,6,6.05
58,Hanguk,Tae-Hwan Lee,434006765,,,17.104,12주 4일,10700,4,1,7,6,20,TRUE,9,1,1,1,1,1,4,959,2018-04-29,4.5,KP,950000,0,,,7.53,2.3,2.3,2.3,2.3,2.3
61,Oceania,Cedrick Williamson,430364099,Powerful 있음,,19.27,10주 2일,5990,3,2,6,6,9,FALSE,1,8,5,7,7,2,4,875,2018-04-29,4,WB,708000,2,,,3.29,6.8,6.58,5.97,5.35,4.41
65,Hanguk,Sang-Hyun Yun,434942107,,,17.102,5주 4일,2770,3,1,7,6,20,TRUE,1,6,5,4,7,4,2,775,2018-04-29,4,W,390000,0,,,3.47,6.05,6.26,5.85,5.95,5.53
70,Hanguk,Min-Gyu Jung,429263814,,,23.68,1주 1일,5430,1,3,6,7,3,FALSE,1,9,6,4,4,2,5,952,2018-04-29,4.5,CD,670000,2,,,3.47,6.93,7.37,5.72,5.78,3.87
71,Hanguk,Jun-Hyeok Oh,435761586,Quick,,17.103,3일,670,3,1,6,5,20,TRUE,1,6,4,5,3,3,3,687,,,,310000,0,,,3.02,5.24,5.16,4.58,4.29,3.86
99,Hanguk,Je-Min Jung,427619232,,,43.61,3시즌 3주 3일,0,3,8,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,1.03,1.03,1.03,1.03,1.03,1.03
