Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,24.49,2시즌 13주 1일,2500,2,4,8,8,20,TRUE,6,4,1,1,1,1,5,647,2018-06-24,4.5,KP,990000,0,,,7.64,4.98,5.11,3.81,3.61,3.27
2,Hanguk,Soon Jung,429263807,,,30.26,2시즌 13주 1일,110,7,6,5,6,20,TRUE,5,6,1,1,3,1,3,602,2018-06-20,3.5,KP,680000,0,,,6.08,4.99,5.16,3.59,3.35,3
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,34.48,2시즌 13주 1일,170,2,6,7,5,20,TRUE,2,7,5,4,5,2,5,680,2018-06-24,3.5,FW,310000,16,,,5.27,7.49,7.73,6.77,6.74,5.44
9,Hanguk,Seung-Min Lee,429263815,Quick,,22.17,2시즌 13주 1일,8830,3,3,8,8,20,TRUE,1,10,6,3,6,2,6,1002,2018-06-24,5.5,IM,1330000,1,,,5.67,9.75,10.49,8.13,8.35,6.04
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,26.91,2시즌 13주 1일,4730,4,4,7,7,20,TRUE,1,9,7,2,3,2,4,905,2018-06-20,5.5,IM,770000,4,,,5.31,8.98,9.97,7.8,8.47,5.65
11,Hanguk,Ryung-Tae Kim,429263818,,Y×1,28.45,2시즌 13주 1일,2660,2,4,8,7,20,TRUE,2,8,6,3,5,3,5,803,2018-06-24,5.5,IM,530000,8,,,5.82,8.55,9.19,7.65,8.02,6.29
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,27.42,2시즌 13주 1일,1340,5,4,7,7,20,TRUE,1,5,7,3,5,3,4,706,2018-06-24,5,IM,410000,6,,,4.19,6.93,7.57,7.44,8.19,6.42
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,23.57,2시즌 13주 1일,8950,2,4,7,8,20,TRUE,1,9,6,6,5,3,4,988,2018-06-24,6.5,W,1110000,3,,,5.37,9.59,9.72,8.36,8.07,6.59
15,Hanguk,Bong-Joo Kim,429263823,,,24.103,2시즌 13주 1일,12260,4,4,8,8,20,TRUE,1,9,6,7,6,2,4,1009,2018-06-24,7,W,810000,6,,,5.56,10.12,10.06,8.96,8.41,6.7
16,Hanguk,Kil-Sung Park,429263824,,,21.53,2시즌 13주 1일,1840,5,2,7,8,20,TRUE,1,4,3,5,4,7,6,769,2018-06-20,6,FW,410000,14,,,3.6,5.6,5.27,5.34,5.03,6.65
17,Hanguk,Seung-Ok Lee,429263826,Technical,,36.2,2시즌 13주 1일,10,5,7,6,4,20,TRUE,0,2,3,2,2,5,5,490,2018-06-20,3.5,FW,250000,17,,,2.54,3.86,3.97,4.08,4.36,4.9
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,28.17,2시즌 13주 1일,1030,2,5,5,7,20,TRUE,1,4,5,3,6,6,3,612,2018-06-24,4.5,FW,310000,28,,,3.43,5.16,5.43,5.52,5.94,6.19
