Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
1,Hanguk,Jong-Kyung Ji,429263806,Head,,26.35,4 시즌 11 주 2 일,2460,2,5,7,7,20,TRUE,6,5,1,1,1,1,5,658,2019-01-16,4.5,KP,1010000,0,7.71,5.82,5.44,5.51,5.05,5.6,5.78,4.89,4.5,3.93,3.87,3.79,3.93,3.69,3.7,3.44,3.25,3.25,3.25,0,KP,7.71
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,36.34,4 시즌 11 주 2 일,50,2,6,6,4,20,TRUE,1,6,4,3,4,0,5,590,2019-01-16,3.5,W,270000,17,3.77,5.86,5.68,5.77,5.5,5.89,5.89,5.6,5.3,5.06,5.07,4.93,5.15,5.01,5.06,4.86,3.6,4.24,3.54,0,CD,5.89
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,28.77,4 시즌 11 주 2 일,4900,4,5,6,7,20,TRUE,1,9,7,2,3,2,4,915,2019-01-20,5.5,IM,990000,6,4.96,8.64,8.31,8.7,8.01,9.21,8.91,8.89,7.62,7.23,7.44,6.64,8.16,7.84,7.62,7.48,5.27,5.88,4.83,0,CD,9.21
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,29.28,4 시즌 11 주 2 일,1080,5,5,7,7,20,TRUE,1,5,7,3,5,3,4,700,2019-01-20,4.5,IM,390000,17,4.25,6.9,6.96,7.23,7.04,7.59,7.17,7.94,7.26,7.46,7.67,7.12,8.22,8.2,7.99,8.17,6.45,7.13,6.06,0,IMd,8.22
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,25.43,4 시즌 11 주 2 일,11580,2,5,7,7,20,TRUE,1,10,6,6,5,3,4,1065,2019-01-20,7,W,1650000,11,5.74,10.61,10.23,10.3,9.84,10.39,10.58,9.68,9.22,8.63,8.58,8.44,8.59,8.27,8.4,7.92,6.69,0,6.73,7.12,WBd,10.61
15,Hanguk,Bong-Joo Kim,429263823,,,26.89,4 시즌 11 주 2 일,13060,4,5,6,7,20,TRUE,1,10,6,7,6,2,4,1076,2019-01-20,6.5,W,1570000,23,5.29,9.92,9.59,9.58,9.26,9.58,9.82,8.92,8.73,8.21,8.12,8.16,7.95,7.67,7.9,7.38,6.05,6.69,6.19,0,WBd,9.92
16,Hanguk,Kil-Sung Park,429263824,,,23.39,4 시즌 11 주 2 일,2260,5,3,7,8,20,TRUE,1,5,3,5,4,7,6,773,2019-01-16,6,FW,410000,32,4.11,6.51,6.39,6.26,6.25,6.1,6.37,5.74,5.99,5.75,5.62,5.89,5.4,5.37,5.42,5.37,6.89,6.16,7.07,0,FWtw,7.07
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,30.3,4 시즌 11 주 2 일,840,2,6,6,6,20,TRUE,1,4,5,3,6,6,3,607,2019-01-20,5.5,FW,300000,38,3.59,5.34,5.36,5.48,5.4,5.64,5.46,5.79,5.62,5.73,5.8,5.64,6.06,6.16,5.97,6.27,6.42,6.46,6.2,0,FWd,6.46
31,Česká republika,,397610518,Head,,31.97,4 시즌 2 주 1 일,10180,3,7,7,6,20,FALSE,1,10,9,1,8,4,4,988,2019-01-16,6.5,IM,1632000,46,5.17,9.52,9.18,9.79,8.87,10.6,10.01,10.43,8.87,8.61,8.9,7.87,10.05,9.89,9.37,9.7,7.14,8.32,6.32,0,CD,10.6
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×2,21.52,3 시즌 8 주 1 일,13800,3,2,8,8,20,TRUE,1,11,4,4,3,3,3,1167,2019-01-16,6,W,3310000,1,5.73,10.54,9.84,9.97,9.13,10.14,10.48,8.84,8.06,7,6.9,6.69,7.01,6.51,6.58,5.99,5.27,0,5.29,5.3,WBd,10.54
59,Hanguk,Hyung-Hwa Jung,435660098,,,20.32,2 시즌 7 주 2 일,8050,5,2,8,7,20,TRUE,1,10,4,3,5,2,6,1064,2019-01-20,6,CD,1470000,13,5.38,9.6,8.97,9.16,8.34,9.41,9.61,8.31,7.59,6.71,6.63,6.43,6.83,6.47,6.47,6.1,5,5.57,4.88,0,CDtw,9.61
60,Hanguk,Chu-Seok Ahn,435761718,,,20.19,2 시즌 6 주 1 일,1080,3,1,6,6,20,TRUE,1,5,5,3,3,7,5,704,2019-01-20,4.5,FW,370000,8,2.98,5.04,4.99,5.12,4.94,5.3,5.16,5.3,4.86,4.81,4.9,4.6,5.25,5.2,4.99,5.15,5.51,5.06,5.32,0,FW,5.51
61,Schweiz,Francois Baumgartner,434542904,,,19.111,2 시즌 6 주 0 일,17580,5,3,8,7,17,FALSE,1,10,7,6,7,6,3,1001,2019-01-20,6,IM,948000,9,4.93,10.05,9.72,9.86,9.4,10.04,10.09,9.49,9,8.55,8.54,8.35,8.73,8.53,8.48,8.32,7.71,7.95,7.6,0,CDtw,10.09
