Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,22.61,3시즌 11주 3일,42310,3,2,5,8,20,TRUE,14,5,1,1,1,2,8,1462,2018-08-22,7,KP,11930000,0,,,10.77,4.22,4.36,2.93,2.76,2.68
3,Hanguk,Eun-Seok Hong,427619235,,,32.86,4시즌 3주 3일,180,5,5,8,6,20,TRUE,1,6,5,3,2,1,7,590,2018-08-15,4,CD,290000,9,,,4.58,7.15,7.55,6.49,6.66,4.73
4,Hanguk,Ji-Woon Lee,427619236,,Y×1,22.102,4시즌 3주 3일,1280,5,3,7,8,20,TRUE,1,7,4,3,5,2,7,728,2018-08-15,4.5,CD,390000,25,,,4.66,7.34,7.65,6.28,6.22,5.12
6,Hanguk,Jae-Shin Cha,427619238,,,30.83,4시즌 3주 3일,770,5,6,8,6,20,TRUE,1,7,3,6,3,1,10,728,2018-08-22,5,WB,360000,21,,,5.03,8.03,7.65,6.57,5.65,4.84
8,Hanguk,Hong-Chan Son,427619240,,,25.31,4시즌 3주 3일,1240,5,4,8,7,20,TRUE,1,5,6,5,5,1,8,641,2018-08-15,5,W,310000,3,,,4.38,7.39,7.54,7.67,7.75,5.84
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,27.37,4시즌 3주 3일,1650,4,5,8,7,20,TRUE,1,6,7,3,3,2,9,761,2018-08-15,5,IM,430000,15,,,4.74,7.86,8.56,7.82,8.49,6.05
11,Hanguk,Kwang-Hwan Yun,427619243,,,30.4,4시즌 3주 3일,570,6,5,8,6,20,TRUE,2,5,6,2,5,2,9,613,2018-08-22,4,W,310000,13,,,5.04,6.74,7.43,6.96,7.67,5.82
12,Hanguk,Chan-Myung Lee,427619244,,Y×2,29.13,4시즌 3주 3일,720,3,5,6,7,20,TRUE,1,3,7,3,4,3,8,705,2018-08-22,4.5,IM,390000,9,,,3.44,5.45,5.96,6.52,7.31,5.83
13,Hanguk,Sung-Kook Han,427619245,Technical,,25.1,4시즌 3주 3일,1630,2,4,8,7,20,TRUE,1,5,6,6,5,2,9,649,2018-08-15,5,W,330000,21,,,4.41,7.65,7.6,7.95,7.86,6.42
14,Hanguk,Se-Jong Cho,427619246,,,32.1,4시즌 3주 3일,300,4,6,8,6,20,TRUE,1,5,5,6,3,3,8,590,2018-08-22,4,WB,270000,20,,,4.37,7.19,7.01,7.04,6.76,6.05
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,26.54,4시즌 3주 3일,1990,5,4,6,7,20,TRUE,1,5,5,7,6,2,9,753,2018-08-22,4.5,W,350000,13,,,3.91,6.73,6.4,6.84,6.38,5.67
16,Hanguk,Dong-Shik Kim,427619248,,,22.48,4시즌 3주 3일,1440,6,3,5,7,20,TRUE,1,3,3,6,4,7,10,779,2018-08-22,5.5,FW,410000,30,,,3,4.61,4.15,4.73,4.35,5.91
25,Polska,Pylyp Nagorniak,406205227,,,30.48,3시즌 14주 2일,1240,5,3,7,6,20,FALSE,1,6,6,3,6,3,9,613,2018-08-22,4.5,IM,420000,8,,,3.79,6.56,7.1,6.51,6.99,5.6
31,Hanguk,Se-Hee Park,430626797,,,21.95,3시즌 2주 3일,1390,4,2,8,8,20,TRUE,1,2,5,5,3,7,8,706,2018-08-15,5,FW,390000,24,,,3.16,5.11,4.98,6.11,6.36,7.33
34,Sverige,Axel Hermansson,422526443,,,31.70,3시즌 2일,1050,5,5,6,6,20,FALSE,2,6,7,2,6,2,9,693,2018-08-15,4.5,IM,456000,17,,,4.26,6.19,6.96,6.37,7.15,5.1
38,Latvija,Artem Skurlatov,409641598,,,29.76,2시즌 12주 6일,2210,5,5,7,6,19,FALSE,1,8,6,3,4,3,4,804,2018-08-15,5,CD,684000,8,,,4.4,7.59,8.18,6.66,7,5.33
40,Perú,Matías Pichis,416567166,,,25.26,2시즌 12주 1일,10020,6,2,7,7,19,FALSE,1,10,8,2,4,4,6,1003,2018-08-22,5.5,CD,1764000,4,,,4.71,8.9,10.08,7.69,8.61,6
41,Deutschland,Reinold Kisch,413993877,,,26.30,2시즌 12주 1일,2370,5,3,6,7,19,FALSE,1,8,6,2,4,5,3,801,2018-08-22,3.5,CD,588000,11,,,4.05,7,7.76,6.08,6.66,5.58
48,Hanguk,Dong-Suk Lee,432205385,Technical,,20.109,2시즌 6주 2일,1090,6,2,5,7,20,TRUE,1,5,4,5,6,5,4,625,2018-08-22,5.5,FW,290000,12,,,3.25,5.34,5.22,5.18,5,5.41
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,19.77,2시즌 2주 3일,5740,4,2,7,7,20,TRUE,1,7,7,7,4,5,4,797,2018-08-15,5,WB,550000,13,,,4.35,8.35,8.35,8.09,8,7.12
55,Hanguk,Geun-Ho Han,433728993,,Y×1,20.79,1시즌 15주 3일,2240,3,2,7,7,20,TRUE,1,5,6,4,3,7,3,719,2018-08-15,4,FW,410000,7,,,3.81,6.51,6.83,6.59,7.07,7.11
61,Oceania,Cedrick Williamson,430364099,Powerful 있음,,20.30,1시즌 10주 1일,5820,3,3,6,7,15,FALSE,1,8,5,7,7,2,4,853,2018-08-15,4,WB,708000,2,,,3.78,7.3,7.08,6.46,5.85,4.9
65,Hanguk,Sang-Hyun Yun,434942107,,,18.105,1시즌 5주 3일,2640,3,1,6,6,20,TRUE,1,6,5,4,7,4,2,786,2018-08-15,4,W,390000,2,,,3.22,5.61,5.81,5.43,5.52,5.13
70,Hanguk,Min-Gyu Jung,429263814,,,24.71,1시즌 1주 0일,5980,1,4,7,8,12,FALSE,1,9,6,4,4,2,5,946,2018-08-22,5.5,CD,1030000,2,,,4.48,8.32,8.82,6.98,7.04,4.92
72,Hanguk,Gyeong-Ryeol Kim,435840503,,,19.7,15주 3일,1680,3,1,6,6,20,TRUE,1,7,6,4,4,3,5,742,2018-08-22,4,WB,390000,0,,,3.45,6.27,6.62,5.77,5.96,4.64
76,Hanguk,Nam-Han Kim,436538053,,,18.13,10주 3일,5550,5,1,7,6,20,TRUE,8,4,1,1,1,1,5,808,2018-08-15,4.5,KP,1530000,0,,,7.46,3.78,3.9,2.72,2.55,2.23
77,Hanguk,Han-Duk Park,437598574,Unpredictable,,18.18,2주 3일,940,3,1,6,5,20,TRUE,1,3,6,3,6,5,4,619,2018-08-22,3.5,IM,310000,1,,,2.46,4.14,4.5,5.05,5.67,5.36
97,Hanguk,Han-Wook Kim,437770274,,,18.95,3일,220,3,0,6,5,20,TRUE,1,3,3,6,3,4,3,608,,,,270000,0,,,2.36,3.89,3.45,3.93,3.47,4.04
99,Hanguk,Je-Min Jung,427619232,,,44.64,4시즌 3주 3일,0,3,8,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,1.03,1.03,1.03,1.03,1.03,1.03
