Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,21.8,2시즌 4주 0일,22360,3,2,7,8,20,TRUE,11,5,1,1,1,2,8,1167,2018-03-07,6.5,KP,5450000,0,,,10.63,4.96,5.13,3.45,3.24,3.16
3,Hanguk,Eun-Seok Hong,427619235,,,31.33,2시즌 12주 0일,310,5,5,7,6,20,TRUE,1,6,6,3,2,1,7,607,2018-03-11,4.5,CD,290000,9,,,4.42,7.12,7.65,6.74,7.12,4.85
4,Hanguk,Ji-Woon Lee,427619236,,Y×1,21.49,2시즌 12주 0일,1280,5,3,8,7,20,TRUE,1,7,4,3,5,2,7,741,2018-03-11,4.5,CD,390000,14,,,4.78,7.54,7.86,6.44,6.39,5.25
5,Hanguk,Jang-Soo Choi,427619237,Quick,,32.95,2시즌 12주 0일,110,5,6,8,6,20,TRUE,1,6,4,4,2,1,10,590,2018-03-11,4,CD,270000,4,,,4.6,7.1,7.18,6.19,5.96,4.59
6,Hanguk,Jae-Shin Cha,427619238,,,29.30,2시즌 12주 0일,960,5,5,7,7,20,TRUE,1,7,3,6,3,2,10,727,2018-03-07,5,WB,380000,9,,,4.77,7.68,7.31,6.26,5.41,4.97
8,Hanguk,Hong-Chan Son,427619240,,Y×1,23.90,2시즌 12주 0일,1050,5,3,5,8,20,TRUE,1,5,6,5,5,1,8,618,2018-03-07,3.5,WB,310000,1,,,3.48,5.97,6.09,6.2,6.27,4.69
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,21.97,2시즌 12주 0일,1340,2,3,7,7,20,TRUE,1,5,6,3,6,3,10,642,2018-03-07,4.5,IM,330000,10,,,4.09,6.65,7.15,6.97,7.53,6.21
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,25.96,2시즌 12주 0일,1580,4,4,6,7,20,TRUE,1,6,7,3,3,2,9,764,2018-03-11,4.5,IM,430000,7,,,4.19,7.02,7.66,6.98,7.59,5.38
11,Hanguk,Kwang-Hwan Yun,427619243,,,28.63,2시즌 12주 0일,810,6,4,7,7,20,TRUE,2,5,6,3,5,2,9,622,2018-03-07,4,W,330000,10,,,4.81,6.65,7.15,6.88,7.38,5.69
12,Hanguk,Chan-Myung Lee,427619244,,,27.72,2시즌 12주 0일,1100,3,4,8,7,20,TRUE,1,3,7,3,4,3,8,758,2018-03-07,5,IM,410000,8,,,3.77,6.04,6.61,7.24,8.14,6.47
13,Hanguk,Sung-Kook Han,427619245,Technical,,23.60,2시즌 12주 0일,1600,2,3,7,8,20,TRUE,1,5,6,6,5,2,9,622,2018-03-11,4.5,W,330000,10,,,4.09,7.2,7.16,7.49,7.4,6.02
