Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
2,Hanguk,Jee-Hoon Kim,428709461,,,24.63,5 s 12 wk 1 d,88730,3,3,7,8,20,TRUE,17,5,1,1,1,2,10,1700,2019-04-03,9.5,KP,28890000,0,14.99,5.6,5.21,5.28,4.82,5.38,5.57,4.66,4.27,3.69,3.63,3.55,3.71,3.48,3.46,3.25,3.4,3.21,3.39,0,KP,14.99
4,Hanguk,Ji-Woon Lee,427619236,,,24.104,6 s 4 wk 1 d,1280,5,4,8,7,20,TRUE,1,7,4,3,5,2,9,741,2019-03-31,4.5,CD,390000,26,4.98,8.08,7.75,7.88,7.41,8.07,8.12,7.51,7.09,6.64,6.61,6.47,6.77,6.59,6.58,6.41,5.45,6.03,5.33,0,CDtw,8.12
8,Hanguk,Hong-Chan Son,427619240,,,27.33,6 s 4 wk 1 d,1170,5,4,7,7,20,TRUE,1,5,6,5,5,1,10,632,2019-04-07,4.5,W,310000,10,4.18,7,7.06,7.12,7.13,7.2,7.07,7.38,7.22,7.33,7.4,7.25,7.46,7.41,7.5,7.34,5.58,6.42,5.52,0,IMtw,7.5
10,Hanguk,Kwang-Eul Jeon,427619242,,,29.39,6 s 4 wk 1 d,1190,4,5,8,6,20,TRUE,1,6,7,3,3,2,11,727,2019-04-07,5,IM,410000,20,4.65,7.74,7.71,8,7.69,8.4,8.01,8.58,7.65,7.66,7.91,7.21,8.5,8.33,8.16,8.11,5.93,6.55,5.56,0,Cdo,8.58
11,Hanguk,Kwang-Hwan Yun,427619243,,,32.6,6 s 4 wk 1 d,260,6,5,8,6,20,TRUE,2,5,6,2,5,2,10,594,2019-04-07,4,W,300000,21,4.91,6.6,6.57,6.86,6.55,7.24,6.86,7.41,6.72,6.78,6.97,6.44,7.51,7.48,7.26,7.42,5.67,6.48,5.27,0,IMd,7.51
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,31.15,6 s 4 wk 1 d,440,3,5,7,6,20,TRUE,1,3,7,3,4,3,10,697,2019-04-03,4.5,IM,360000,11,3.66,5.56,5.8,6.04,6.07,6.35,5.85,7.03,6.49,6.94,7.2,6.64,7.72,7.79,7.58,7.82,6.21,6.76,5.84,0,IMo,7.82
13,Hanguk,Sung-Kook Han,427619245,Technical,,27.3,6 s 4 wk 1 d,1590,2,5,8,7,20,TRUE,1,5,6,6,5,2,10,643,2019-04-03,4.5,W,330000,30,4.48,7.57,7.67,7.66,7.77,7.63,7.58,7.81,7.84,7.97,8.01,7.97,7.92,7.88,8.03,7.83,6.46,0,6.51,7.1,IMtw,8.03
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1,28.56,6 s 4 wk 1 d,1820,5,5,7,7,20,TRUE,1,5,5,7,6,2,10,704,2019-04-03,5,W,350000,21,4.29,7.24,7.3,7.15,7.36,6.94,7.11,6.94,7.38,7.42,7.33,7.63,6.93,6.93,7.21,6.92,6.16,6.74,6.4,0,Wo,7.63
16,Hanguk,Dong-Shik Kim,427619248,,,24.50,6 s 4 wk 1 d,1660,6,4,7,8,20,TRUE,1,3,3,6,4,7,12,757,2019-04-03,5.5,FW,410000,71,3.7,5.51,5.61,5.37,5.7,5.06,5.32,5.06,5.69,5.75,5.62,6.05,5.2,5.3,5.42,5.41,7.15,6.37,7.45,0,FWtw,7.45
25,Polska,Pylyp Nagorniak,406205227,,,32.50,5 s 15 wk 1 d,580,5,4,8,6,20,FALSE,1,6,6,3,6,3,11,590,2019-04-07,4.5,IM,372000,14,3.91,6.74,6.64,6.87,6.56,7.17,6.93,7.17,6.64,6.59,6.71,6.34,7.11,7.07,6.91,7.02,5.69,6.39,5.38,0,CD,7.17
31,Hanguk,Se-Hee Park,430626797,,,23.97,5 s 3 wk 1 d,1260,4,3,6,8,20,TRUE,1,2,5,5,3,7,9,707,2019-04-07,5,FW,390000,41,3.04,4.53,4.8,4.75,5.07,4.68,4.55,5.18,5.32,5.69,5.77,5.72,5.8,5.92,5.85,6.03,6.78,6.19,6.79,0,FWtw,6.79
34,Sverige,Axel Hermansson,422526443,,Y×1,33.72,5 s 1 wk 0 d,330,5,6,6,5,20,FALSE,2,6,6,2,6,1,9,591,2019-04-07,4.5,IM,384000,21,4.24,6.05,5.94,6.21,5.84,6.56,6.27,6.56,5.93,5.88,6.01,5.58,6.47,6.41,6.25,6.34,4.47,5.46,4.11,0,CD,6.56
40,Perú,Matías Pichis,416567166,,,27.28,4 s 13 wk 0 d,9130,6,3,6,7,20,FALSE,1,10,8,2,4,4,9,1002,2019-04-07,5.5,CD,1764000,6,4.57,8.76,8.4,8.86,8.07,9.48,9.1,9.15,7.7,7.29,7.54,6.61,8.44,8.13,7.78,7.77,5.75,6.25,5.19,0,CD,9.48
48,Hanguk,Dong-Suk Lee,432205385,Technical,,22.111,4 s 7 wk 0 d,1160,6,2,5,8,20,TRUE,1,5,4,5,6,5,6,616,2019-04-07,3.5,FW,290000,16,3.29,5.46,5.4,5.35,5.34,5.28,5.39,5.13,5.33,5.24,5.17,5.35,5.03,5.06,5.1,5.1,5.48,0,5.54,5.54,TDF,5.54
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×1,21.79,4 s 3 wk 2 d,6340,4,3,8,8,20,TRUE,1,7,7,7,4,5,7,801,2019-04-03,5,CD,550000,25,4.82,9.04,9.04,9.04,9.04,9.04,9.04,9.04,8.82,8.77,8.82,8.65,8.83,8.67,8.77,8.49,7.74,7.72,7.8,0,CD,9.04
55,Hanguk,Geun-Ho Han,433728993,,,22.81,4 s 0 wk 2 d,2420,3,2,7,8,20,TRUE,1,5,6,4,3,7,6,711,2019-04-03,5,FW,410000,26,3.88,6.61,6.64,6.78,6.68,6.97,6.75,7.15,6.66,6.72,6.87,6.47,7.25,7.2,7,7.14,7.25,6.78,7.05,0,IMd,7.25
61,Oceania,Cedrick Williamson,430364099,Powerful,,22.32,3 s 11 wk 0 d,6870,3,3,7,8,20,FALSE,1,8,5,7,7,2,7,874,2019-04-07,5,WB,708000,3,4.45,8.59,8.37,8.26,8.13,8.12,8.43,7.58,7.81,7.44,7.28,7.57,6.9,6.75,7.05,6.61,5.7,6.42,5.93,0,WBd,8.59
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,20.107,3 s 6 wk 2 d,3080,3,1,6,7,20,TRUE,1,6,5,4,7,4,5,796,2019-04-07,4.5,W,390000,10,3.46,6.16,6.04,6.13,5.93,6.25,6.21,6.08,5.95,5.84,5.83,5.79,5.94,5.94,5.88,5.96,5.52,5.98,5.39,0,CD,6.25
70,Hanguk,Min-Gyu Jung,429263814,,,26.73,3 s 1 wk 6 d,5820,1,4,7,7,20,FALSE,1,9,6,4,4,2,7,957,2019-04-03,5.5,CD,1050000,5,4.84,9,8.65,8.86,8.3,9.14,9.1,8.6,7.8,7.31,7.38,6.96,7.69,7.38,7.36,7.03,5.27,5.86,5.1,0,CD,9.14
78,Hanguk,Jung-Oh Han,433730490,Technical,Inj 1,22.102,1 s 15 wk 6 d,4430,4,2,8,8,16,FALSE,1,9,3,5,1,3,6,936,2019-03-31,5,WB,1270000,5,4.45,8.47,7.94,7.89,7.39,7.82,8.28,6.71,6.34,5.44,5.3,5.32,5.1,4.64,4.86,4.15,4.06,0,4.33,3.6,WBd,8.47
79,España,Jimeno Eguiruren,415605434,,,27.46,1 s 13 wk 1 d,27090,5,6,7,7,15,FALSE,1,8,11,3,9,2,6,1098,2019-04-03,7,IM,4116000,33,4.51,8.9,8.92,9.49,8.99,10.24,9.44,10.77,9.46,9.74,10.12,9.08,11.19,11.17,10.76,11.1,7.27,9.1,6.46,0,IMd,11.19
80,Andorra,Joaquim Muntaner,427020395,Technical,,28.104,1 s 11 wk 4 d,13630,6,6,7,7,15,FALSE,1,9,6,8,7,4,10,950,2019-04-07,5,WB,1404000,34,4.74,9.43,9.21,9.11,8.98,8.97,9.27,8.45,8.6,8.22,8.08,8.32,7.75,7.58,7.84,7.41,6.85,0,7.08,7.28,WBd,9.43
81,Hanguk,Sang-Yong Jang,433566477,,,22.96,1 s 11 wk 1 d,8790,2,3,8,8,15,FALSE,1,9,6,6,5,4,5,955,2019-04-03,5,WB,1170000,15,4.64,9.31,9.01,9.07,8.71,9.14,9.28,8.58,8.21,7.74,7.71,7.59,7.73,7.47,7.56,7.19,6.32,6.57,6.35,0,WBd,9.31
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,21.93,1 s 8 wk 2 d,2880,2,2,7,8,14,FALSE,1,8,5,4,5,4,2,803,2019-04-07,4,CD,530000,14,3.92,7.6,7.27,7.4,6.95,7.58,7.63,7.04,6.57,6.12,6.11,5.92,6.3,6.1,6.05,5.89,5.29,5.53,5.18,0,CDtw,7.63
84,Hanguk,Kang Jung,440669717,,,17.100,14 wk 2 d,10520,5,1,7,6,20,TRUE,9,4,1,1,1,1,4,955,2019-04-07,5,KP,710000,0,8.22,4.12,3.84,3.9,3.57,3.96,4.1,3.45,3.17,2.76,2.72,2.66,2.76,2.59,2.6,2.41,2.27,2.27,2.27,0,KP,8.22
98,Hanguk,Sang-Uk Kim,440758581,,,19.24,13 wk 2 d,150,4,1,5,5,20,TRUE,1,3,3,2,3,6,3,608,,,,270000,0,2.15,3.04,3.02,3.07,2.99,3.15,3.09,3.15,3.01,3,3.03,2.94,3.2,3.23,3.08,3.27,3.93,3.56,3.83,0,FW,3.93
99,Danmark,Torben Boesen,321795066,Head,,42.95,1 s 14 wk 1 d,0,4,13,3,1,16,FALSE,0,5,0,0,0,0,0,490,2018-06-06,4,WB,312000,79,1.42,2.16,1.97,2.01,1.78,2.05,2.15,1.69,1.5,1.21,1.18,1.14,1.21,1.09,1.1,0.96,0.87,0.87,0.87,0,WBd,2.16
