Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,21.90,3시즌 0일,31390,3,2,6,8,20,TRUE,13,5,1,1,1,2,8,1311,2018-05-30,7,KP,5450000,0,,,11.17,4.63,4.78,3.22,3.02,2.94
3,Hanguk,Eun-Seok Hong,427619235,,,32.3,3시즌 8주 0일,190,5,5,6,6,20,TRUE,1,6,6,3,2,1,7,599,2018-06-03,4,CD,290000,9,,,4.1,6.61,7.09,6.25,6.61,4.5
4,Hanguk,Ji-Woon Lee,427619236,,Y×1,22.19,3시즌 8주 0일,1230,5,3,7,8,20,TRUE,1,7,4,3,5,2,7,721,2018-06-03,4,CD,390000,24,,,4.66,7.35,7.65,6.28,6.23,5.12
6,Hanguk,Jae-Shin Cha,427619238,,Bru,30.0,3시즌 8주 0일,880,5,5,7,6,20,TRUE,1,7,3,6,3,2,10,730,2018-05-30,5,WB,360000,12,,,4.53,7.29,6.94,5.94,5.13,4.72
8,Hanguk,Hong-Chan Son,427619240,,,24.60,3시즌 8주 0일,990,5,3,5,7,20,TRUE,1,5,6,5,5,1,8,631,2018-05-30,3.5,WB,310000,1,,,3.48,5.97,6.09,6.2,6.27,4.69
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×1,22.67,3시즌 8주 0일,1330,2,3,7,8,20,TRUE,1,5,6,3,6,3,10,614,2018-05-30,5,IM,330000,10,,,4.1,6.68,7.18,7,7.56,6.24
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,26.66,3시즌 8주 0일,1690,4,4,7,7,20,TRUE,1,6,7,3,3,2,9,768,2018-06-03,5,IM,430000,13,,,4.49,7.52,8.21,7.48,8.14,5.76
11,Hanguk,Kwang-Hwan Yun,427619243,,Y×1,29.33,3시즌 8주 0일,680,6,5,7,7,20,TRUE,2,5,6,2,5,2,9,614,2018-05-30,4,W,320000,12,,,4.9,6.55,7.22,6.76,7.46,5.66
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,28.42,3시즌 8주 0일,850,3,4,6,7,20,TRUE,1,3,7,3,4,3,8,729,2018-05-30,4.5,IM,410000,8,,,3.36,5.39,5.9,6.46,7.26,5.77
13,Hanguk,Sung-Kook Han,427619245,Technical,,24.30,3시즌 8주 0일,1650,2,4,8,8,20,TRUE,1,5,6,6,5,2,9,626,2018-06-03,5,W,330000,18,,,4.41,7.64,7.6,7.94,7.85,6.42
