Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,20.49,1시즌 10주 0일,12370,3,2,8,7,20,TRUE,9,5,1,1,1,2,8,975,2017-12-31,5.5,KP,1850000,0,,,9.48,5.07,5.24,3.53,3.31,3.23
3,Hanguk,Eun-Seok Hong,427619235,,,30.74,2시즌 2주 0일,390,5,5,7,6,20,TRUE,1,6,6,3,2,2,7,610,2017-12-31,4,CD,300000,6,,,4.41,7.1,7.63,6.72,7.14,5.21
4,Hanguk,Ji-Woon Lee,427619236,,,20.90,2시즌 2주 0일,1240,5,2,7,7,20,TRUE,1,7,4,3,5,2,7,738,2017-12-27,4.5,CD,390000,9,,,4.32,6.93,7.23,5.89,5.84,4.76
5,Hanguk,Jang-Soo Choi,427619237,Quick,,32.24,2시즌 2주 0일,120,5,5,8,6,20,TRUE,1,6,4,4,2,1,10,590,2017-12-27,4,CD,270000,3,,,4.49,6.98,7.06,6.08,5.85,4.48
6,Hanguk,Jae-Shin Cha,427619238,,,28.71,2시즌 2주 0일,860,5,5,4,7,20,TRUE,1,7,3,6,3,2,10,763,2017-12-24,3,WB,390000,8,,,3.63,5.85,5.56,4.77,4.12,3.79
7,Hanguk,In-Moo Byon,427619239,,,33.59,2시즌 2주 0일,190,1,6,6,5,20,TRUE,2,6,5,5,5,2,6,590,2017-12-31,3.5,WB,290000,5,,,4.52,6.43,6.47,6.12,5.98,4.99
8,Hanguk,Hong-Chan Son,427619240,,,23.19,2시즌 2주 0일,1060,5,3,5,8,20,TRUE,1,5,6,5,5,1,8,620,2017-12-27,3.5,WB,310000,1,,,3.48,5.97,6.09,6.21,6.27,4.69
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,21.26,2시즌 2주 0일,1240,2,3,6,7,20,TRUE,1,5,6,3,6,3,10,637,2017-12-27,4,IM,330000,10,,,3.76,6.11,6.58,6.41,6.92,5.71
10,Hanguk,Kwang-Eul Jeon,427619242,,,25.25,2시즌 2주 0일,1590,4,4,7,7,20,TRUE,1,6,7,3,3,2,9,758,2017-12-31,4.5,IM,430000,6,,,4.51,7.55,8.24,7.51,8.17,5.78
11,Hanguk,Kwang-Hwan Yun,427619243,,,27.104,2시즌 2주 0일,880,6,4,6,7,20,TRUE,2,5,6,3,5,2,9,648,2017-12-27,4,IM,330000,10,,,4.46,6.17,6.63,6.38,6.85,5.28
12,Hanguk,Chan-Myung Lee,427619244,,,27.1,2시즌 2주 0일,1060,3,4,7,7,20,TRUE,1,3,7,3,4,3,8,755,2017-12-31,5,IM,410000,8,,,3.66,5.87,6.43,7.04,7.92,6.29
13,Hanguk,Sung-Kook Han,427619245,Technical,,22.101,2시즌 2주 0일,1410,2,3,6,8,20,TRUE,1,5,6,6,5,2,9,613,2017-12-27,4.5,W,330000,10,,,3.8,6.69,6.65,6.96,6.88,5.59
