Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.49,1시즌 13주 1일,2320,2,3,7,8,20,TRUE,6,3,1,1,1,1,5,648,2018-03-04,4,KP,990000,0,,,6.94,4.1,4.18,3.34,3.22,2.99
2,Hanguk,Soon Jung,429263807,,,29.26,1시즌 13주 1일,90,7,5,5,7,20,TRUE,5,6,1,1,3,1,3,591,2018-02-28,3.5,KP,720000,0,,,6.06,4.96,5.13,3.55,3.3,2.95
3,Hanguk,Dong-Ho Lee,429263808,,,30.80,1시즌 13주 1일,470,4,5,7,6,20,TRUE,1,7,5,2,2,2,4,694,2018-02-28,4,W,310000,5,,,4.72,7.31,7.92,6.28,6.62,4.87
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,20.6,1시즌 13주 1일,5740,2,2,5,7,20,TRUE,1,10,4,3,4,2,5,1047,2018-02-28,4,CD,1890000,1,,,4.38,7.3,7.66,5.39,5.19,3.94
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,32.64,1시즌 13주 1일,400,3,6,8,6,20,TRUE,1,7,4,3,3,1,7,693,2018-02-28,4.5,W,350000,5,,,4.86,7.45,7.75,6.25,6.16,4.62
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.48,1시즌 13주 1일,410,2,5,6,6,20,TRUE,2,7,5,5,5,2,6,680,2018-03-04,4,W,320000,11,,,4.81,7.02,7.09,6.37,6.18,5.06
8,Hanguk,Min-Gyu Jung,429263814,,,23.10,1시즌 13주 1일,3600,1,3,6,7,20,TRUE,1,8,6,4,4,2,5,878,2018-03-04,4.5,CD,670000,2,,,4.55,7.86,8.27,6.96,7.08,5.21
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.17,1시즌 13주 1일,4800,3,2,6,7,20,TRUE,1,8,6,3,6,2,6,877,2018-02-28,4.5,CD,630000,0,,,4.35,7.48,8.07,6.74,7.05,5.19
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,25.91,1시즌 13주 1일,4160,4,4,6,7,20,TRUE,1,8,7,2,3,2,4,888,2018-02-28,5,IM,570000,1,,,4.69,7.86,8.75,7.11,7.79,5.26
11,Hanguk,Ryung-Tae Kim,429263818,,,27.45,1시즌 13주 1일,2370,2,4,6,7,20,TRUE,2,7,6,3,5,3,5,774,2018-03-04,4.5,IM,490000,4,,,4.99,7.2,7.74,6.73,7.12,5.66
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,Bru,26.42,1시즌 13주 1일,1250,5,4,8,7,20,TRUE,1,4,7,3,5,3,4,724,2018-02-28,5.5,IM,410000,5,,,3.88,6.32,6.91,7.19,8,6.35
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.57,1시즌 13주 1일,5620,2,3,7,8,20,TRUE,1,8,6,6,5,3,4,877,2018-02-28,5,WB,470000,2,,,4.93,8.87,8.96,8.03,7.79,6.43
15,Hanguk,Bong-Joo Kim,429263823,,,23.103,1시즌 13주 1일,8220,4,3,7,8,20,TRUE,1,8,6,7,6,2,4,909,2018-02-28,6,WB,410000,5,,,4.94,9.07,8.97,8.33,7.86,6.32
16,Hanguk,Kil-Sung Park,429263824,,,20.53,1시즌 13주 1일,1460,5,2,6,7,20,TRUE,1,4,3,5,4,7,6,758,2018-02-28,5.5,FW,410000,12,,,3.29,5.12,4.82,4.89,4.6,6.08
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×1,35.2,1시즌 13주 1일,20,5,7,4,5,20,TRUE,1,2,3,3,3,6,5,590,2018-03-04,3.5,FW,260000,14,,,2.54,3.27,3.24,3.53,3.64,4.45
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.17,1시즌 13주 1일,1140,2,5,5,7,20,TRUE,1,3,5,3,6,6,3,643,2018-03-04,4.5,FW,310000,22,,,3.2,4.7,4.94,5.38,5.85,6.19
