Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
1,Hanguk,Jong-Kyung Ji,429263806,Head,,27.17,5 s 8 wk 4 d,2500,2,5,7,7,20,TRUE,6,5,1,1,1,1,5,660,2019-04-21,4.5,KP,1010000,0,7.69,5.81,5.43,5.5,5.04,5.59,5.77,4.88,4.5,3.93,3.86,3.78,3.92,3.68,3.7,3.43,3.24,3.24,3.24,0,KP,7.69
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,37.16,5 s 8 wk 4 d,20,2,6,7,4,20,TRUE,1,6,3,3,3,0,5,590,2019-04-24,4,W,250000,17,4.07,6.18,5.93,5.98,5.68,6.04,6.16,5.58,5.33,4.96,4.92,4.87,4.9,4.71,4.81,4.51,3.51,3.98,3.53,0,WBd,6.18
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,29.59,5 s 8 wk 4 d,5080,4,5,7,7,20,TRUE,1,9,7,2,3,2,4,915,2019-04-24,6,IM,1060000,6,5.33,9.28,8.92,9.34,8.6,9.9,9.57,9.55,8.18,7.76,7.99,7.13,8.77,8.42,8.18,8.03,5.65,6.31,5.19,0,CD,9.9
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,30.10,5 s 8 wk 4 d,770,5,5,5,6,20,TRUE,1,5,7,3,5,3,4,699,2019-04-21,4.5,IM,380000,20,3.61,5.85,5.9,6.13,5.97,6.43,6.08,6.73,6.16,6.32,6.51,6.04,6.97,6.96,6.78,6.92,5.47,6.05,5.14,0,IMd,6.97
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,26.25,5 s 8 wk 4 d,12860,2,5,7,7,20,TRUE,1,10,6,6,5,3,4,1090,2019-04-21,6.5,W,1930000,11,5.73,10.59,10.21,10.28,9.82,10.37,10.56,9.66,9.2,8.61,8.56,8.43,8.58,8.25,8.38,7.91,6.68,0,6.72,7.1,WBd,10.59
15,Hanguk,Bong-Joo Kim,429263823,,,27.71,5 s 8 wk 4 d,15400,4,5,8,7,20,TRUE,1,10,6,7,6,2,4,1105,2019-04-21,7,W,1790000,25,5.88,11.01,10.65,10.65,10.28,10.64,10.91,9.9,9.7,9.12,9.02,9.06,8.83,8.52,8.78,8.2,6.72,7.43,6.87,0,WBd,11.01
16,Hanguk,Kil-Sung Park,429263824,,Y×1,24.21,5 s 8 wk 4 d,2580,5,3,8,8,20,TRUE,1,6,3,5,4,7,6,748,2019-04-24,6,FW,410000,32,4.55,7.43,7.19,7.09,6.95,6.94,7.26,6.38,6.54,6.14,5.99,6.24,5.78,5.69,5.73,5.61,7.14,6.39,7.33,0,WBd,7.43
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,30.97,5 s 8 wk 4 d,800,2,6,6,6,20,TRUE,1,5,4,3,6,6,3,607,2019-04-21,5,FW,300000,42,3.83,5.76,5.65,5.73,5.54,5.84,5.8,5.68,5.56,5.46,5.45,5.41,5.61,5.65,5.5,5.7,6.17,6.12,6.03,0,FW,6.17
31,Česká republika,,397610518,Head,,32.79,4 s 15 wk 4 d,7470,3,8,7,6,20,FALSE,1,10,9,1,8,4,4,980,2019-04-24,7,IM,1500000,51,5.21,9.54,9.19,9.81,8.89,10.61,10.02,10.44,8.89,8.63,8.92,7.9,10.06,9.9,9.39,9.72,7.17,8.34,6.35,0,CD,10.61
43,Hanguk,Ji-Soo Kim,433466579,Technical,,22.34,4 s 5 wk 4 d,15540,3,3,8,8,20,TRUE,1,11,4,4,3,3,3,1190,2019-04-24,6,W,3810000,3,5.98,10.81,10.1,10.23,9.39,10.41,10.74,9.1,8.32,7.25,7.15,6.95,7.27,6.76,6.83,6.24,5.52,0,5.54,5.55,WBd,10.81
