Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.80,2시즌 1주 4일,2230,2,4,6,8,20,TRUE,6,3,1,1,1,1,5,656,2018-04-01,3.5,KP,990000,0,,,6.6,3.96,4.03,3.25,3.14,2.93
2,Hanguk,Soon Jung,429263807,,,29.57,2시즌 1주 4일,100,7,5,5,6,20,TRUE,5,6,1,1,3,1,3,598,2018-04-04,3,KP,720000,0,,,6.04,4.95,5.12,3.54,3.29,2.94
3,Hanguk,Dong-Ho Lee,429263808,,,30.111,2시즌 1주 4일,500,4,5,8,6,20,TRUE,1,7,5,2,2,2,4,695,2018-04-04,4,W,310000,5,,,4.88,7.56,8.19,6.5,6.85,5.03
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,20.37,2시즌 1주 4일,8580,2,2,7,7,20,TRUE,1,11,4,3,4,2,5,1104,2018-04-04,5.5,CD,1890000,1,,,5.48,9.23,9.7,6.58,6.28,4.68
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,32.95,2시즌 1주 4일,410,3,6,7,6,20,TRUE,1,7,4,3,3,1,7,694,2018-04-04,4.5,W,350000,5,,,4.7,7.21,7.49,6.04,5.95,4.47
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.79,2시즌 1주 4일,370,2,6,5,6,20,TRUE,2,7,5,5,5,2,6,680,2018-04-04,4,IM,320000,13,,,4.47,6.49,6.56,5.9,5.72,4.7
8,Hanguk,Min-Gyu Jung,429263814,,,23.41,2시즌 1주 4일,4480,1,3,6,8,20,TRUE,1,9,6,4,4,2,5,904,2018-04-04,5,CD,670000,2,,,4.82,8.38,8.83,7.13,7.19,5.22
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.48,2시즌 1주 4일,5450,3,3,5,8,20,TRUE,1,9,6,3,6,2,6,904,2018-04-04,4.5,CD,630000,0,,,4.41,7.52,8.1,6.52,6.75,4.95
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,26.10,2시즌 1주 4일,4300,4,4,6,7,20,TRUE,1,8,7,2,3,2,4,894,2018-04-04,5,IM,770000,1,,,4.7,7.87,8.75,7.11,7.8,5.27
11,Hanguk,Ryung-Tae Kim,429263818,,,27.76,2시즌 1주 4일,2700,2,4,7,7,20,TRUE,2,7,6,3,5,3,5,792,2018-04-01,5,IM,490000,7,,,5.38,7.78,8.36,7.27,7.69,6.12
