Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.41,12주 0일,2370,2,3,7,7,20,TRUE,6,3,1,1,1,1,5,651,2017-11-01,3.5,KP,990000,0,,,6.77,4,4.08,3.26,3.14,2.92
2,Hanguk,Soon Jung,429263807,,,28.18,12주 0일,1380,7,5,7,7,20,TRUE,5,5,1,1,3,1,3,570,2017-11-05,4,KP,770000,0,,,6.89,5.33,5.49,4.03,3.8,3.49
3,Hanguk,Dong-Ho Lee,429263808,,,29.72,12주 0일,420,4,5,6,6,20,TRUE,1,6,5,2,2,2,4,613,2017-11-05,3.5,W,300000,1,,,4.15,6.32,6.85,5.71,6.08,4.54
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,18.110,12주 0일,2190,2,2,6,7,20,TRUE,1,8,4,3,4,2,5,869,2017-11-01,4.5,WB,370000,1,,,4.23,6.89,7.2,5.51,5.4,4.25
5,Hanguk,Pyung-Jae Song,429263810,Powerful,Y×1,31.56,12주 0일,430,3,5,5,6,20,TRUE,1,7,4,4,3,1,7,699,2017-11-05,3.5,W,310000,2,,,3.94,6.23,6.33,5.25,5.01,3.84
6,Hanguk,Yong-Seo Kwon,429263811,,,27.28,12주 0일,2710,3,4,6,7,20,TRUE,1,8,3,6,4,2,6,889,2017-11-05,4.5,CD,570000,1,,,4.65,7.65,7.34,6.04,5.19,4.73
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,32.40,12주 0일,610,2,5,4,6,20,TRUE,2,7,6,5,6,3,6,680,2017-11-01,4,W,320000,2,,,3.95,5.92,6.08,5.64,5.67,4.75
8,Hanguk,Min-Gyu Jung,429263814,,,22.2,12주 0일,1200,1,3,5,6,20,TRUE,1,6,6,4,4,2,5,715,2017-11-05,3.5,CD,330000,1,,,3.55,6.01,6.3,5.84,6.04,4.58
9,Hanguk,Seung-Min Lee,429263815,Quick,,20.9,12주 0일,1700,3,2,7,6,20,TRUE,1,6,6,3,6,2,6,680,2017-11-05,3.5,CD,330000,0,,,3.94,6.63,7.16,6.59,7.02,5.32
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,24.83,12주 0일,2350,4,3,6,7,20,TRUE,1,7,7,2,3,2,4,796,2017-11-01,4.5,CD,430000,1,,,4.23,7.1,7.94,6.7,7.43,5.04
11,Hanguk,Ryung-Tae Kim,429263818,,,26.37,12주 0일,1410,2,3,5,7,20,TRUE,2,7,6,3,5,3,5,703,2017-11-01,3.5,CD,350000,2,,,4.44,6.47,6.96,6.04,6.39,5.06
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,25.34,12주 0일,1060,5,4,7,7,20,TRUE,1,4,7,3,5,3,4,704,2017-11-01,4.5,IM,410000,5,,,3.9,6.36,6.95,7.23,8.04,6.38
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,21.49,12주 0일,2430,2,3,7,7,20,TRUE,1,6,6,6,5,3,4,679,2017-11-01,4.5,WB,330000,0,,,4.36,7.75,7.75,7.66,7.54,6.41
