Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,21.96,3시즌 3일,35280,3,2,7,8,20,TRUE,13,5,1,1,1,2,8,1320,2018-06-06,6.5,KP,5450000,0,,,12.04,4.99,5.15,3.47,3.26,3.17
3,Hanguk,Eun-Seok Hong,427619235,,,32.9,3시즌 8주 3일,190,5,5,6,6,20,TRUE,1,6,5,3,2,1,7,590,2018-06-03,4,CD,290000,9,,,4.1,6.41,6.78,5.82,5.98,4.24
4,Hanguk,Ji-Woon Lee,427619236,,Y×1,22.25,3시즌 8주 3일,1240,5,3,7,8,20,TRUE,1,7,4,3,5,2,7,722,2018-06-03,4,CD,390000,24,,,4.66,7.35,7.65,6.28,6.23,5.12
6,Hanguk,Jae-Shin Cha,427619238,,,30.6,3시즌 8주 3일,800,5,5,7,6,20,TRUE,1,7,3,6,3,2,10,716,2018-05-30,5,WB,360000,12,,,4.76,7.67,7.3,6.26,5.4,4.97
8,Hanguk,Hong-Chan Son,427619240,,,24.66,3시즌 8주 3일,980,5,3,5,7,20,TRUE,1,5,6,5,5,1,8,629,2018-06-06,3.5,WB,310000,1,,,3.48,5.97,6.09,6.2,6.27,4.69
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×1,22.73,3시즌 8주 3일,1310,2,3,6,8,20,TRUE,1,5,6,3,6,3,10,620,2018-06-06,4.5,IM,330000,10,,,3.81,6.19,6.66,6.5,7.01,5.79
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,26.72,3시즌 8주 3일,1660,4,4,7,7,20,TRUE,1,6,7,3,3,2,9,765,2018-06-03,5,IM,430000,13,,,4.49,7.52,8.21,7.48,8.14,5.76
11,Hanguk,Kwang-Hwan Yun,427619243,,Y×1,29.39,3시즌 8주 3일,680,6,5,7,7,20,TRUE,2,5,6,2,5,2,9,614,2018-06-06,4,W,320000,12,,,4.9,6.55,7.22,6.76,7.46,5.66
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,28.48,3시즌 8주 3일,850,3,4,6,7,20,TRUE,1,3,7,3,4,3,8,729,2018-06-06,4.5,IM,410000,8,,,3.36,5.39,5.9,6.46,7.26,5.77
13,Hanguk,Sung-Kook Han,427619245,Technical,,24.36,3시즌 8주 3일,1570,2,4,7,8,20,TRUE,1,5,6,6,5,2,9,617,2018-06-03,5,W,330000,18,,,4.27,7.39,7.35,7.68,7.59,6.21
