Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.35,1시즌 11주 0일,2300,2,3,6,8,20,TRUE,6,3,1,1,1,1,5,661,2018-02-18,4,KP,990000,0,,,6.41,3.79,3.86,3.09,2.97,2.77
2,Hanguk,Soon Jung,429263807,,,29.12,1시즌 11주 0일,80,7,5,5,7,20,TRUE,5,6,1,1,3,1,3,590,2018-02-14,3.5,KP,720000,0,,,6.07,4.97,5.14,3.56,3.31,2.96
3,Hanguk,Dong-Ho Lee,429263808,,,30.66,1시즌 11주 0일,460,4,5,7,6,20,TRUE,1,7,5,2,2,2,4,693,2018-02-14,4,W,310000,5,,,4.71,7.31,7.91,6.28,6.62,4.87
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,19.104,1시즌 11주 0일,5220,2,2,5,7,20,TRUE,1,10,4,3,4,2,5,1030,2018-02-18,4.5,CD,730000,1,,,4.38,7.3,7.66,5.39,5.19,3.94
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,32.50,1시즌 11주 0일,400,3,6,8,6,20,TRUE,1,7,4,3,3,1,7,693,2018-02-14,4.5,W,350000,5,,,4.87,7.47,7.77,6.26,6.17,4.63
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.34,1시즌 11주 0일,470,2,5,7,6,20,TRUE,2,7,5,5,5,2,6,680,2018-02-18,5,W,320000,8,,,5.23,7.63,7.71,6.93,6.71,5.5
8,Hanguk,Min-Gyu Jung,429263814,,,22.108,1시즌 11주 0일,3540,1,3,6,7,20,TRUE,1,8,6,4,4,2,5,875,2018-02-14,4.5,CD,330000,2,,,4.55,7.86,8.27,6.96,7.08,5.21
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.3,1시즌 11주 0일,4310,3,2,6,7,20,TRUE,1,8,6,3,6,2,6,856,2018-02-14,5,CD,630000,0,,,4.34,7.47,8.05,6.72,7.03,5.18
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,25.77,1시즌 11주 0일,4060,4,4,6,7,20,TRUE,1,8,7,2,3,2,4,884,2018-02-14,5,IM,570000,1,,,4.69,7.85,8.74,7.1,7.78,5.26
11,Hanguk,Ryung-Tae Kim,429263818,,,27.31,1시즌 11주 0일,2340,2,4,6,7,20,TRUE,2,7,6,3,5,3,5,772,2018-02-18,4.5,IM,490000,4,,,5.04,7.27,7.82,6.8,7.19,5.72
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,26.28,1시즌 11주 0일,1140,5,4,6,7,20,TRUE,1,4,7,3,5,3,4,721,2018-02-14,4,IM,410000,5,,,3.66,5.97,6.53,6.79,7.56,6
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.43,1시즌 11주 0일,4810,2,3,6,8,20,TRUE,1,8,6,6,5,3,4,852,2018-02-14,4.5,WB,470000,2,,,4.56,8.21,8.29,7.43,7.21,5.95
15,Hanguk,Bong-Joo Kim,429263823,,,23.89,1시즌 11주 0일,7080,4,3,7,8,20,TRUE,1,8,6,7,6,2,4,902,2018-02-14,5,WB,410000,5,,,4.93,9.06,8.96,8.32,7.85,6.31
16,Hanguk,Kil-Sung Park,429263824,,,20.39,1시즌 11주 0일,1530,5,2,7,7,20,TRUE,1,4,3,5,4,7,6,754,2018-02-14,5.5,FW,410000,12,,,3.55,5.52,5.2,5.27,4.96,6.56
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×1 Bru,34.100,1시즌 11주 0일,30,5,7,4,5,20,TRUE,1,2,3,3,3,6,5,590,2018-02-18,3.5,FW,290000,13,,,2.41,3.11,3.08,3.35,3.46,4.23
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.3,1시즌 11주 0일,1050,2,5,4,7,20,TRUE,1,3,5,3,6,6,3,653,2018-02-18,4,FW,310000,20,,,2.86,4.2,4.41,4.8,5.22,5.53
31,Česká republika,Leoš Broukal,397610518,Head,,28.97,1시즌 1주 6일,16660,3,6,6,7,12,FALSE,1,9,9,2,8,5,4,901,2018-02-18,6,IM,1980000,29,,,4.2,7.91,9.05,7.72,8.84,6.77
33,Hanguk,Dong-Hyeon Lee,431740152,,,18.44,1시즌 6일,410,5,1,6,6,20,TRUE,1,6,4,2,2,4,1,640,2018-02-18,3,CD,250000,1,,,3.32,5.27,5.67,4.42,4.65,4.14
38,Hanguk,In-Ho Ryu,432215232,Quick,Y×1,19.44,11주 5일,120,2,1,7,6,20,TRUE,1,3,4,2,2,5,5,507,2018-02-18,3.5,FW,250000,3,,,2.68,3.95,4.24,4.1,4.55,4.65
43,Hanguk,Ji-Soo Kim,433466579,Technical,Inj 1,18.52,7주 6일,840,3,1,6,6,20,TRUE,1,7,4,4,3,3,3,728,2018-02-18,4,CD,310000,0,,,3.42,5.84,5.95,4.81,4.62,3.98
44,Hanguk,Sang-Yong Jang,433566477,,Y×1,19.19,6주 6일,1400,2,1,7,6,20,TRUE,1,4,6,6,5,4,2,646,2018-02-18,3.5,WB,330000,2,,,2.9,5.47,5.39,6.08,6.12,5.61
46,Hanguk,Jung-Oh Han,433730490,Technical,,19.25,5주 0일,210,4,1,3,5,20,TRUE,1,6,3,5,1,3,3,635,2018-02-18,1.5,CD,270000,0,,,2.12,3.55,3.42,2.83,2.5,2.37
47,Hanguk,Jung-Rae Kim,433832682,,,19.1,3주 6일,70,6,1,7,5,20,TRUE,1,2,2,4,4,4,4,406,2018-02-14,2.5,W,250000,0,,,2.3,3.21,2.89,3.39,3.11,4.04
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,Y×1,18.41,2주 6일,300,1,1,6,5,20,TRUE,1,5,5,4,2,4,5,521,2018-02-18,2.5,WB,270000,0,,,2.8,4.83,4.98,4.6,4.72,4.19
49,Hanguk,Jong-Man Lee,434457332,Unpredictable,,17.42,3일,100,5,1,6,5,20,TRUE,1,3,3,5,2,3,2,511,2018-02-18,2.5,W,250000,0,,,2.36,3.74,3.45,3.7,3.37,3.51
50,Hanguk,Cheon-Won Kong,434535551,Technical,,17.105,15주 5일,390,5,1,6,5,20,TRUE,1,5,3,2,2,6,2,645,,,,290000,0,,,2.8,4.18,4.4,3.49,3.64,4.18
99,Hanguk,In-Guh Park,429263805,,,42.43,1시즌 11주 0일,0,4,6,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,0.97,0.97,0.97,0.97,0.97,0.97
