Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,22.55,3시즌 11주 0일,43710,3,2,6,8,20,TRUE,14,5,1,1,1,2,8,1435,2018-08-19,7,KP,11930000,0,,,11.78,4.62,4.77,3.21,3.02,2.94
3,Hanguk,Eun-Seok Hong,427619235,,,32.80,4시즌 3주 0일,190,5,5,7,6,20,TRUE,1,6,5,3,2,1,7,590,2018-08-15,4,CD,290000,9,,,4.42,6.92,7.3,6.27,6.44,4.57
4,Hanguk,Ji-Woon Lee,427619236,,Y×1,22.96,4시즌 3주 0일,1250,5,3,7,8,20,TRUE,1,7,4,3,5,2,7,724,2018-08-15,4.5,CD,390000,25,,,4.66,7.34,7.65,6.28,6.22,5.12
6,Hanguk,Jae-Shin Cha,427619238,,,30.77,4시즌 3주 0일,750,5,6,7,6,20,TRUE,1,7,3,6,3,1,10,728,2018-08-19,5,WB,360000,19,,,4.86,7.77,7.4,6.35,5.47,4.68
8,Hanguk,Hong-Chan Son,427619240,,,25.25,4시즌 3주 0일,1250,5,4,8,7,20,TRUE,1,5,6,5,5,1,8,642,2018-08-15,5,W,310000,3,,,4.38,7.39,7.54,7.67,7.75,5.84
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,27.31,4시즌 3주 0일,1640,4,5,7,7,20,TRUE,1,6,7,3,3,2,9,763,2018-08-15,5,IM,430000,15,,,4.59,7.6,8.28,7.56,8.21,5.85
11,Hanguk,Kwang-Hwan Yun,427619243,,,29.110,4시즌 3주 0일,650,6,5,7,6,20,TRUE,2,5,6,2,5,2,9,626,2018-08-19,4,W,320000,13,,,4.87,6.52,7.18,6.73,7.42,5.63
12,Hanguk,Chan-Myung Lee,427619244,,Y×2,29.7,4시즌 3주 0일,750,3,5,7,7,20,TRUE,1,3,7,3,4,3,8,704,2018-08-19,4.5,IM,390000,8,,,3.71,5.88,6.43,7.02,7.88,6.29
13,Hanguk,Sung-Kook Han,427619245,Technical,,24.107,4시즌 3주 0일,1650,2,4,8,8,20,TRUE,1,5,6,6,5,2,9,626,2018-08-15,5,W,330000,21,,,4.41,7.65,7.6,7.95,7.86,6.42
14,Hanguk,Se-Jong Cho,427619246,,,31.107,4시즌 3주 0일,400,4,6,8,6,20,TRUE,1,5,5,6,3,3,8,593,2018-08-19,4,WB,280000,20,,,4.37,7.19,7.01,7.04,6.76,6.05
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,26.48,4시즌 3주 0일,1980,5,4,6,7,20,TRUE,1,5,5,7,6,2,9,751,2018-08-19,4.5,W,350000,13,,,3.91,6.73,6.4,6.84,6.38,5.67
16,Hanguk,Dong-Shik Kim,427619248,,,22.42,4시즌 3주 0일,1680,6,3,7,7,20,TRUE,1,3,3,6,4,7,10,777,2018-08-19,5.5,FW,410000,29,,,3.54,5.44,4.89,5.58,5.13,6.97
25,Polska,Pylyp Nagorniak,406205227,,,30.42,3시즌 14주 0일,1210,5,3,6,6,20,FALSE,1,6,6,3,6,3,9,614,2018-08-19,4.5,IM,420000,8,,,3.52,6.08,6.58,6.04,6.48,5.19
31,Hanguk,Se-Hee Park,430626797,,,21.89,3시즌 2주 0일,1410,4,2,8,8,20,TRUE,1,2,5,5,3,7,8,709,2018-08-15,5,FW,390000,24,,,3.16,5.11,4.98,6.11,6.36,7.33
34,Sverige,Axel Hermansson,422526443,,,31.64,2시즌 15주 6일,1070,5,5,6,6,19,FALSE,2,6,7,2,6,2,9,694,2018-08-15,4.5,IM,456000,17,,,4.22,6.15,6.92,6.33,7.1,5.06
38,Latvija,Artem Skurlatov,409641598,,,29.70,2시즌 12주 3일,2200,5,5,7,6,19,FALSE,1,8,6,3,4,3,4,804,2018-08-15,5,CD,684000,8,,,4.4,7.59,8.18,6.66,7,5.33
40,Perú,Matías Pichis,416567166,,,25.20,2시즌 11주 6일,10110,6,2,7,7,19,FALSE,1,10,8,2,4,4,6,1004,2018-08-19,5.5,CD,1764000,4,,,4.71,8.9,10.08,7.69,8.61,6
41,Deutschland,Reinold Kisch,413993877,,,26.24,2시즌 11주 6일,2160,5,3,5,7,19,FALSE,1,8,6,2,4,5,3,801,2018-08-19,3.5,CD,588000,11,,,3.7,6.4,7.09,5.56,6.09,5.1
48,Hanguk,Dong-Suk Lee,432205385,Technical,,20.103,2시즌 5주 6일,1310,6,2,7,7,20,TRUE,1,5,4,5,6,5,4,616,2018-08-19,5.5,FW,290000,12,,,3.83,6.3,6.16,6.11,5.9,6.38
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,19.71,2시즌 2주 1일,5660,4,2,7,7,20,TRUE,1,7,7,7,4,5,4,793,2018-08-15,5,WB,550000,13,,,4.35,8.35,8.35,8.09,8,7.12
55,Hanguk,Geun-Ho Han,433728993,,Y×1,20.73,1시즌 15주 1일,2100,3,2,6,7,20,TRUE,1,5,6,4,3,7,3,724,2018-08-15,4,FW,410000,7,,,3.53,6.04,6.34,6.11,6.55,6.6
61,Oceania,Cedrick Williamson,430364099,Powerful 있음,,20.24,1시즌 9주 6일,5970,3,3,6,7,14,FALSE,1,8,5,7,7,2,4,860,2018-08-15,4,WB,708000,2,,,3.74,7.25,7.04,6.42,5.8,4.86
65,Hanguk,Sang-Hyun Yun,434942107,,,18.99,1시즌 5주 1일,2690,3,1,6,6,20,TRUE,1,6,5,4,7,4,2,789,2018-08-15,4,W,390000,2,,,3.22,5.61,5.81,5.43,5.52,5.13
70,Hanguk,Min-Gyu Jung,429263814,,Bru,24.65,1시즌 5일,5960,1,4,7,8,12,FALSE,1,9,6,4,4,2,5,946,2018-08-19,5,CD,1030000,2,,,4.25,7.91,8.38,6.63,6.69,4.67
72,Hanguk,Gyeong-Ryeol Kim,435840503,,,19.1,15주 1일,1620,3,1,6,6,20,TRUE,1,7,6,4,4,3,5,736,2018-08-19,4,WB,390000,0,,,3.45,6.27,6.62,5.77,5.96,4.64
76,Hanguk,Nam-Han Kim,436538053,,,18.7,10주 1일,5880,5,1,8,6,20,TRUE,8,4,1,1,1,1,5,803,2018-08-15,4.5,KP,1530000,0,,,7.71,3.91,4.03,2.81,2.63,2.31
77,Hanguk,Han-Duk Park,437598574,Unpredictable,,18.12,2주 0일,930,3,1,6,5,20,TRUE,1,3,6,3,6,5,4,616,2018-08-19,3.5,IM,310000,1,,,2.46,4.14,4.5,5.05,5.67,5.36
97,Hanguk,Han-Wook Kim,437770274,,,18.89,1일,210,3,0,6,5,20,TRUE,1,3,3,6,3,4,3,607,,,,270000,0,,,2.36,3.89,3.45,3.93,3.47,4.04
98,Hanguk,Suk-Gu Ra,437732372,,,18.86,4일,240,3,1,6,5,20,TRUE,1,4,2,2,6,4,3,613,,,,270000,0,,,2.58,3.56,3.63,3.24,3.22,3.81
99,Hanguk,Je-Min Jung,427619232,,,44.58,4시즌 3주 0일,0,3,8,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,1.03,1.03,1.03,1.03,1.03,1.03
