Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
1,Hanguk,Jong-Kyung Ji,429263806,Head,,27.0,5 s 6 wk 2 d,2360,2,5,7,7,20,TRUE,6,5,1,1,1,1,5,651,2019-04-07,4.5,KP,1010000,0,7.69,5.81,5.42,5.49,5.04,5.59,5.77,4.88,4.49,3.92,3.86,3.78,3.92,3.68,3.7,3.43,3.24,3.24,3.24,0,KP,7.69
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,36.111,5 s 6 wk 2 d,30,2,6,7,4,20,TRUE,1,6,3,3,3,0,5,590,2019-03-06,4,W,270000,17,4.07,6.18,5.93,5.98,5.68,6.04,6.16,5.58,5.33,4.96,4.92,4.87,4.9,4.71,4.81,4.51,3.51,3.98,3.53,0,WBd,6.18
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,29.42,5 s 6 wk 2 d,4860,4,5,7,7,20,TRUE,1,9,7,2,3,2,4,907,2019-04-03,6,IM,1060000,6,5.33,9.28,8.93,9.35,8.6,9.9,9.58,9.55,8.18,7.77,7.99,7.13,8.77,8.43,8.18,8.03,5.66,6.32,5.19,0,CD,9.9
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,29.105,5 s 6 wk 2 d,470,5,5,2,6,20,TRUE,1,5,7,3,5,3,4,700,2019-04-07,2,IM,390000,20,2.2,3.57,3.6,3.74,3.64,3.92,3.71,4.1,3.76,3.86,3.97,3.68,4.25,4.24,4.13,4.22,3.34,3.69,3.13,0,IMd,4.25
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,26.8,5 s 6 wk 2 d,12760,2,5,7,7,20,TRUE,1,10,6,6,5,3,4,1088,2019-04-07,6.5,W,1930000,11,5.75,10.62,10.24,10.31,9.85,10.4,10.59,9.69,9.23,8.64,8.59,8.45,8.6,8.28,8.41,7.93,6.7,0,6.74,7.12,WBd,10.62
15,Hanguk,Bong-Joo Kim,429263823,,,27.54,5 s 6 wk 2 d,15190,4,5,8,7,20,TRUE,1,10,6,7,6,2,4,1102,2019-04-07,7,W,1790000,24,5.88,11.01,10.65,10.65,10.28,10.64,10.91,9.9,9.7,9.12,9.02,9.06,8.83,8.52,8.78,8.2,6.72,7.43,6.87,0,WBd,11.01
16,Hanguk,Kil-Sung Park,429263824,,Y×1,24.4,5 s 6 wk 2 d,2540,5,3,8,8,20,TRUE,1,6,3,5,4,7,6,745,2019-04-03,5.5,FW,410000,32,4.55,7.43,7.19,7.09,6.95,6.94,7.26,6.38,6.54,6.14,5.99,6.24,5.78,5.69,5.73,5.61,7.14,6.39,7.33,0,WBd,7.43
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,30.80,5 s 6 wk 2 d,840,2,6,6,6,20,TRUE,1,5,5,3,6,6,3,602,2019-04-07,5,FW,300000,42,3.83,5.89,5.83,5.97,5.78,6.15,6,6.15,5.89,5.88,5.93,5.76,6.21,6.26,6.06,6.31,6.42,6.46,6.2,0,FWd,6.46
31,Česká republika,,397610518,Head,,32.62,4 s 13 wk 1 d,7020,3,8,6,6,20,FALSE,1,10,9,1,8,4,4,980,2019-04-07,6,IM,1500000,50,4.86,8.9,8.58,9.15,8.29,9.9,9.35,9.74,8.29,8.05,8.32,7.37,9.39,9.24,8.76,9.07,6.69,7.78,5.93,0,CD,9.9
43,Hanguk,Ji-Soo Kim,433466579,Technical,,22.17,4 s 3 wk 1 d,15280,3,3,8,8,20,TRUE,1,11,4,4,3,3,3,1187,2019-04-03,6,W,3810000,3,5.98,10.81,10.1,10.23,9.39,10.41,10.74,9.1,8.32,7.25,7.15,6.95,7.27,6.76,6.83,6.24,5.52,0,5.54,5.55,WBd,10.81
59,Hanguk,Hyung-Hwa Jung,435660098,,,20.109,3 s 2 wk 2 d,15520,5,3,7,8,20,TRUE,1,11,4,3,5,2,6,1184,2019-04-07,6.5,CD,1470000,17,5.78,10.28,9.57,9.77,8.86,10.05,10.29,8.79,7.99,6.98,6.88,6.67,7.1,6.68,6.68,6.26,5.13,5.69,5.01,0,CDtw,10.29
60,Hanguk,Chu-Seok Ahn,435761718,,,20.96,3 s 1 wk 1 d,1070,3,1,6,7,20,TRUE,1,5,5,3,3,7,5,701,2019-04-03,4,FW,370000,8,3.13,5.3,5.24,5.38,5.19,5.57,5.42,5.57,5.11,5.05,5.15,4.83,5.51,5.46,5.25,5.41,5.79,5.31,5.59,0,FW,5.79
61,Schweiz,Francois Baumgartner,434542904,,,20.76,3 s 1 wk 0 d,19510,5,3,7,8,20,FALSE,1,10,7,6,7,6,3,1004,2019-04-07,5.5,IM,2292000,10,5,10.03,9.71,9.84,9.39,10.02,10.07,9.48,9,8.56,8.54,8.36,8.73,8.54,8.49,8.33,7.73,7.97,7.62,0,CDtw,10.07
