Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.98,2시즌 4주 1일,2500,2,4,8,8,20,TRUE,6,4,1,1,1,1,5,647,2018-04-22,4,KP,990000,0,,,7.64,4.98,5.11,3.8,3.61,3.27
2,Hanguk,Soon Jung,429263807,,,29.75,2시즌 4주 1일,120,7,5,6,6,20,TRUE,5,6,1,1,3,1,3,600,2018-04-18,3.5,KP,720000,0,,,6.61,5.41,5.6,3.87,3.6,3.21
3,Hanguk,Dong-Ho Lee,429263808,,,31.17,2시즌 4주 1일,400,4,5,8,6,20,TRUE,1,7,5,2,2,2,4,689,2018-04-18,4,W,320000,5,,,4.85,7.52,8.14,6.46,6.81,5.01
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,20.55,2시즌 4주 1일,10830,2,2,7,7,20,TRUE,1,11,4,3,4,2,5,1137,2018-04-22,6,CD,1890000,1,,,5.51,9.27,9.74,6.61,6.31,4.7
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,33.1,2시즌 4주 1일,270,3,6,8,6,20,TRUE,1,7,4,3,3,1,7,681,2018-04-18,4,W,350000,5,,,4.86,7.45,7.75,6.25,6.16,4.62
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.97,2시즌 4주 1일,400,2,6,6,6,20,TRUE,2,7,5,5,5,2,6,680,2018-04-22,4.5,W,320000,15,,,4.89,7.1,7.17,6.45,6.25,5.14
8,Hanguk,Min-Gyu Jung,429263814,,TL,23.59,2시즌 4주 1일,5460,1,3,6,8,20,TRUE,1,9,6,4,4,2,5,937,2018-04-18,5.5,CD,670000,2,,,3.5,7.08,7.53,5.83,5.88,3.91
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.66,2시즌 4주 1일,6840,3,3,6,8,20,TRUE,1,9,6,3,6,2,6,933,2018-04-18,4.5,CD,630000,0,,,4.83,8.24,8.87,7.14,7.39,5.42
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,26.28,2시즌 4주 1일,4640,4,4,7,7,20,TRUE,1,8,7,2,3,2,4,900,2018-04-18,5,IM,770000,4,,,5.05,8.45,9.4,7.64,8.37,5.66
11,Hanguk,Ryung-Tae Kim,429263818,,,27.94,2시즌 4주 1일,2860,2,4,7,7,20,TRUE,2,8,6,3,5,3,5,805,2018-04-22,5,IM,490000,7,,,5.66,8.32,8.94,7.44,7.8,6.12
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,26.91,2시즌 4주 1일,1340,5,4,8,7,20,TRUE,1,4,7,3,5,3,4,737,2018-04-18,5,IM,410000,6,,,4.07,6.63,7.25,7.54,8.39,6.66
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.106,2시즌 4주 1일,7090,2,3,6,8,20,TRUE,1,9,6,6,5,3,4,943,2018-04-18,5,WB,470000,3,,,4.84,8.76,8.88,7.62,7.34,5.98
15,Hanguk,Bong-Joo Kim,429263823,,,24.40,2시즌 4주 1일,9300,4,4,6,8,20,TRUE,1,9,6,7,6,2,4,979,2018-04-18,5.5,WB,810000,5,,,4.96,9.04,8.98,8,7.51,5.98
16,Hanguk,Kil-Sung Park,429263824,,,20.102,2시즌 4주 1일,1700,5,2,7,8,20,TRUE,1,4,3,5,4,7,6,754,2018-04-18,5.5,FW,410000,14,,,3.55,5.52,5.2,5.27,4.96,6.56
17,Hanguk,Seung-Ok Lee,429263826,Technical,,35.51,2시즌 4주 1일,20,5,7,6,4,20,TRUE,1,2,3,2,2,6,5,590,2018-04-22,4,FW,260000,17,,,3.11,3.86,3.97,4.08,4.39,5.23
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.66,2시즌 4주 1일,1280,2,5,6,7,20,TRUE,1,3,5,3,6,6,3,647,2018-04-22,5.5,FW,310000,26,,,3.5,5.14,5.4,5.89,6.4,6.77
31,Česká republika,Leoš Broukal,397610518,Head,,29.48,1시즌 11주 0일,14880,3,7,7,6,15,FALSE,1,9,9,2,8,5,4,897,2018-04-22,6,IM,1860000,39,,,4.78,8.78,10.02,8.58,9.8,7.55
33,Hanguk,Dong-Hyeon Lee,431740152,,,18.107,1시즌 10주 0일,1100,5,2,5,7,20,TRUE,1,7,4,2,2,4,1,795,2018-04-15,3.5,CD,250000,3,,,3.67,5.73,6.14,4.62,4.79,4.21
38,Hanguk,In-Ho Ryu,432215232,Quick,,19.107,1시즌 4주 6일,100,2,1,5,6,20,TRUE,1,3,4,2,2,5,5,507,2018-04-18,3,FW,250000,3,,,2.27,3.35,3.6,3.48,3.86,3.94
43,Hanguk,Ji-Soo Kim,433466579,Technical,,19.3,1시즌 1주 0일,2160,3,2,5,6,20,TRUE,1,8,4,4,3,3,3,895,2018-04-22,4,CD,670000,0,,,3.83,6.38,6.52,5.08,4.84,4.14
44,Hanguk,Sang-Yong Jang,433566477,,,19.82,1시즌 0일,2300,2,1,7,6,20,TRUE,1,6,6,6,5,4,2,669,2018-04-22,3.5,WB,330000,3,,,3.61,6.86,6.86,6.77,6.7,5.95
46,Hanguk,Jung-Oh Han,433730490,Technical,,19.88,14주 1일,940,4,1,8,6,20,TRUE,1,7,3,5,1,3,3,734,2018-04-22,4,WB,270000,3,,,3.92,6.65,6.46,5.04,4.41,4.09
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,Inj 1,18.104,12주 0일,630,1,1,6,6,20,TRUE,1,6,5,4,2,4,5,624,2018-04-22,3.5,CD,270000,0,,,3.31,5.78,5.98,5.2,5.28,4.6
49,Hanguk,Jong-Man Lee,434457332,Unpredictable,,17.105,9주 4일,130,5,1,7,6,20,TRUE,1,4,3,5,2,3,2,503,2018-04-22,3.5,W,250000,5,,,2.79,4.52,4.24,4.14,3.74,3.79
