Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,21.108,5주 4일,2020,2,3,5,6,20,TRUE,6,2,1,1,1,1,5,657,2017-09-20,3,KP,990000,0,,,5.29,2.81,2.85,2.51,2.46,2.38
2,Hanguk,Soon Jung,429263807,,,27.85,5주 4일,1200,7,5,5,6,20,TRUE,5,5,1,1,3,1,3,577,2017-09-20,3.5,KP,770000,0,,,5.75,4.45,4.58,3.36,3.17,2.91
3,Hanguk,Dong-Ho Lee,429263808,,,29.27,5주 4일,380,4,5,6,6,20,TRUE,1,6,5,2,2,2,4,611,2017-09-20,3,W,300000,1,,,4.18,6.36,6.89,5.74,6.11,4.57
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,18.65,5주 4일,1210,2,2,6,6,20,TRUE,1,8,4,3,4,2,5,803,2017-09-17,4,WB,370000,1,,,4.16,6.77,7.08,5.41,5.31,4.18
5,Hanguk,Pyung-Jae Song,429263810,Powerful,Y×1,31.11,5주 4일,310,3,5,6,6,20,TRUE,1,7,5,4,3,1,7,680,2017-09-20,4,CD,310000,0,,,4.34,7.05,7.28,6.21,6.15,4.48
6,Hanguk,Yong-Seo Kwon,429263811,,,26.95,5주 4일,1950,3,4,7,7,20,TRUE,1,8,3,6,4,2,6,824,2017-09-20,4,CD,390000,1,,,5.01,8.25,7.91,6.52,5.59,5.1
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,31.107,5주 4일,920,2,5,6,5,20,TRUE,2,6,6,5,6,3,6,598,2017-09-20,4,W,310000,2,,,4.5,6.64,6.79,6.62,6.7,5.69
8,Hanguk,Min-Gyu Jung,429263814,,,21.69,5주 4일,670,1,3,4,6,20,TRUE,1,5,6,4,4,2,5,688,2017-09-10,3,CD,310000,0,,,2.87,4.8,5.03,4.92,5.14,3.96
9,Hanguk,Seung-Min Lee,429263815,Quick,Bru,19.76,5주 4일,880,3,2,5,6,20,TRUE,1,5,6,3,6,2,6,633,2017-09-20,2.5,CD,330000,0,,,2.89,4.8,5.18,5.05,5.43,4.18
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,24.38,5주 4일,1300,4,3,4,7,20,TRUE,1,6,7,2,3,2,4,785,2017-09-20,3,CD,430000,1,,,3.21,5.32,5.96,5.28,5.91,4.06
