Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,20.26,1시즌 6주 3일,9740,3,1,8,7,20,TRUE,9,5,1,1,1,2,8,915,2017-12-06,5,KP,1850000,0,,,8.96,4.61,4.78,3.09,2.88,2.79
3,Hanguk,Eun-Seok Hong,427619235,,,30.51,1시즌 14주 2일,400,5,5,7,6,20,TRUE,1,6,6,3,2,2,7,611,2017-12-06,4.5,CD,300000,4,,,4.41,7.1,7.63,6.72,7.14,5.21
4,Hanguk,Ji-Woon Lee,427619236,,,20.67,1시즌 14주 2일,1130,5,2,6,7,20,TRUE,1,7,4,3,5,2,7,728,2017-12-03,4,CD,390000,6,,,4,6.42,6.7,5.46,5.42,4.41
5,Hanguk,Jang-Soo Choi,427619237,Quick,,32.1,1시즌 14주 2일,130,5,5,7,6,20,TRUE,1,6,4,4,2,1,10,590,2017-12-03,3.5,CD,270000,3,,,4.31,6.7,6.78,5.84,5.62,4.3
6,Hanguk,Jae-Shin Cha,427619238,,Y×1,28.48,1시즌 14주 2일,970,5,5,5,7,20,TRUE,1,7,3,6,3,2,10,758,2017-12-03,5,WB,390000,7,,,4.08,6.58,6.26,5.36,4.63,4.26
7,Hanguk,In-Moo Byon,427619239,,,33.36,1시즌 14주 2일,180,1,6,5,5,20,TRUE,2,6,5,5,5,2,6,590,2017-11-15,4,WB,290000,4,,,4.31,6.14,6.17,5.84,5.7,4.76
8,Hanguk,Hong-Chan Son,427619240,,Y×2,22.108,1시즌 14주 2일,1180,5,3,6,8,20,TRUE,1,5,6,5,5,1,8,620,2017-12-06,4,WB,310000,0,,,3.8,6.52,6.66,6.78,6.85,5.12
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×2,21.3,1시즌 14주 2일,1030,2,3,4,7,20,TRUE,1,5,6,3,6,3,10,659,2017-12-03,3.5,IM,330000,8,,,3.04,4.95,5.33,5.2,5.61,4.63
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×2,25.2,1시즌 14주 2일,1740,4,4,7,8,20,TRUE,1,6,7,3,3,2,9,755,2017-12-06,5,IM,430000,5,,,4.54,7.6,8.29,7.56,8.22,5.82
11,Hanguk,Kwang-Hwan Yun,427619243,,Bru,27.81,1시즌 14주 2일,770,6,4,5,7,20,TRUE,2,5,6,3,5,2,9,644,2017-11-26,4.5,IM,330000,10,,,3.89,5.38,5.78,5.57,5.97,4.6
