Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.80,1시즌 1주 3일,2100,2,3,5,7,20,TRUE,6,3,1,1,1,1,5,663,2017-12-13,3.5,KP,990000,0,,,5.81,3.43,3.5,2.8,2.69,2.51
2,Hanguk,Soon Jung,429263807,,,28.57,1시즌 1주 3일,80,7,5,6,7,20,TRUE,5,5,1,1,3,1,3,309,2017-12-10,3.5,KP,770000,0,,,6.41,4.96,5.11,3.74,3.53,3.24
3,Hanguk,Dong-Ho Lee,429263808,,Y×1,29.111,1시즌 1주 3일,500,4,5,7,6,20,TRUE,1,6,5,2,2,2,4,631,2017-12-10,4,W,300000,4,,,4.49,6.85,7.42,6.18,6.58,4.91
4,Hanguk,Sung-Bum Hyun,429263809,Technical,Bru,19.37,1시즌 1주 3일,2940,2,2,5,7,20,TRUE,1,9,4,3,4,2,5,931,2017-12-10,4.5,WB,730000,1,,,3.92,6.47,6.78,4.96,4.82,3.72
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,Y×1,31.95,1시즌 1주 3일,490,3,5,7,6,20,TRUE,1,7,4,4,3,1,7,699,2017-12-10,4,W,310000,4,,,4.66,7.37,7.49,6.21,5.93,4.54
6,Hanguk,Yong-Seo Kwon,429263811,,,27.67,1시즌 1주 3일,4050,3,4,7,7,20,TRUE,1,9,3,6,4,2,6,948,2017-12-13,5.5,WB,570000,3,,,5.27,8.77,8.48,6.67,5.69,5.09
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,32.79,1시즌 1주 3일,750,2,5,6,6,20,TRUE,2,7,6,5,5,3,6,681,2017-12-13,4.5,W,320000,2,,,4.86,7.29,7.49,6.87,6.89,5.71
8,Hanguk,Min-Gyu Jung,429263814,,,22.41,1시즌 1주 3일,1620,1,3,5,7,20,TRUE,1,7,6,4,4,2,5,750,2017-12-10,3.5,CD,330000,2,,,3.86,6.6,6.94,6.11,6.27,4.69
9,Hanguk,Seung-Min Lee,429263815,Quick,,20.48,1시즌 1주 3일,2260,3,2,6,7,20,TRUE,1,7,6,3,6,2,6,734,2017-12-10,4,CD,330000,0,,,4,6.82,7.35,6.43,6.79,5.07
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,25.10,1시즌 1주 3일,3090,4,3,6,7,20,TRUE,1,8,7,2,3,2,4,839,2017-12-13,4.5,CD,570000,1,,,4.53,7.68,8.57,6.93,7.61,5.1
11,Hanguk,Ryung-Tae Kim,429263818,,,26.76,1시즌 1주 3일,2170,2,3,6,7,20,TRUE,2,7,6,3,5,3,5,757,2017-12-13,4,CD,350000,2,,,4.88,7.12,7.66,6.65,7.04,5.57
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,25.73,1시즌 1주 3일,1090,5,4,6,7,20,TRUE,1,4,7,3,5,3,4,712,2017-12-13,4.5,IM,410000,5,,,3.65,5.95,6.51,6.77,7.53,5.98
