Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,20.38,1시즌 8주 3일,10590,3,2,8,7,20,TRUE,9,5,1,1,1,2,8,936,2017-12-20,5.5,KP,1850000,0,,,9.41,5.03,5.2,3.5,3.29,3.2
3,Hanguk,Eun-Seok Hong,427619235,,,30.63,2시즌 3일,380,5,5,6,6,20,TRUE,1,6,6,3,2,2,7,611,2017-12-20,4,CD,300000,6,,,4.09,6.59,7.07,6.24,6.62,4.83
4,Hanguk,Ji-Woon Lee,427619236,,,20.79,2시즌 3일,1160,5,2,7,7,20,TRUE,1,7,4,3,5,2,7,726,2017-12-17,4,CD,390000,6,,,4.32,6.93,7.23,5.89,5.84,4.76
5,Hanguk,Jang-Soo Choi,427619237,Quick,,32.13,2시즌 3일,130,5,5,8,6,20,TRUE,1,6,4,4,2,1,10,590,2017-12-17,4,CD,270000,3,,,4.48,6.97,7.06,6.07,5.84,4.47
6,Hanguk,Jae-Shin Cha,427619238,,,28.60,2시즌 3일,820,5,5,4,7,20,TRUE,1,7,3,6,3,2,10,756,2017-12-17,3.5,WB,390000,7,,,3.63,5.85,5.56,4.77,4.12,3.79
7,Hanguk,In-Moo Byon,427619239,,,33.48,2시즌 3일,170,1,6,5,5,20,TRUE,2,6,5,5,5,2,6,590,2017-12-17,3,WB,290000,4,,,4.09,5.83,5.86,5.55,5.42,4.53
8,Hanguk,Hong-Chan Son,427619240,,,23.8,2시즌 3일,1130,5,3,6,8,20,TRUE,1,5,6,5,5,1,8,615,2017-12-20,3.5,WB,310000,1,,,3.81,6.53,6.66,6.79,6.86,5.13
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,21.15,2시즌 3일,1130,2,3,5,7,20,TRUE,1,5,6,3,6,3,10,643,2017-12-17,4,IM,330000,8,,,3.43,5.57,6,5.85,6.31,5.21
10,Hanguk,Kwang-Eul Jeon,427619242,,,25.14,2시즌 3일,1730,4,4,8,8,20,TRUE,1,6,7,3,3,2,9,751,2017-12-20,5,IM,430000,6,,,4.68,7.84,8.56,7.8,8.49,6.01
11,Hanguk,Kwang-Hwan Yun,427619243,,,27.93,2시즌 3일,790,6,4,5,7,20,TRUE,2,5,6,3,5,2,9,649,2017-12-17,4,IM,330000,10,,,4.1,5.66,6.08,5.86,6.29,4.85
12,Hanguk,Chan-Myung Lee,427619244,,,26.102,2시즌 3일,910,3,4,5,7,20,TRUE,1,3,7,3,4,3,8,757,2017-12-20,4,IM,410000,8,,,3.11,4.98,5.45,5.97,6.72,5.34
13,Hanguk,Sung-Kook Han,427619245,Technical,,22.90,2시즌 3일,1440,2,3,6,8,20,TRUE,1,5,6,6,5,2,9,614,2017-12-17,4.5,W,330000,10,,,3.79,6.68,6.64,6.95,6.87,5.58
14,Hanguk,Se-Jong Cho,427619246,,,29.90,2시즌 3일,730,4,5,6,6,20,TRUE,1,5,5,6,3,4,8,610,2017-12-20,4,WB,290000,18,,,3.92,6.52,6.36,6.38,6.16,5.83
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,24.31,2시즌 3일,2110,5,3,6,8,20,TRUE,1,5,5,7,6,2,9,751,2017-12-17,4.5,W,350000,11,,,3.81,6.67,6.33,6.79,6.32,5.59
16,Hanguk,Dong-Shik Kim,427619248,,,20.25,2시즌 3일,1640,6,2,7,7,20,TRUE,1,3,3,6,4,7,10,773,2017-12-20,5.5,FW,410000,20,,,3.28,5.16,4.62,5.3,4.85,6.67
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,35.76,2시즌 3일,20,2,6,6,4,20,TRUE,1,2,3,3,3,6,7,590,2017-12-17,4,FW,270000,18,,,2.95,3.82,3.78,4.12,4.26,5.22
18,Hanguk,Kwang-Rae Kim,427619250,Head,,27.97,2시즌 3일,1300,3,4,8,7,20,TRUE,1,2,5,3,6,6,7,644,2017-12-17,5.5,FW,310000,20,,,3.48,5.03,5.27,6.24,6.87,7.4
21,Belgium,Jitse Haes,428112207,,,32.95,1시즌 11주 3일,570,4,5,7,5,15,FALSE,2,6,6,5,6,2,7,590,2017-12-20,4.5,W,372000,2,,,4.33,6.7,6.88,6.69,6.74,5.28
22,Nederland,Keith Esser,428060480,Quick,,33.0,1시즌 11주 2일,640,5,6,8,6,15,FALSE,2,6,5,6,6,2,9,590,2017-12-20,4.5,W,348000,5,,,4.55,6.96,6.82,6.69,6.34,5.37
23,Belgium,Mathias Piron,428125893,Technical,,33.64,1시즌 11주 3일,310,6,5,6,5,15,FALSE,2,6,5,5,5,2,9,590,2017-12-20,4.5,W,360000,3,,,3.96,5.95,5.98,5.62,5.48,4.46
25,Polska,Pylyp Nagorniak,406205227,,,28.25,1시즌 11주 3일,2000,5,3,7,7,15,FALSE,1,6,7,3,6,3,9,702,2017-12-20,5,IM,444000,2,,,3.5,6.45,7.11,6.66,7.35,5.57
31,Hanguk,Se-Hee Park,430626797,,,19.72,15주 3일,1170,4,1,6,6,20,TRUE,1,2,5,5,3,7,8,737,2017-12-20,4.5,FW,390000,9,,,2.37,4.06,3.94,4.91,5.13,5.96
34,Sverige,Axel Hermansson,422526443,,,29.47,13주 2일,1770,5,4,5,6,11,FALSE,2,7,7,2,6,2,9,702,2017-12-17,4,IM,516000,6,,,3.71,5.73,6.47,5.59,6.25,4.26
38,Latvija,Artem Skurlatov,409641598,,,27.53,9주 6일,2260,5,4,5,6,9,FALSE,1,8,6,3,4,3,4,826,2017-12-17,3.5,CD,732000,8,,,3.23,5.94,6.44,5.15,5.44,4.02
40,Perú,Matías Pichis,416567166,,,23.3,9주 2일,9650,6,1,7,7,9,FALSE,1,10,8,2,4,4,6,1002,2017-12-20,5,CD,1764000,4,,,3.78,7.91,9.07,6.72,7.62,5.05
41,Deutschland,Reinold Kisch,413993877,,,24.7,9주 2일,2100,5,2,5,7,9,FALSE,1,8,6,2,4,5,3,800,2017-12-20,3.5,CD,588000,10,,,3.01,5.65,6.32,4.82,5.34,4.38
45,Bulgaria,Ivan Petkov,430624598,,Inj 1,18.83,6주 2일,11410,7,2,6,6,8,FALSE,10,3,1,1,1,1,7,999,2017-12-17,4.5,KP,2148000,0,,,7.42,2.48,2.56,1.81,1.7,1.5
