Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jee-Seung Oh,427619233,,,22.67,1시즌 6주 0일,10910,4,3,8,7,20,TRUE,9,3,1,1,1,1,8,943,2017-10-04,5.5,KP,1970000,0,,,9.14,4.17,4.26,3.4,3.28,3.05
2,Hanguk,Jee-Hoon Kim,428709461,,,19.76,14주 0일,5740,3,1,7,6,20,TRUE,8,5,1,1,1,2,4,815,2017-10-08,4.5,KP,930000,0,,,7.59,4.23,4.38,2.83,2.64,2.56
3,Hanguk,Eun-Seok Hong,427619235,,,29.101,1시즌 6주 0일,410,5,4,5,6,20,TRUE,1,6,6,3,2,2,5,614,2017-10-08,3.5,CD,300000,4,,,3.64,5.92,6.37,5.6,5.95,4.32
4,Hanguk,Ji-Woon Lee,427619236,,,20.5,1시즌 6주 0일,970,5,2,5,7,20,TRUE,1,7,4,3,5,2,6,713,2017-10-08,3.5,CD,390000,4,,,3.66,5.87,6.13,4.99,4.95,4.04
5,Hanguk,Jang-Soo Choi,427619237,Quick,,31.51,1시즌 6주 0일,150,5,5,5,5,20,TRUE,1,6,4,4,2,1,8,595,2017-10-04,3,CD,280000,0,,,3.58,5.57,5.64,4.86,4.67,3.58
6,Hanguk,Jae-Shin Cha,427619238,,,27.98,1시즌 6주 0일,1180,5,5,6,7,20,TRUE,1,7,3,6,3,2,8,771,2017-10-04,4,WB,390000,7,,,4.49,7.22,6.87,5.89,5.09,4.68
7,Hanguk,In-Moo Byon,427619239,,Inj 1,32.86,1시즌 6주 0일,350,1,6,8,5,20,TRUE,2,6,5,5,5,3,6,590,2017-09-13,4,CD,300000,4,,,5.25,7.48,7.53,7.12,6.99,6.19
8,Hanguk,Hong-Chan Son,427619240,,,22.46,1시즌 6주 0일,1240,5,3,7,7,20,TRUE,1,5,6,5,5,1,6,644,2017-10-04,4,WB,310000,0,,,4.08,7,7.14,7.27,7.35,5.5
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×2,20.53,1시즌 6주 0일,1150,2,3,6,6,20,TRUE,1,5,6,3,6,3,8,650,2017-10-08,4,IM,330000,5,,,3.64,5.92,6.37,6.21,6.7,5.53
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,24.52,1시즌 6주 0일,1650,4,4,7,7,20,TRUE,1,6,7,3,3,2,7,764,2017-10-04,5,IM,430000,5,,,4.5,7.54,8.23,7.5,8.16,5.78
11,Hanguk,Kwang-Hwan Yun,427619243,,,27.19,1시즌 6주 0일,900,6,4,7,7,20,TRUE,2,5,6,3,5,2,6,642,2017-10-08,4.5,IM,330000,5,,,4.82,6.67,7.16,6.9,7.4,5.71
12,Hanguk,Chan-Myung Lee,427619244,,,26.28,1시즌 6주 0일,1090,3,4,7,7,20,TRUE,1,3,7,3,4,3,6,759,2017-10-08,4,FW,410000,7,,,3.66,5.87,6.43,7.04,7.92,6.29
13,Hanguk,Sung-Kook Han,427619245,Technical,,22.16,1시즌 6주 0일,1370,2,3,6,7,20,TRUE,1,5,6,6,5,2,6,622,2017-10-08,4.5,W,330000,7,,,3.73,6.57,6.53,6.83,6.75,5.49
14,Hanguk,Se-Jong Cho,427619246,,,29.16,1시즌 6주 0일,770,4,5,7,6,20,TRUE,1,5,5,6,3,4,4,608,2017-10-08,4.5,WB,290000,11,,,4.23,7.03,6.86,6.88,6.64,6.29
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,23.69,1시즌 6주 0일,2360,5,3,8,7,20,TRUE,1,5,5,7,6,2,5,758,2017-10-08,5.5,W,350000,7,,,4.21,7.38,7,7.5,6.98,6.18
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,19.63,1시즌 6주 0일,1480,6,2,6,7,20,TRUE,1,3,3,6,4,7,7,767,2017-10-08,5.5,FW,410000,19,,,2.97,4.68,4.19,4.81,4.4,6.06
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,35.2,1시즌 6주 0일,50,2,6,6,5,20,TRUE,1,2,4,3,3,6,6,590,2017-10-04,4.5,FW,270000,18,,,3.02,4.1,4.18,4.64,4.96,5.59
18,Hanguk,Kwang-Rae Kim,427619250,Head,,27.23,1시즌 6주 0일,1180,3,4,6,7,20,TRUE,1,2,5,3,6,6,3,645,2017-10-08,5,FW,310000,12,,,3.12,4.51,4.73,5.59,6.16,6.63
