Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,21.87,2주 4일,2240,2,3,6,6,20,TRUE,6,2,1,1,1,1,5,657,2017-08-30,3.5,KP,990000,0,,,5.78,3.08,3.11,2.75,2.7,2.6
2,Hanguk,Soon Jung,429263807,,,27.64,2주 4일,1320,7,5,6,6,20,TRUE,5,5,1,1,3,1,3,577,2017-08-30,4,KP,770000,0,,,6.29,4.86,5.01,3.67,3.47,3.18
3,Hanguk,Dong-Ho Lee,429263808,,Bru,29.6,2주 4일,380,4,5,6,7,20,TRUE,1,6,5,2,2,2,4,608,2017-08-27,3.5,W,300000,0,,,3.97,6.05,6.56,5.46,5.81,4.34
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,18.44,2주 4일,810,2,1,5,6,20,TRUE,1,7,4,3,4,2,5,739,2017-08-27,3,WB,370000,0,,,3.23,5.37,5.62,4.45,4.4,3.47
5,Hanguk,Pyung-Jae Song,429263810,Powerful,Y×1,30.102,2주 4일,360,3,5,7,6,20,TRUE,1,6,5,4,3,1,7,604,2017-08-30,4,CD,280000,0,,,4.4,7.05,7.26,6.51,6.49,4.81
6,Hanguk,Yong-Seo Kwon,429263811,,,26.74,2주 4일,1530,3,4,6,7,20,TRUE,1,7,3,6,4,2,6,794,2017-08-30,4,CD,390000,1,,,4.38,7.11,6.76,5.86,5.06,4.71
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,31.86,2주 4일,880,2,5,6,5,20,TRUE,2,6,6,5,6,3,6,597,2017-08-30,3.5,WB,310000,0,,,4.46,6.57,6.73,6.56,6.64,5.64
8,Hanguk,Min-Gyu Jung,429263814,,,21.48,2주 4일,680,1,2,5,5,20,TRUE,1,5,6,4,4,2,5,685,2017-08-30,3,W,310000,0,,,2.99,5.11,5.36,5.24,5.48,4.18
9,Hanguk,Seung-Min Lee,429263815,Quick,,19.55,2주 4일,900,3,2,6,5,20,TRUE,1,4,6,3,6,2,6,681,2017-08-27,2.5,CD,330000,0,,,3.03,4.95,5.34,5.55,6.03,4.72
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,24.17,2주 4일,1240,4,3,5,6,20,TRUE,1,6,7,2,3,2,4,772,2017-08-27,3.5,W,430000,0,,,3.55,5.88,6.59,5.83,6.53,4.49
11,Hanguk,Ryung-Tae Kim,429263818,,,25.83,2주 4일,830,2,3,5,6,20,TRUE,2,5,6,3,5,3,5,672,2017-08-30,4,IM,330000,0,,,3.86,5.38,5.8,5.58,6.02,4.91
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,24.80,2주 4일,880,5,4,6,6,20,TRUE,1,3,7,3,5,3,4,719,2017-08-30,4,IM,410000,2,,,3.25,5.22,5.72,6.34,7.12,5.73
13,Hanguk,Hong-Woon Kim,429263820,Technical,,20.95,2주 4일,1460,2,3,6,7,20,TRUE,1,5,6,6,5,3,4,622,2017-08-30,4.5,W,330000,0,,,3.74,6.58,6.54,6.84,6.8,5.86
14,Hanguk,Moon-Hak Park,429263822,Powerful,Inj 2,28.7,2주 4일,1000,4,4,6,7,20,TRUE,1,6,5,6,4,4,3,602,2017-08-23,4,WB,310000,0,,,4.12,7,6.87,6.59,6.32,5.94
15,Hanguk,Bong-Joo Kim,429263823,,,22.29,2주 4일,2590,4,3,7,6,20,TRUE,1,5,6,7,6,2,4,772,2017-08-27,3.5,CD,370000,1,,,3.89,7.03,6.81,7.4,7.13,5.99
16,Hanguk,Kil-Sung Park,429263824,,Y×1,18.91,2주 4일,1000,5,2,5,6,20,TRUE,1,3,3,5,4,7,6,751,2017-08-30,4,FW,410000,0,,,2.59,3.94,3.65,4.04,3.84,5.19
17,Hanguk,Seung-Ok Lee,429263826,Technical,,33.40,2주 4일,180,5,6,5,6,20,TRUE,1,2,4,3,3,7,5,683,2017-08-30,5.5,FW,310000,0,,,2.99,4.05,4.13,4.58,4.93,5.85
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,25.55,2주 4일,1070,2,4,6,6,20,TRUE,1,2,5,3,6,6,3,650,2017-08-30,5,FW,310000,3,,,2.96,4.27,4.48,5.3,5.84,6.28
19,Hanguk,Yong-Jae Kim,429284705,Unpredictable,,17.100,2주 3일,10,3,1,6,5,20,TRUE,1,2,2,3,3,2,2,293,2017-08-30,1.5,WB,250000,0,,,2.2,2.92,2.76,3,2.84,2.99
20,Hanguk,Yi-Chun Jin,429677916,,,18.88,1주 4일,30,3,1,6,5,20,TRUE,1,2,4,3,2,1,2,414,2017-08-27,2.5,IM,250000,0,,,2.23,3.32,3.41,3.8,3.97,3.05
21,Hanguk,Chung-Ho Seo,430376571,,,18.102,4일,40,4,1,6,5,20,TRUE,1,3,3,2,3,4,3,403,2017-08-27,2,IM,250000,0,,,2.44,3.41,3.57,3.4,3.6,3.8
99,Hanguk,In-Guh Park,429263805,,,40.95,2주 4일,0,4,6,4,4,20,TRUE,1,2,1,1,0,0,1,190,,,,250000,0,,,2.23,2.39,2.42,2.11,2.05,1.72
