Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
2,Hanguk,Jee-Hoon Kim,428709461,,,24.101,6 s 1 wk 4 d,98670,3,3,7,8,20,TRUE,17,5,1,1,1,2,10,1751,2019-05-15,9,KP,28890000,0,14.99,5.6,5.21,5.28,4.82,5.38,5.57,4.66,4.27,3.69,3.63,3.55,3.71,3.48,3.46,3.25,3.4,3.21,3.39,0,KP,14.99
4,Hanguk,Ji-Woon Lee,427619236,,,25.30,6 s 9 wk 4 d,1060,5,4,5,7,20,TRUE,1,7,4,3,5,2,9,728,2019-05-12,4,CD,390000,26,4.05,6.59,6.31,6.42,6.04,6.57,6.62,6.12,5.78,5.41,5.39,5.28,5.52,5.37,5.36,5.22,4.44,4.91,4.34,0,CDtw,6.62
8,Hanguk,Hong-Chan Son,427619240,,Y×1,27.71,6 s 9 wk 4 d,1130,5,4,7,7,20,TRUE,1,5,6,5,5,1,10,626,2019-05-12,4,W,310000,15,4.18,7,7.06,7.12,7.13,7.2,7.07,7.37,7.22,7.33,7.4,7.24,7.45,7.4,7.49,7.33,5.58,6.42,5.52,0,IMtw,7.49
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,29.77,6 s 9 wk 4 d,1180,4,6,8,6,20,TRUE,1,6,7,3,3,2,11,726,2019-05-12,5,IM,410000,28,4.75,7.85,7.81,8.11,7.79,8.5,8.12,8.68,7.75,7.77,8.01,7.31,8.6,8.43,8.26,8.22,6.03,6.66,5.67,0,Cdo,8.68
11,Hanguk,Kwang-Hwan Yun,427619243,,,32.44,6 s 9 wk 4 d,230,6,6,7,6,20,TRUE,2,5,6,2,5,2,10,591,2019-05-15,3,W,300000,24,4.83,6.46,6.42,6.7,6.41,7.07,6.71,7.24,6.57,6.63,6.81,6.31,7.33,7.3,7.09,7.25,5.56,6.35,5.18,0,IMd,7.33
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,31.53,6 s 9 wk 4 d,380,3,5,6,6,20,TRUE,1,3,7,3,4,3,10,695,2019-05-15,4,IM,360000,11,3.4,5.16,5.38,5.6,5.63,5.89,5.42,6.53,6.02,6.44,6.68,6.16,7.16,7.22,7.03,7.26,5.76,6.27,5.42,0,IMo,7.26
13,Hanguk,Sung-Kook Han,427619245,Technical,Bru,27.41,6 s 9 wk 4 d,1400,2,5,8,7,20,TRUE,1,5,6,6,5,2,10,615,2019-05-01,4.5,W,330000,31,4.23,7.15,7.25,7.23,7.34,7.21,7.16,7.38,7.4,7.53,7.56,7.53,7.48,7.44,7.58,7.39,6.1,0,6.15,6.7,IMtw,7.58
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1 Bru,28.94,6 s 9 wk 4 d,1530,5,5,5,7,20,TRUE,1,5,5,7,6,2,10,710,2019-05-15,4,W,350000,22,3.43,5.79,5.85,5.72,5.89,5.56,5.69,5.56,5.91,5.94,5.87,6.11,5.55,5.55,5.77,5.54,4.94,5.39,5.13,0,Wo,6.11
16,Hanguk,Dong-Shik Kim,427619248,,,24.88,6 s 9 wk 4 d,1600,6,4,6,8,20,TRUE,1,3,3,6,4,7,12,763,2019-05-15,5,FW,410000,71,3.44,5.12,5.22,5,5.3,4.7,4.94,4.7,5.29,5.35,5.22,5.62,4.84,4.93,5.04,5.03,6.64,5.92,6.92,0,FWtw,6.92
25,Polska,Pylyp Nagorniak,406205227,,Bru,32.88,6 s 4 wk 3 d,480,5,4,6,6,20,FALSE,1,6,6,3,6,3,11,590,2019-05-12,4,IM,372000,14,3.33,5.74,5.66,5.86,5.59,6.11,5.9,6.11,5.65,5.62,5.71,5.4,6.06,6.02,5.89,5.98,4.85,5.45,4.59,0,CD,6.11
31,Hanguk,Se-Hee Park,430626797,,,24.23,5 s 8 wk 4 d,1300,4,3,7,8,20,TRUE,1,2,5,5,3,7,9,704,2019-05-12,5,FW,390000,46,3.28,4.88,5.17,5.12,5.46,5.04,4.91,5.58,5.73,6.13,6.22,6.17,6.25,6.38,6.31,6.51,7.31,6.67,7.32,0,FWtw,7.32
