Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,20.7,1시즌 4주 0일,7300,3,1,7,7,20,TRUE,8,5,1,1,1,2,8,868,2017-11-15,5,KP,1850000,0,,,7.95,4.43,4.59,2.97,2.76,2.68
3,Hanguk,Eun-Seok Hong,427619235,,,30.32,1시즌 11주 6일,430,5,4,8,6,20,TRUE,1,6,6,3,2,2,7,612,2017-11-15,4.5,CD,300000,4,,,4.44,7.23,7.76,6.83,7.26,5.27
4,Hanguk,Ji-Woon Lee,427619236,,,20.48,1시즌 11주 6일,990,5,2,5,7,20,TRUE,1,7,4,3,5,2,7,717,2017-11-19,3.5,CD,390000,5,,,3.66,5.87,6.13,4.99,4.95,4.04
5,Hanguk,Jang-Soo Choi,427619237,Quick,,31.94,1시즌 11주 6일,130,5,5,5,6,20,TRUE,1,6,4,4,2,1,10,590,2017-11-19,3,CD,280000,3,,,3.63,5.65,5.71,4.92,4.73,3.62
6,Hanguk,Jae-Shin Cha,427619238,,Y×1,28.29,1시즌 11주 6일,1160,5,5,7,7,20,TRUE,1,7,3,6,3,2,10,756,2017-11-15,4.5,WB,390000,7,,,4.82,7.76,7.39,6.33,5.47,5.02
7,Hanguk,In-Moo Byon,427619239,,,33.17,1시즌 11주 6일,210,1,6,6,5,20,TRUE,2,6,5,5,5,2,6,590,2017-11-15,4,WB,290000,4,,,4.71,6.71,6.75,6.39,6.24,5.21
8,Hanguk,Hong-Chan Son,427619240,,Y×2,22.89,1시즌 11주 6일,1060,5,3,5,8,20,TRUE,1,5,6,5,5,1,8,620,2017-11-19,3.5,WB,310000,0,,,3.47,5.95,6.07,6.18,6.25,4.67
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×2,20.96,1시즌 11주 6일,1140,2,3,6,7,20,TRUE,1,5,6,3,6,3,10,618,2017-11-19,4,IM,330000,6,,,3.67,5.97,6.43,6.27,6.77,5.58
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×2,24.95,1시즌 11주 6일,1680,4,4,7,8,20,TRUE,1,6,7,3,3,2,9,750,2017-11-15,5,IM,430000,5,,,4.52,7.58,8.27,7.54,8.2,5.8
11,Hanguk,Kwang-Hwan Yun,427619243,,,27.62,1시즌 11주 6일,850,6,4,6,7,20,TRUE,2,5,6,3,5,2,9,642,2017-11-19,4,IM,330000,10,,,4.48,6.19,6.66,6.41,6.88,5.3
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,26.71,1시즌 11주 6일,1060,3,4,7,7,20,TRUE,1,3,7,3,4,3,8,755,2017-11-08,3.5,FW,410000,7,,,3.66,5.87,6.43,7.04,7.92,6.29
13,Hanguk,Sung-Kook Han,427619245,Technical,,22.59,1시즌 11주 6일,1580,2,3,7,7,20,TRUE,1,5,6,6,5,2,9,644,2017-11-19,5,W,330000,8,,,4.07,7.17,7.12,7.45,7.37,5.99
14,Hanguk,Se-Jong Cho,427619246,,,29.59,1시즌 11주 6일,730,4,5,6,6,20,TRUE,1,5,5,6,3,4,8,610,2017-11-19,4,WB,290000,18,,,3.92,6.52,6.35,6.37,6.15,5.82
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,24.0,1시즌 11주 6일,2090,5,3,6,8,20,TRUE,1,5,5,7,6,2,9,748,2017-11-19,4.5,W,350000,11,,,3.8,6.65,6.31,6.76,6.3,5.58
16,Hanguk,Dong-Shik Kim,427619248,,Y×2,19.106,1시즌 11주 6일,1520,6,2,6,7,20,TRUE,1,3,3,6,4,7,10,772,2017-11-15,5.5,FW,410000,19,,,3.02,4.76,4.26,4.89,4.47,6.16
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,35.45,1시즌 11주 6일,30,2,6,6,5,20,TRUE,1,2,4,3,3,6,7,590,2017-11-15,4.5,FW,270000,18,,,2.94,3.98,4.06,4.51,4.82,5.43
18,Hanguk,Kwang-Rae Kim,427619250,Head,,27.66,1시즌 11주 6일,1170,3,4,6,7,20,TRUE,1,2,5,3,6,6,7,644,2017-11-19,5,FW,310000,17,,,3.11,4.49,4.71,5.57,6.14,6.61
