Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,21.48,2시즌 10주 0일,24160,3,2,5,8,20,TRUE,12,5,1,1,1,2,8,1255,2018-04-18,6,KP,5450000,0,,,9.63,4.23,4.37,2.94,2.76,2.69
3,Hanguk,Eun-Seok Hong,427619235,,,31.73,3시즌 1주 6일,290,5,5,7,6,20,TRUE,1,6,6,3,2,1,7,606,2018-04-22,4,CD,290000,9,,,4.42,7.12,7.65,6.74,7.12,4.85
4,Hanguk,Ji-Woon Lee,427619236,,,21.89,3시즌 1주 6일,1150,5,3,6,8,20,TRUE,1,7,4,3,5,2,7,716,2018-04-22,4,CD,390000,22,,,4.32,6.8,7.09,5.81,5.76,4.74
6,Hanguk,Jae-Shin Cha,427619238,,,29.70,3시즌 1주 6일,990,5,5,8,6,20,TRUE,1,7,3,6,3,2,10,743,2018-04-18,5,WB,380000,12,,,4.93,7.94,7.55,6.47,5.59,5.14
8,Hanguk,Hong-Chan Son,427619240,,,24.18,3시즌 1주 6일,1160,5,3,6,7,20,TRUE,1,5,6,5,5,1,8,641,2018-04-18,4,WB,310000,1,,,3.81,6.53,6.66,6.79,6.86,5.13
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,22.25,3시즌 1주 6일,1400,2,3,7,8,20,TRUE,1,5,6,3,6,3,10,622,2018-04-18,5,IM,330000,10,,,4.1,6.66,7.17,6.99,7.55,6.23
10,Hanguk,Kwang-Eul Jeon,427619242,,,26.24,3시즌 1주 6일,1690,4,4,7,7,20,TRUE,1,6,7,3,3,2,9,768,2018-04-22,5,IM,430000,8,,,4.5,7.54,8.23,7.5,8.16,5.77
11,Hanguk,Kwang-Hwan Yun,427619243,,,28.103,3시즌 1주 6일,810,6,4,7,7,20,TRUE,2,5,6,3,5,2,9,622,2018-04-18,4,W,330000,12,,,4.81,6.65,7.15,6.88,7.38,5.69
12,Hanguk,Chan-Myung Lee,427619244,,,28.0,3시즌 1주 6일,1110,3,4,8,7,20,TRUE,1,3,7,3,4,3,8,759,2018-04-18,5,IM,410000,8,,,3.76,6.03,6.61,7.24,8.14,6.47
13,Hanguk,Sung-Kook Han,427619245,Technical,,23.100,3시즌 1주 6일,1590,2,3,7,8,20,TRUE,1,5,6,6,5,2,9,620,2018-04-22,5,W,330000,12,,,4.11,7.23,7.19,7.52,7.43,6.04
14,Hanguk,Se-Jong Cho,427619246,,,30.100,3시즌 1주 6일,570,4,5,7,6,20,TRUE,1,5,5,6,3,4,8,599,2018-04-18,4,WB,280000,18,,,4.19,6.96,6.78,6.81,6.57,6.22
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,25.41,3시즌 1주 6일,2230,5,4,7,7,20,TRUE,1,5,5,7,6,2,9,756,2018-04-18,5,W,350000,13,,,4.25,7.32,6.95,7.44,6.94,6.16
16,Hanguk,Dong-Shik Kim,427619248,,,21.35,3시즌 1주 6일,1720,6,3,8,7,20,TRUE,1,3,3,6,4,7,10,776,2018-04-22,6,FW,410000,22,,,3.65,5.61,5.05,5.75,5.29,7.19
18,Hanguk,Kwang-Rae Kim,427619250,Head,,28.107,3시즌 1주 6일,970,3,4,6,7,20,TRUE,1,2,5,3,6,6,7,614,2018-04-18,5,FW,310000,31,,,3.08,4.45,4.66,5.52,6.08,6.55
23,Belgium,Mathias Piron,428125893,Technical,,34.74,2시즌 12주 6일,100,6,6,7,5,19,FALSE,2,6,5,5,5,2,8,590,2018-04-22,4.5,W,324000,9,,,4.41,6.48,6.52,6.14,5.99,4.92
25,Polska,Pylyp Nagorniak,406205227,,,29.35,2시즌 12주 6일,1660,5,3,7,6,19,FALSE,1,6,6,3,6,3,9,664,2018-04-18,5,IM,432000,8,,,3.74,6.51,7.05,6.46,6.94,5.55
31,Hanguk,Se-Hee Park,430626797,,,20.82,2시즌 6일,1330,4,2,7,7,20,TRUE,1,2,5,5,3,7,8,727,2018-04-22,5,FW,390000,18,,,3.03,4.9,4.78,5.86,6.1,7.03
34,Sverige,Axel Hermansson,422526443,,,30.57,1시즌 14주 5일,1650,5,5,7,6,16,FALSE,2,6,7,2,6,2,9,704,2018-04-22,4.5,IM,492000,10,,,4.45,6.55,7.39,6.75,7.59,5.36
38,Latvija,Artem Skurlatov,409641598,,,28.63,1시즌 11주 2일,2320,5,5,6,7,15,FALSE,1,8,6,3,4,3,4,804,2018-04-22,4,CD,732000,8,,,3.91,6.86,7.42,6,6.32,4.77
40,Perú,Matías Pichis,416567166,,,24.13,1시즌 10주 5일,9760,6,2,7,8,15,FALSE,1,10,8,2,4,4,6,1000,2018-04-18,5.5,CD,1764000,4,,,4.53,8.74,9.93,7.53,8.44,5.83
